block,outcome,n,k,p,wilson_lo,wilson_hi
2025H2|above|per_excursion|failed_45,poc_before_stop_40,208,89.0,0.42788461538461536,0.36255172576674943,0.4958330296354001
2025H2|above|per_excursion|failed_45,poc_before_stop_60,208,115.0,0.5528846153846154,0.484964570760972,0.6188866086107851
2025H2|above|per_excursion|failed_45,poc_before_stop_80,208,131.0,0.6298076923076923,0.562387957095801,0.6925194831803299
2025H2|above|per_excursion|failed_45,median_t_touched_poc,145,,21.0,,
2025H2|above|per_excursion|failed_60,touched_poc,216,151.0,0.6990740740740741,0.6348649672489957,0.7563257809988337
2025H2|above|per_excursion|failed_60,reached_opposite_edge,216,85.0,0.39351851851851855,0.3307732431331797,0.4599851938505396
2025H2|above|per_excursion|failed_60,poc_before_stop_10,216,38.0,0.17592592592592593,0.13093877233758852,0.23223907935199165
2025H2|above|per_excursion|failed_60,poc_before_stop_20,216,59.0,0.27314814814814814,0.2180779308451331,0.3361465653375731
2025H2|above|per_excursion|failed_60,poc_before_stop_30,216,75.0,0.3472222222222222,0.28690099896637206,0.4128828454015729
2025H2|above|per_excursion|failed_60,poc_before_stop_40,216,91.0,0.4212962962962963,0.35738568519853164,0.48795750735465215
2025H2|above|per_excursion|failed_60,poc_before_stop_60,216,119.0,0.5509259259259259,0.48427834290038285,0.6157937089769688
2025H2|above|per_excursion|failed_60,poc_before_stop_80,216,136.0,0.6296296296296297,0.5634888158844267,0.6912400434397414
2025H2|above|per_excursion|failed_60,median_t_touched_poc,151,,23.0,,
2025H2|above|clustered|UNCOND,touched_poc,203,131.0,0.645320197044335,0.5773660661909803,0.7078763608643122
2025H2|above|clustered|UNCOND,reached_opposite_edge,203,76.0,0.37438423645320196,0.31072069941765,0.44271381278879196
2025H2|above|clustered|UNCOND,poc_before_stop_10,203,29.0,0.14285714285714285,0.10134252793293752,0.19763794794812312
2025H2|above|clustered|UNCOND,poc_before_stop_20,203,46.0,0.22660098522167488,0.17440135080028984,0.28895611694314277
2025H2|above|clustered|UNCOND,poc_before_stop_30,203,63.0,0.3103448275862069,0.25072032112140535,0.3770141384843993
2025H2|above|clustered|UNCOND,poc_before_stop_40,203,74.0,0.3645320197044335,0.30140764370339745,0.43268839887217725
2025H2|above|clustered|UNCOND,poc_before_stop_60,203,97.0,0.47783251231527096,0.41016919319657497,0.5463192501339736
2025H2|above|clustered|UNCOND,poc_before_stop_80,203,114.0,0.5615763546798029,0.4928009686801359,0.6280644665127847
2025H2|above|clustered|UNCOND,median_t_touched_poc,131,,27.0,,
2025H2|above|clustered|failed_5,touched_poc,111,80.0,0.7207207207207207,0.6309500114887622,0.7957246429918442
2025H2|above|clustered|failed_5,reached_opposite_edge,111,46.0,0.4144144144144144,0.327133075352556,0.5074216504610864
2025H2|above|clustered|failed_5,poc_before_stop_10,111,24.0,0.21621621621621623,0.1498210872799431,0.30159721410213447
2025H2|above|clustered|failed_5,poc_before_stop_20,111,36.0,0.32432432432432434,0.24438140906406047,0.41602039655341616
2025H2|above|clustered|failed_5,poc_before_stop_30,111,49.0,0.44144144144144143,0.35256004350648223,0.5342405583660099
2025H2|above|clustered|failed_5,poc_before_stop_40,111,55.0,0.4954954954954955,0.40420129093119117,0.5870910630590006
2025H2|above|clustered|failed_5,poc_before_stop_60,111,69.0,0.6216216216216216,0.528758121912598,0.706348320352226
2025H2|above|clustered|failed_5,poc_before_stop_80,111,76.0,0.6846846846846847,0.5933009980080782,0.7637124883940617
2025H2|above|clustered|failed_5,median_t_touched_poc,80,,16.5,,
2025H2|above|clustered|failed_10,touched_poc,137,99.0,0.7226277372262774,0.6423664073938943,0.7907442644530601
2025H2|above|clustered|failed_10,reached_opposite_edge,137,56.0,0.40875912408759124,0.33001893020406003,0.4924766960881719
2025H2|above|clustered|failed_10,poc_before_stop_10,137,28.0,0.20437956204379562,0.1453583868498058,0.2795274423370254
2025H2|above|clustered|failed_10,poc_before_stop_20,137,44.0,0.32116788321167883,0.2487767776546171,0.4033146498781574
2025H2|above|clustered|failed_10,poc_before_stop_30,137,58.0,0.4233576642335766,0.34381999698482746,0.5070763291006474
2025H2|above|clustered|failed_10,poc_before_stop_40,137,66.0,0.48175182481751827,0.3997257905601771,0.5647733346982694
2025H2|above|clustered|failed_10,poc_before_stop_60,137,82.0,0.5985401459854015,0.5148500312284225,0.6768546923759671
2025H2|above|clustered|failed_10,poc_before_stop_80,137,92.0,0.6715328467153284,0.5891473433803022,0.7445608791903019
2025H2|above|clustered|failed_10,median_t_touched_poc,99,,18.0,,
2025H2|above|clustered|failed_15,touched_poc,144,106.0,0.7361111111111112,0.6586653933179522,0.8012863388061592
2025H2|above|clustered|failed_15,reached_opposite_edge,144,59.0,0.4097222222222222,0.33275935999749184,0.4913767424256421
2025H2|above|clustered|failed_15,poc_before_stop_10,144,28.0,0.19444444444444445,0.13809457199178105,0.2666737746711339
2025H2|above|clustered|failed_15,poc_before_stop_20,144,44.0,0.3055555555555556,0.2361821140005077,0.3850341066031655
2025H2|above|clustered|failed_15,poc_before_stop_30,144,58.0,0.4027777777777778,0.3262034003252684,0.48440470997656815
2025H2|above|clustered|failed_15,poc_before_stop_40,144,68.0,0.4722222222222222,0.39246660910104797,0.5534214224137624
2025H2|above|clustered|failed_15,poc_before_stop_60,144,85.0,0.5902777777777778,0.5086232575743579,0.6672406400025082
2025H2|above|clustered|failed_15,poc_before_stop_80,144,97.0,0.6736111111111112,0.5933813653547764,0.7448184376776585
2025H2|above|clustered|failed_15,median_t_touched_poc,106,,18.0,,
2025H2|above|clustered|failed_20,touched_poc,149,108.0,0.7248322147651006,0.6481528189621801,0.7902095117121912
2025H2|above|clustered|failed_20,reached_opposite_edge,149,60.0,0.40268456375838924,0.3273386313643237,0.48292244938856027
2025H2|above|clustered|failed_20,poc_before_stop_10,149,28.0,0.18791946308724833,0.13333589924508105,0.2581910148934781
2025H2|above|clustered|failed_20,poc_before_stop_20,149,44.0,0.2953020134228188,0.22794229315414566,0.3729517042915759
2025H2|above|clustered|failed_20,poc_before_stop_30,149,58.0,0.38926174496644295,0.31469425398642914,0.4693959413530595
2025H2|above|clustered|failed_20,poc_before_stop_40,149,69.0,0.46308724832214765,0.3849565522885824,0.5430735128245805
2025H2|above|clustered|failed_20,poc_before_stop_60,149,86.0,0.5771812080536913,0.49689802489707047,0.6535845662299526
2025H2|above|clustered|failed_20,poc_before_stop_80,149,98.0,0.6577181208053692,0.5784271774261133,0.7290807261812816
2025H2|above|clustered|failed_20,median_t_touched_poc,108,,18.5,,
