day,weekday,fill,window,branch,bias,conviction,counter,dir,pattern,entry,stop_dist,padded,derisk,target_kind,tgt_dist,reason,exit,exit_t,pts,R,dollars
2025-01-08,Wednesday,10:03,intime,E3bal,BULLISH,MEDIUM,False,long,B,21392.75,60.75,False,True,draw:equal-highs,43.25,stop,21331.75,10:10,-61.0,-1.004,-612.5
2025-01-09,Thursday,08:36,premarket,E3bal,BULLISH,MEDIUM,False,long,B,21328.0,17.5,False,False,draw:equal-highs,63.5,stop,21310.25,08:51,-17.75,-1.014,-360.0
2025-01-10,Friday,09:06,premarket,E3bal,BULLISH,MEDIUM,False,long,A,21145.75,9.0,False,False,4R cap,36.0,4R cap,21181.75,09:13,36.0,4.0,715.0
2025-01-13,Monday,08:30,premarket,E3bal,BEARISH,MEDIUM,False,short,B,20811.25,17.5,False,False,4R cap,70.0,stop,20829.0,08:32,-17.75,-1.014,-360.0
2025-01-13,Monday,08:35,premarket,E3bal,BEARISH,MEDIUM,False,short,B,20819.25,8.25,False,False,4R cap,33.0,stop,20827.75,08:40,-8.5,-1.03,-175.0
2025-01-13,Monday,09:53,intime,E3bal,BEARISH,MEDIUM,True,long,A,20772.75,20.0,True,False,4R cap (no draw in dir),80.0,4R cap (no draw in dir),20852.75,10:06,80.0,4.0,1595.0
2025-01-16,Thursday,10:10,intime,E3bal,BEARISH,MEDIUM,True,long,A,21406.25,20.0,True,False,4R cap (no draw in dir),80.0,stop,21386.0,10:11,-20.25,-1.012,-410.0
2025-01-20,Monday,09:40,intime,E3bal,BULLISH,MEDIUM,False,long,A,21740.5,15.0,False,False,4R cap (no draw in dir),60.0,stop,21725.25,10:00,-15.25,-1.017,-310.0
2025-01-20,Monday,10:00,intime,E3bal,BULLISH,MEDIUM,False,long,A,21742.25,20.0,True,False,4R cap (no draw in dir),80.0,stop,21722.0,10:00,-20.25,-1.012,-410.0
2025-01-21,Tuesday,08:32,premarket,E3bal,BULLISH,LOW,False,long,B,21699.75,11.5,False,False,draw:LondonH,31.0,draw:LondonH,21730.75,09:00,31.0,2.696,615.0
2025-01-22,Wednesday,10:09,intime,E3bal,BULLISH,MEDIUM,False,long,B,22024.75,20.5,False,False,4R cap (no draw in dir),82.0,stop,22004.0,10:26,-20.75,-1.012,-420.0
2025-01-24,Friday,08:00,premarket,E3bal,BULLISH,MEDIUM,False,long,B,22031.25,13.25,False,False,draw:LondonH,12.5,stop,22017.75,08:09,-13.5,-1.019,-275.0
2025-01-24,Friday,08:35,premarket,E3bal,BULLISH,MEDIUM,True,short,B,22009.0,11.75,False,False,4R cap (no draw in dir),47.0,stop,22021.0,09:05,-12.0,-1.021,-245.0
2025-01-27,Monday,10:04,intime,E3bal,BEARISH,LOW,False,short,B,21293.25,24.0,False,False,4R cap,96.0,stop,21317.5,10:07,-24.25,-1.01,-490.0
2025-01-28,Tuesday,08:08,premarket,E3bal,BEARISH,MEDIUM,False,short,B,21291.25,14.75,False,False,draw:LondonL,33.5,stop,21306.25,08:11,-15.0,-1.017,-305.0
2025-01-28,Tuesday,08:33,premarket,E3bal,BEARISH,LOW,False,short,B,21313.5,43.5,False,False,draw:LondonL,55.75,draw:LondonL,21257.75,09:31,55.75,1.282,1110.0
2025-01-29,Wednesday,08:10,premarket,E3bal,BEARISH,MEDIUM,False,short,B,21615.75,27.0,False,False,draw:AsiaH,7.0,draw:AsiaH,21608.75,08:11,7.0,0.259,135.0
2025-01-29,Wednesday,08:28,premarket,E3bal,BEARISH,MEDIUM,False,short,A,21586.5,6.25,False,False,4R cap,25.0,4R cap,21561.5,08:37,25.0,4.0,495.0
2025-02-04,Tuesday,08:03,premarket,E4war,BULLISH,MEDIUM,False,long,B2,21431.5,5.0,False,False,4R cap,20.0,4R cap,21451.5,08:04,20.0,4.0,395.0
2025-02-04,Tuesday,08:23,premarket,E4war,BULLISH,MEDIUM,False,long,B2,21466.75,7.25,False,False,draw:equal-highs,8.37,stop,21459.25,08:23,-7.5,-1.034,-155.0
2025-02-06,Thursday,08:46,premarket,E4war,BULLISH,MEDIUM,False,long,A,21752.0,9.25,False,False,draw:AsiaL,6.25,draw:AsiaL,21758.25,08:46,6.25,0.676,120.0
2025-02-06,Thursday,08:47,premarket,E4war,BULLISH,MEDIUM,False,long,A,21757.75,6.75,False,False,draw:AsiaL,0.5,draw:AsiaL,21758.25,08:47,0.5,0.074,5.0
2025-02-10,Monday,08:00,premarket,E4war,BULLISH,MEDIUM,False,long,B,21739.5,11.5,False,False,draw:LondonH,13.0,draw:LondonH,21752.5,08:15,13.0,1.13,255.0
2025-02-10,Monday,09:42,intime,E4war,BULLISH,MEDIUM,False,long,B2,21773.75,20.0,True,False,draw:equal-highs,22.63,draw:equal-highs,21796.38,09:43,22.63,1.132,447.6
2025-02-10,Monday,09:57,intime,E4war,BULLISH,MEDIUM,False,long,B2,21780.5,20.0,True,False,draw:equal-highs,49.88,draw:equal-highs,21830.38,10:05,49.88,2.494,992.6
2025-02-14,Friday,10:08,intime,E4war,BEARISH,MEDIUM,True,long,B,22140.5,15.0,False,False,4R cap (no draw in dir),60.0,stop,22125.25,10:18,-15.25,-1.017,-310.0
2025-02-17,Monday,09:46,intime,E4war,BEARISH,MEDIUM,False,short,A,22208.25,20.0,True,False,4R cap,80.0,stop,22228.5,10:29,-20.25,-1.012,-410.0
2025-02-18,Tuesday,08:15,premarket,E4war,BULLISH,MEDIUM,False,long,B2,22279.75,10.5,False,False,draw:LondonH,40.0,stop,22269.0,09:28,-10.75,-1.024,-220.0
2025-02-20,Thursday,09:41,intime,E4war,BULLISH,MEDIUM,False,long,B2,22206.5,20.0,True,False,draw:LondonH,13.25,stop,22186.25,09:44,-20.25,-1.012,-410.0
2025-02-21,Friday,08:12,premarket,E4war,BULLISH,MEDIUM,False,long,B,22217.75,7.25,False,False,draw:equal-highs,10.0,draw:equal-highs,22227.75,08:15,10.0,1.379,195.0
2025-02-21,Friday,08:15,premarket,E4war,BULLISH,MEDIUM,False,long,A,22220.5,7.5,False,False,draw:equal-highs,7.25,draw:equal-highs,22227.75,08:15,7.25,0.967,140.0
2025-02-24,Monday,08:24,premarket,E4war,BEARISH,LOW,True,long,A,21776.75,11.25,False,False,4R cap (no draw in dir),45.0,stop,21765.25,09:19,-11.5,-1.022,-235.0
2025-02-26,Wednesday,08:06,premarket,E4war,BEARISH,MEDIUM,True,long,B2,21287.25,14.0,False,False,4R cap (no draw in dir),56.0,stop,21273.0,08:51,-14.25,-1.018,-290.0
2025-02-28,Friday,08:46,premarket,E4war,BEARISH,MEDIUM,False,short,B2,20622.5,12.0,False,False,4R cap,48.0,stop,20634.75,08:47,-12.25,-1.021,-250.0
2025-02-28,Friday,08:50,premarket,E4war,BEARISH,MEDIUM,False,short,B2,20627.25,11.0,False,False,4R cap,44.0,4R cap,20583.25,09:27,44.0,4.0,875.0
2025-02-28,Friday,09:47,intime,E4war,BEARISH,MEDIUM,False,short,B2,20588.25,15.0,False,False,draw:LondonL,35.5,stop,20603.5,09:48,-15.25,-1.017,-310.0
2025-02-28,Friday,10:00,intime,E4war,BEARISH,MEDIUM,False,short,B2,20591.5,20.0,True,False,draw:LondonL,38.75,stop,20611.75,10:00,-20.25,-1.012,-410.0
2025-03-04,Tuesday,08:17,premarket,E4war,BEARISH,MEDIUM,False,short,B2,20303.75,10.75,False,False,4R cap (no draw in dir),43.0,stop,20314.75,08:31,-11.0,-1.023,-225.0
2025-03-04,Tuesday,09:58,intime,E4war,BEARISH,MEDIUM,False,short,B2,20326.25,20.0,True,False,draw:PDL,9.5,draw:PDL,20316.75,09:58,9.5,0.475,185.0
2025-03-04,Tuesday,09:59,intime,E4war,BEARISH,MEDIUM,False,short,B2,20313.5,20.0,True,False,draw:LondonL,8.25,draw:LondonL,20305.25,09:59,8.25,0.412,160.0
2025-03-06,Thursday,08:36,premarket,E4war,BEARISH,MEDIUM,False,short,B2,20356.75,11.75,False,False,4R cap,47.0,stop,20368.75,08:36,-12.0,-1.021,-245.0
2025-03-06,Thursday,08:43,premarket,E4war,BEARISH,MEDIUM,False,short,B2,20351.5,14.0,False,False,4R cap,56.0,stop,20365.75,09:08,-14.25,-1.018,-290.0
2025-03-06,Thursday,09:47,intime,E4war,BEARISH,MEDIUM,False,short,B2,20263.0,20.0,True,False,draw:PDL,48.0,stop,20283.25,09:47,-20.25,-1.012,-410.0
2025-03-10,Monday,08:20,premarket,E4war,BEARISH,MEDIUM,False,short,B2,19899.5,12.25,False,False,4R cap,49.0,stop,19912.0,08:20,-12.5,-1.02,-255.0
2025-03-10,Monday,08:26,premarket,E4war,BEARISH,MEDIUM,False,short,B2,19903.25,6.25,False,False,4R cap,25.0,4R cap,19878.25,08:31,25.0,4.0,495.0
2025-03-10,Monday,09:50,intime,E4war,BEARISH,MEDIUM,False,short,B2,19838.25,20.0,True,False,draw:PWL,72.75,stop,19858.5,09:50,-20.25,-1.012,-410.0
2025-03-17,Monday,08:56,premarket,E4war,BULLISH,LOW,False,long,B2,19761.0,11.25,False,False,4R cap,45.0,stop,19749.5,08:57,-11.5,-1.022,-235.0
2025-03-17,Monday,09:21,premarket,E4war,BULLISH,LOW,False,long,B2,19713.5,5.25,False,False,4R cap,21.0,stop,19708.0,09:22,-5.5,-1.048,-115.0
2025-03-17,Monday,10:00,intime,E4war,BULLISH,MEDIUM,False,long,B2,19790.25,16.25,False,False,4R cap,65.0,stop,19773.75,10:01,-16.5,-1.015,-335.0
2025-03-17,Monday,10:01,intime,E4war,BULLISH,MEDIUM,False,long,B2,19786.25,20.0,True,False,4R cap,80.0,stop,19766.0,10:01,-20.25,-1.012,-410.0
2025-03-18,Tuesday,08:04,premarket,E4war,BEARISH,MEDIUM,False,short,B,19948.25,8.75,False,False,draw:LondonL,25.75,stop,19957.25,08:05,-9.0,-1.029,-185.0
2025-03-18,Tuesday,08:07,premarket,E4war,BEARISH,MEDIUM,False,short,B,19945.25,9.5,False,False,draw:LondonL,22.75,stop,19955.0,08:26,-9.75,-1.026,-200.0
2025-03-19,Wednesday,08:00,premarket,E4war,BULLISH,MEDIUM,True,short,B,19772.25,10.0,False,False,4R cap (no draw in dir),40.0,stop,19782.5,08:00,-10.25,-1.025,-210.0
2025-03-19,Wednesday,08:02,premarket,E4war,BULLISH,MEDIUM,True,short,A,19767.75,16.0,False,False,4R cap (no draw in dir),64.0,stop,19784.0,09:28,-16.25,-1.016,-330.0
2025-03-24,Monday,09:42,intime,E4war,BULLISH,MEDIUM,False,long,B2,20274.25,20.0,True,False,4R cap (no draw in dir),80.0,stop,20254.0,09:42,-20.25,-1.012,-410.0
2025-03-24,Monday,10:04,intime,E4war,BULLISH,MEDIUM,False,long,B2,20321.0,20.0,True,False,4R cap (no draw in dir),80.0,stop,20300.75,10:06,-20.25,-1.012,-410.0
2025-03-25,Tuesday,08:24,premarket,E3bal,BULLISH,MEDIUM,False,long,B,20413.25,6.0,False,False,4R cap (no draw in dir),24.0,4R cap (no draw in dir),20437.25,08:31,24.0,4.0,475.0
2025-03-25,Tuesday,10:02,intime,E3bal,BULLISH,MEDIUM,True,short,A,20390.5,49.75,False,True,4R cap (no draw in dir),199.0,stop,20440.5,10:16,-50.0,-1.005,-502.5
2025-03-26,Wednesday,08:16,premarket,E3bal,BULLISH,MEDIUM,True,short,B,20470.25,8.0,False,False,4R cap (no draw in dir),32.0,stop,20478.5,08:48,-8.25,-1.031,-170.0
2025-03-26,Wednesday,08:50,premarket,E3bal,BULLISH,MEDIUM,False,long,B,20479.75,14.75,False,False,draw:equal-highs,15.25,stop,20464.75,09:17,-15.0,-1.017,-305.0
2025-03-26,Wednesday,09:40,intime,E3bal,BULLISH,MEDIUM,True,short,A,20457.75,17.25,False,False,4R cap (no draw in dir),69.0,4R cap (no draw in dir),20388.75,09:50,69.0,4.0,1375.0
2025-03-31,Monday,10:08,intime,E3bal,BULLISH,MEDIUM,False,long,B,19140.0,31.5,False,False,draw:PDL,20.0,draw:PDL,19160.0,10:08,20.0,0.635,395.0
2025-03-31,Monday,10:09,intime,E3bal,BULLISH,MEDIUM,False,long,B,19162.5,54.0,False,True,draw:AsiaH,109.75,stop,19108.25,10:17,-54.25,-1.005,-545.0
2025-04-09,Wednesday,08:40,premarket,E4war,BEARISH,MEDIUM,False,short,B2,16933.0,13.5,False,False,4R cap,54.0,stop,16946.75,08:40,-13.75,-1.019,-280.0
2025-04-14,Monday,10:00,intime,E4war,BULLISH,MEDIUM,False,long,B2,19047.0,20.0,True,False,4R cap,80.0,4R cap,19127.0,10:03,80.0,4.0,1595.0
2025-04-21,Monday,08:52,premarket,E4war,BEARISH,LOW,False,short,B,18123.0,13.5,False,False,draw:LondonL,43.0,stop,18136.75,09:30,-13.75,-1.019,-280.0
2025-04-21,Monday,09:42,intime,E4war,BEARISH,LOW,False,short,B2,18109.75,20.0,True,False,draw:LondonL,29.75,draw:LondonL,18080.0,09:44,29.75,1.488,590.0
2025-04-21,Monday,09:44,intime,E4war,BEARISH,LOW,False,short,B2,18095.25,20.0,True,False,draw:LondonL,15.25,draw:LondonL,18080.0,09:44,15.25,0.762,300.0
2025-04-22,Tuesday,08:43,premarket,E4war,BULLISH,MEDIUM,False,long,A,18094.0,5.75,False,False,draw:PWL,22.25,draw:PWL,18116.25,08:50,22.25,3.87,440.0
2025-04-25,Friday,09:49,intime,E4war,BEARISH,MEDIUM,False,short,B2,19281.25,20.0,True,False,draw:PWH,25.25,draw:PWH,19256.0,09:51,25.25,1.262,500.0
2025-04-25,Friday,09:57,intime,E4war,BEARISH,MEDIUM,False,short,B2,19268.5,20.0,True,False,draw:PWH,12.5,stop,19288.75,10:00,-20.25,-1.012,-410.0
2025-05-07,Wednesday,09:42,intime,E4war,BEARISH,MEDIUM,False,short,A,19914.5,20.0,True,False,4R cap,80.0,stop,19934.75,09:44,-20.25,-1.012,-410.0
2025-05-08,Thursday,09:00,premarket,E4war,BEARISH,MEDIUM,False,short,A,20175.0,8.75,False,False,4R cap,35.0,stop,20184.0,09:21,-9.0,-1.029,-185.0
2025-05-08,Thursday,09:25,premarket,E4war,BEARISH,MEDIUM,False,short,B2,20169.0,14.75,False,False,4R cap,59.0,4R cap,20110.0,09:35,59.0,4.0,1175.0
2025-05-08,Thursday,09:44,intime,E4war,BEARISH,MEDIUM,False,short,B2,20127.25,20.0,True,False,4R cap,80.0,4R cap,20047.25,10:11,80.0,4.0,1595.0
2025-05-12,Monday,08:19,premarket,E4war,BULLISH,MEDIUM,False,long,B2,20937.75,8.0,False,False,4R cap,32.0,stop,20929.5,08:38,-8.25,-1.031,-170.0
2025-05-12,Monday,08:55,premarket,E4war,BULLISH,MEDIUM,False,long,B2,20931.0,10.0,False,False,4R cap,40.0,stop,20920.75,08:57,-10.25,-1.025,-210.0
2025-05-13,Tuesday,09:50,intime,E4war,BULLISH,MEDIUM,False,long,B2,21056.75,20.0,True,False,4R cap (no draw in dir),80.0,4R cap (no draw in dir),21136.75,10:01,80.0,4.0,1595.0
2025-05-16,Friday,08:49,premarket,E4war,BULLISH,MEDIUM,True,short,A,21452.25,5.5,False,False,4R cap (no draw in dir),22.0,4R cap (no draw in dir),21430.25,09:00,22.0,4.0,435.0
2025-05-16,Friday,09:07,premarket,E4war,BULLISH,MEDIUM,False,long,B2,21456.25,7.25,False,False,4R cap,29.0,stop,21448.75,09:08,-7.5,-1.034,-155.0
2025-05-20,Tuesday,08:08,premarket,E4war,BULLISH,MEDIUM,False,long,B,21470.75,7.75,False,False,draw:equal-highs,9.13,stop,21462.75,08:09,-8.0,-1.032,-165.0
2025-05-20,Tuesday,08:57,premarket,E4war,BULLISH,MEDIUM,False,long,B2,21433.5,5.75,False,False,4R cap,23.0,4R cap,21456.5,09:21,23.0,4.0,455.0
2025-05-21,Wednesday,08:18,premarket,E4war,BEARISH,MEDIUM,False,short,B2,21308.25,8.25,False,False,draw:PDL,10.25,stop,21316.75,08:20,-8.5,-1.03,-175.0
2025-05-21,Wednesday,10:03,intime,E4war,BEARISH,MEDIUM,True,long,B2,21396.0,20.0,True,False,4R cap (no draw in dir),80.0,stop,21375.75,10:13,-20.25,-1.012,-410.0
2025-05-21,Wednesday,10:13,intime,E4war,BEARISH,MEDIUM,False,short,A,21381.5,20.0,True,False,4R cap,80.0,stop,21401.75,10:14,-20.25,-1.012,-410.0
2025-05-22,Thursday,10:12,intime,E4war,BULLISH,MEDIUM,False,long,A,21292.25,20.0,True,False,4R cap,80.0,stop,21272.0,10:13,-20.25,-1.012,-410.0
2025-05-29,Thursday,08:03,premarket,E4war,BEARISH,MEDIUM,False,short,B2,21659.75,14.0,False,False,4R cap,56.0,stop,21674.0,08:05,-14.25,-1.018,-290.0
2025-05-29,Thursday,08:05,premarket,E4war,BEARISH,MEDIUM,False,short,B2,21663.5,10.25,False,False,4R cap,41.0,stop,21674.0,08:05,-10.5,-1.024,-215.0
2025-06-03,Tuesday,08:52,premarket,E4war,BULLISH,HIGH,False,long,B,21518.75,14.5,False,False,draw:PDH,57.5,draw:PDH,21576.25,09:30,57.5,3.966,1145.0
2025-06-03,Tuesday,09:41,intime,E4war,BULLISH,MEDIUM,False,long,B2,21533.0,20.0,True,False,draw:PDH,43.25,draw:PDH,21576.25,09:42,43.25,2.163,860.0
2025-06-05,Thursday,08:05,premarket,E4war,BULLISH,MEDIUM,False,long,B,21767.75,8.0,False,False,4R cap,32.0,stop,21759.5,08:30,-8.25,-1.031,-170.0
2025-06-05,Thursday,08:37,premarket,E4war,BULLISH,MEDIUM,False,long,B,21773.0,13.0,False,False,draw:PDH,30.0,stop,21759.75,08:45,-13.25,-1.019,-270.0
2025-06-06,Friday,10:03,intime,E4war,BULLISH,MEDIUM,False,long,B2,21823.25,20.0,True,False,draw:PWH,35.5,stop,21803.0,10:28,-20.25,-1.012,-410.0
2025-06-09,Monday,09:12,premarket,E4war,BULLISH,MEDIUM,False,long,B2,21810.5,6.75,False,False,draw:PDH,10.25,stop,21803.5,09:15,-7.0,-1.037,-145.0
2025-06-09,Monday,09:26,premarket,E4war,BULLISH,MEDIUM,False,long,B2,21809.75,8.75,False,False,draw:PDH,11.0,stop,21800.75,09:28,-9.0,-1.029,-185.0
2025-06-09,Monday,09:47,intime,E4war,BULLISH,MEDIUM,False,long,B2,21785.75,20.0,True,False,draw:PDH,35.0,draw:PDH,21820.75,10:09,35.0,1.75,695.0
2025-06-09,Monday,10:09,intime,E4war,BULLISH,MEDIUM,False,long,B2,21813.0,15.25,False,False,draw:PDH,7.75,draw:PDH,21820.75,10:09,7.75,0.508,150.0
2025-06-11,Wednesday,09:58,intime,E4war,BULLISH,MEDIUM,False,long,B2,21979.0,20.0,True,False,4R cap (no draw in dir),80.0,4R cap (no draw in dir),22059.0,10:55,80.0,4.0,1595.0
2025-06-12,Thursday,09:54,intime,E4war,BULLISH,MEDIUM,False,long,A,21881.0,20.0,True,False,draw:equal-highs,11.0,stop,21860.75,09:55,-20.25,-1.012,-410.0
2025-06-12,Thursday,09:59,intime,E4war,BULLISH,MEDIUM,False,long,A,21856.0,20.0,True,False,draw:equal-highs,36.0,draw:equal-highs,21892.0,10:07,36.0,1.8,715.0
2025-06-16,Monday,08:56,premarket,E4war,BULLISH,LOW,False,long,B,22042.5,7.0,False,False,4R cap,28.0,stop,22035.25,08:59,-7.25,-1.036,-150.0
2025-06-16,Monday,10:11,intime,E4war,BULLISH,LOW,False,long,B,22159.25,20.0,True,False,4R cap (no draw in dir),80.0,stop,22139.0,14:51,-20.25,-1.012,-410.0
2025-06-17,Tuesday,09:41,intime,E4war,BULLISH,LOW,False,long,B2,22084.25,20.0,True,False,draw:PWH,21.75,stop,22064.0,09:42,-20.25,-1.012,-410.0
2025-06-18,Wednesday,08:15,premarket,E4war,BULLISH,LOW,False,long,B,22010.0,9.0,False,False,4R cap,36.0,stop,22000.75,08:17,-9.25,-1.028,-190.0
2025-06-18,Wednesday,08:30,premarket,E4war,BULLISH,LOW,False,long,B,22006.5,8.25,False,False,4R cap,33.0,stop,21998.0,08:30,-8.5,-1.03,-175.0
2025-06-19,Thursday,09:01,premarket,E4war,BEARISH,MEDIUM,False,short,B2,21762.25,8.75,False,False,4R cap,35.0,stop,21771.25,09:05,-9.0,-1.029,-185.0
2025-06-19,Thursday,09:58,intime,E4war,BEARISH,MEDIUM,False,short,B2,21694.75,20.0,True,False,4R cap,80.0,stop,21715.0,10:12,-20.25,-1.012,-410.0
2025-06-20,Friday,08:07,premarket,E4war,BULLISH,MEDIUM,False,long,A,21991.5,14.25,False,False,draw:LondonH,14.5,stop,21977.0,08:08,-14.5,-1.018,-295.0
2025-06-20,Friday,08:13,premarket,E4war,BULLISH,MEDIUM,False,long,A,21987.5,8.75,False,False,draw:LondonH,18.5,stop,21978.5,08:24,-9.0,-1.029,-185.0
2025-06-23,Monday,08:57,premarket,E4war,BULLISH,MEDIUM,False,long,A,21883.0,10.0,False,False,4R cap,40.0,stop,21872.75,09:08,-10.25,-1.025,-210.0
2025-06-23,Monday,09:08,premarket,E4war,BULLISH,MEDIUM,False,long,A,21888.5,6.25,False,False,4R cap,25.0,stop,21882.0,09:08,-6.5,-1.04,-135.0
2025-06-23,Monday,09:42,intime,E4war,BULLISH,MEDIUM,False,long,A,21860.75,20.0,True,False,draw:equal-highs,68.37,draw:equal-highs,21929.12,10:00,68.37,3.418,1362.4
2025-06-27,Friday,09:46,intime,E4war,BEARISH,MEDIUM,True,long,B2,22739.5,20.0,True,False,4R cap (no draw in dir),80.0,4R cap (no draw in dir),22819.5,10:12,80.0,4.0,1595.0
2025-06-30,Monday,09:54,intime,E4war,BEARISH,MEDIUM,False,short,B2,22815.5,20.0,True,False,4R cap,80.0,stop,22835.75,10:00,-20.25,-1.012,-410.0
2025-06-30,Monday,10:01,intime,E4war,BEARISH,MEDIUM,False,short,B2,22826.75,20.0,True,False,4R cap,80.0,stop,22847.0,10:11,-20.25,-1.012,-410.0
2025-07-02,Wednesday,08:02,premarket,E4war,BEARISH,MEDIUM,False,short,B2,22650.5,12.75,False,False,draw:LondonL,12.25,stop,22663.5,08:05,-13.0,-1.02,-265.0
2025-07-02,Wednesday,09:02,premarket,E4war,BEARISH,MEDIUM,False,short,B2,22629.5,8.5,False,False,4R cap,34.0,stop,22638.25,09:03,-8.75,-1.029,-180.0
2025-07-02,Wednesday,09:54,intime,E4war,BEARISH,MEDIUM,True,long,A,22726.75,20.0,True,False,4R cap (no draw in dir),80.0,stop,22706.5,09:57,-20.25,-1.012,-410.0
2025-07-02,Wednesday,09:58,intime,E4war,BEARISH,MEDIUM,True,long,A,22715.25,20.0,True,False,4R cap (no draw in dir),80.0,4R cap (no draw in dir),22795.25,10:29,80.0,4.0,1595.0
2025-07-07,Monday,08:12,premarket,E4war,BULLISH,MEDIUM,False,long,B2,22987.0,5.25,False,False,draw:AsiaH,12.75,draw:AsiaH,22999.75,08:19,12.75,2.429,250.0
2025-07-07,Monday,08:24,premarket,E4war,BULLISH,MEDIUM,False,long,B2,22996.0,7.0,False,False,draw:AsiaH,3.75,stop,22988.75,08:26,-7.25,-1.036,-150.0
2025-07-07,Monday,09:44,intime,E4war,BULLISH,MEDIUM,False,long,B2,22949.0,20.0,True,False,draw:LondonH,41.0,stop,22928.75,09:45,-20.25,-1.012,-410.0
2025-07-07,Monday,09:55,intime,E4war,BULLISH,MEDIUM,False,long,B2,22961.5,20.0,True,False,draw:LondonH,28.5,stop,22941.25,10:00,-20.25,-1.012,-410.0
2025-07-08,Tuesday,08:00,premarket,E4war,BULLISH,MEDIUM,True,short,B2,22938.75,5.25,False,False,4R cap (no draw in dir),21.0,stop,22944.25,08:13,-5.5,-1.048,-115.0
2025-07-08,Tuesday,08:14,premarket,E4war,BULLISH,MEDIUM,False,long,B,22948.25,13.75,False,False,draw:LondonH,24.5,stop,22934.25,08:31,-14.0,-1.018,-285.0
2025-07-08,Tuesday,09:44,intime,E4war,BULLISH,MEDIUM,True,short,A,22911.75,20.0,True,False,4R cap (no draw in dir),80.0,stop,22932.0,10:37,-20.25,-1.012,-410.0
2025-07-09,Wednesday,08:06,premarket,E4war,BULLISH,MEDIUM,False,long,B2,22937.75,6.75,False,False,draw:LondonH,14.5,draw:LondonH,22952.25,08:47,14.5,2.148,285.0
2025-07-09,Wednesday,08:51,premarket,E4war,BULLISH,MEDIUM,False,long,B2,22948.0,7.75,False,False,draw:LondonH,4.25,draw:LondonH,22952.25,08:51,4.25,0.548,80.0
2025-07-09,Wednesday,09:55,intime,E4war,BULLISH,LOW,False,long,B2,23088.0,20.0,True,False,draw:PWH,14.5,draw:PWH,23102.5,10:00,14.5,0.725,285.0
2025-07-09,Wednesday,10:00,intime,E4war,BULLISH,LOW,False,long,B2,23086.25,20.0,True,False,draw:PWH,16.25,draw:PWH,23102.5,10:00,16.25,0.812,320.0
2025-07-10,Thursday,08:15,premarket,E4war,BULLISH,LOW,False,long,B,23065.0,7.0,False,False,4R cap,28.0,stop,23057.75,08:16,-7.25,-1.036,-150.0
2025-07-10,Thursday,08:20,premarket,E4war,BULLISH,LOW,False,long,B2,23061.5,6.0,False,False,4R cap,24.0,stop,23055.25,08:23,-6.25,-1.042,-130.0
2025-07-10,Thursday,09:42,intime,E4war,BULLISH,LOW,True,short,A,23026.5,15.25,False,False,4R cap (no draw in dir),61.0,4R cap (no draw in dir),22965.5,09:57,61.0,4.0,1215.0
2025-07-11,Friday,08:04,premarket,E4war,BULLISH,MEDIUM,False,long,B,22911.5,10.5,False,False,draw:equal-highs,29.25,stop,22900.75,08:22,-10.75,-1.024,-220.0
2025-07-11,Friday,08:39,premarket,E4war,BULLISH,MEDIUM,False,long,B2,22898.5,14.25,False,False,draw:equal-highs,4.0,draw:equal-highs,22902.5,08:47,4.0,0.281,75.0
2025-07-11,Friday,09:42,intime,E4war,BULLISH,MEDIUM,True,short,A,22889.75,20.0,True,False,4R cap (no draw in dir),80.0,stop,22910.0,09:48,-20.25,-1.012,-410.0
2025-07-11,Friday,10:07,intime,E4war,BULLISH,MEDIUM,False,long,B2,22954.5,20.0,True,False,4R cap (no draw in dir),80.0,stop,22934.25,11:14,-20.25,-1.012,-410.0
2025-07-14,Monday,08:01,premarket,E4war,BULLISH,MEDIUM,False,long,B2,22887.25,6.75,False,False,draw:equal-highs,15.25,stop,22880.25,08:07,-7.0,-1.037,-145.0
2025-07-14,Monday,08:10,premarket,E4war,BULLISH,MEDIUM,False,long,B,22886.0,5.5,False,False,draw:equal-highs,16.5,draw:equal-highs,22902.5,08:21,16.5,3.0,325.0
2025-07-14,Monday,09:56,intime,E4war,BULLISH,MEDIUM,False,long,B2,22917.75,20.0,True,False,4R cap,80.0,4R cap,22997.75,11:01,80.0,4.0,1595.0
2025-07-15,Tuesday,10:11,intime,E4war,BULLISH,MEDIUM,False,long,B,23171.25,20.0,True,False,4R cap (no draw in dir),80.0,stop,23151.0,10:32,-20.25,-1.012,-410.0
2025-07-16,Wednesday,08:03,premarket,E4war,BEARISH,MEDIUM,False,short,B,23011.0,11.0,False,False,draw:equal-lows,14.88,stop,23022.25,08:10,-11.25,-1.023,-230.0
2025-07-16,Wednesday,08:57,premarket,E4war,BEARISH,MEDIUM,False,short,B,23070.0,7.25,False,False,4R cap,29.0,stop,23077.5,09:25,-7.5,-1.034,-155.0
2025-07-16,Wednesday,10:03,intime,E4war,BEARISH,MEDIUM,False,short,A,22973.75,20.0,True,False,draw:LondonL,44.75,stop,22994.0,10:10,-20.25,-1.012,-410.0
2025-07-17,Thursday,09:43,intime,E4war,BULLISH,MEDIUM,False,long,B2,23123.75,20.0,True,False,draw:LondonH,28.0,draw:LondonH,23151.75,09:52,28.0,1.4,555.0
