tape,day,ts,i,dir,entry,risk,res,r,wick_delta,wick_ratio,bar_delta,bar_ratio,wick_vol_share,vol_z,cvd_div,mult
2023-26,2025-12-12,2025-12-12 09:55:00,1044222,-1,25558.75,11.75,TARGET,2.4361702127659575,7.0,0.009446693657219974,150.0,0.10474860335195531,0.5174581005586593,0.569661600104525,,2.5
2023-26,2025-12-16,2025-12-16 10:05:00,1046992,1,25371.25,30.0,STOP,-1.025,135.0,0.09691313711414214,226.0,0.10152740341419586,0.6257861635220126,0.8455537385056701,,2.5
2023-26,2025-12-17,2025-12-17 09:31:00,1048338,-1,25416.5,31.75,TARGET,2.4763779527559056,-197.0,-0.09633251833740832,-107.0,-0.024751330094841546,0.4730511219060837,4.639135468930915,,2.5
2023-26,2025-12-18,2025-12-18 10:06:00,1049753,1,25273.0,24.5,STOP,-1.030612244897959,-11.0,-0.005048187241854061,22.0,0.008513931888544891,0.843266253869969,0.8669151501863627,,2.5
2023-26,2025-12-23,2025-12-23 09:51:00,1053878,1,25732.75,24.25,STOP,-1.0309278350515463,-149.0,-0.12243221035332785,20.0,0.012224938875305624,0.7438875305623472,0.8784237830282504,,2.5
2023-26,2025-12-23,2025-12-23 10:29:00,1053916,1,25673.25,14.25,TARGET,2.4473684210526314,-99.0,-0.1111111111111111,-17.0,-0.01521933751119069,0.7976723366159355,0.9870428514571263,,2.5
2023-26,2025-12-31,2025-12-31 09:58:00,1060554,-1,25602.75,9.75,STOP,-1.0769230769230769,-27.0,-0.060948081264108354,57.0,0.07187894073139975,0.5586380832282472,0.5934074157219291,,2.5
2023-26,2025-12-31,2025-12-31 10:00:00,1060556,-1,25605.25,8.75,STOP,-1.0857142857142856,13.0,0.018030513176144243,108.0,0.0962566844919786,0.642602495543672,0.8726084927671489,,2.5
2023-26,2026-01-06,2026-01-06 09:35:00,1064670,1,25652.0,25.5,STOP,-1.0294117647058822,-296.0,-0.08899579073962718,-173.0,-0.04639313488871011,0.8919281308661839,2.8924914675767917,,2.5
2023-26,2026-01-12,2026-01-12 09:46:00,1070201,1,25856.25,21.75,TARGET,2.4655172413793105,-26.0,-0.023985239852398525,168.0,0.10011918951132301,0.6460071513706794,0.6213549091851659,,2.5
2023-26,2026-01-12,2026-01-12 09:48:00,1070203,1,25858.25,17.5,TARGET,2.4571428571428573,-116.0,-0.09847198641765705,-95.0,-0.0659264399722415,0.8174878556557946,0.5172104375291626,,2.5
2023-26,2026-01-16,2026-01-16 09:30:00,1075705,1,25883.5,43.25,STOP,-1.0173410404624277,-408.0,-0.0779816513761468,-189.0,-0.026400335242352285,0.730828327978768,7.27466720861701,,2.5
2023-26,2026-01-16,2026-01-16 09:38:00,1075713,1,25870.0,18.5,STOP,-1.0405405405405406,2.0,0.0030959752321981426,132.0,0.10526315789473684,0.5151515151515151,0.6461086637298091,,2.5
2023-26,2026-01-16,2026-01-16 10:11:00,1075746,-1,25745.75,13.25,TARGET,2.443396226415094,-16.0,-0.03278688524590164,121.0,0.11382878645343368,0.4590780809031044,0.528251254783084,,2.5
2023-26,2026-01-20,2026-01-20 09:49:00,1078244,1,25297.75,19.5,TARGET,2.4615384615384617,-123.0,-0.2,-54.0,-0.024725274725274724,0.2815934065934066,0.6154973438358674,,2.5
2023-26,2026-01-20,2026-01-20 09:57:00,1078252,1,25329.25,32.75,STOP,-1.0229007633587786,-85.0,-0.05356017643352237,43.0,0.020121665886757137,0.7426298549368273,0.7891141390642886,,2.5
2023-26,2026-01-21,2026-01-21 10:13:00,1079648,1,25323.75,22.5,TARGET,2.466666666666667,-186.0,-0.18452380952380953,-194.0,-0.1371994342291372,0.7128712871287128,0.7839435915942592,,2.5
2023-26,2026-01-21,2026-01-21 10:14:00,1079649,1,25327.5,12.75,TARGET,2.4411764705882355,-80.0,-0.13513513513513514,-36.0,-0.03696098562628337,0.6078028747433265,0.557209941587447,,2.5
2023-26,2026-01-21,2026-01-21 10:21:00,1079656,1,25335.0,13.25,STOP,-1.0566037735849056,-94.0,-0.08216783216783216,-101.0,-0.07520476545048399,0.8518242740134029,0.7761435547721559,,2.5
2023-26,2026-01-22,2026-01-22 10:11:00,1081026,-1,25553.5,18.0,STOP,-1.0416666666666667,26.0,0.04961832061068702,50.0,0.030376670716889428,0.3183475091130012,0.8842806489738906,,2.5
2023-26,2026-01-23,2026-01-23 09:33:00,1082368,1,25603.5,17.0,STOP,-1.0441176470588236,-82.0,-0.09090909090909091,134.0,0.051067073170731704,0.34375,2.4215577703949798,,2.5
2023-26,2026-01-23,2026-01-23 10:14:00,1082409,1,25688.25,11.5,STOP,-1.065217391304348,80.0,0.10025062656641603,297.0,0.16770186335403728,0.4505928853754941,1.073430917962239,,2.5
2023-26,2026-01-23,2026-01-23 10:17:00,1082412,1,25697.0,23.5,TARGET,2.4680851063829787,-305.0,-0.1829634073185363,-247.0,-0.13034300791556727,0.8796833773087072,1.1496344829678165,,2.5
2023-26,2026-01-27,2026-01-27 09:42:00,1085137,-1,25960.75,23.5,STOP,-1.0319148936170213,-77.0,-0.035664659564613246,165.0,0.05606523955147808,0.7336051647978253,1.3076222424632884,,2.5
2023-26,2026-01-29,2026-01-29 09:31:00,1087886,-1,26119.75,55.75,TARGET,2.486547085201794,-55.0,-0.02106472615855994,201.0,0.04063068526379624,0.5277946230038407,5.110009296560272,,2.5
2023-26,2026-01-29,2026-01-29 10:19:00,1087934,-1,25759.25,27.75,STOP,-1.027027027027027,15.0,0.007957559681697613,75.0,0.029844807003581376,0.7500994826900119,0.7404896310816985,,2.5
2023-26,2026-01-30,2026-01-30 10:20:00,1089315,1,25904.75,28.25,STOP,-1.0265486725663717,-103.0,-0.1791304347826087,52.0,0.03439153439153439,0.3802910052910053,0.9263854425144747,,2.5
2023-26,2026-02-05,2026-02-05 09:33:00,1094788,-1,24710.5,53.75,STOP,-1.013953488372093,-152.0,-0.06797853309481217,-43.0,-0.011656275413391162,0.6061263214963405,2.1134198140282403,,2.5
2023-26,2026-02-05,2026-02-05 09:52:00,1094807,1,24887.25,23.0,STOP,-1.0326086956521738,-223.0,-0.17381137957911147,-321.0,-0.13974749673487158,0.5585546364823684,0.7465368531102979,,2.5
2023-26,2026-02-05,2026-02-05 10:22:00,1094837,-1,24600.5,61.75,STOP,-1.0121457489878543,-52.0,-0.04553415061295972,21.0,0.008731808731808732,0.47484407484407487,0.9226505513962933,,2.5
2023-26,2026-02-12,2026-02-12 09:35:00,1101690,-1,25350.25,18.5,STOP,-1.0405405405405406,-125.0,-0.19083969465648856,90.0,0.0379746835443038,0.27637130801687765,2.2559611632002285,,2.5
2023-26,2026-02-16,2026-02-16 09:33:00,1104446,-1,24764.0,13.0,TARGET,2.4423076923076925,70.0,0.22875816993464052,53.0,0.0853462157809984,0.4927536231884058,1.7041712403951703,,2.5
2023-26,2026-02-17,2026-02-17 10:14:00,1105627,-1,24498.75,20.25,STOP,-1.037037037037037,-8.0,-0.01238390092879257,-6.0,-0.004497751124437781,0.48425787106446777,0.6232254734026328,,2.5
2023-26,2026-02-18,2026-02-18 10:25:00,1107018,1,25053.5,17.5,STOP,-1.042857142857143,-150.0,-0.1736111111111111,-81.0,-0.06197398622800306,0.6610558530986993,0.7918092872504771,,2.5
2023-26,2026-02-23,2026-02-23 09:37:00,1111110,1,25005.0,40.5,STOP,-1.0185185185185186,-70.0,-0.051094890510948905,177.0,0.0794791198922317,0.6151773686573866,1.36416539050536,,2.5
2023-26,2026-02-23,2026-02-23 10:03:00,1111136,-1,24909.25,27.5,TARGET,2.4727272727272727,-38.0,-0.033101045296167246,32.0,0.020618556701030927,0.7396907216494846,0.7582197469343885,,2.5
2023-26,2026-02-23,2026-02-23 10:17:00,1111150,-1,24879.75,15.5,STOP,-1.0483870967741935,-54.0,-0.06398104265402843,-24.0,-0.017266187050359712,0.6071942446043166,0.7389293498484929,,2.5
2023-26,2026-02-25,2026-02-25 10:23:00,1113916,-1,25302.0,9.75,STOP,-1.0769230769230769,-48.0,-0.21818181818181817,94.0,0.10262008733624454,0.24017467248908297,0.7113181906425937,,2.5
2023-26,2026-02-27,2026-02-27 10:00:00,1116653,1,24889.0,23.0,TARGET,2.467391304347826,-152.0,-0.17966903073286053,-122.0,-0.060939060939060936,0.4225774225774226,0.9735933472742303,,2.5
2023-26,2026-02-27,2026-02-27 10:04:00,1116657,1,24921.75,29.0,TARGET,2.4741379310344827,-89.0,-0.08484270734032412,-47.0,-0.037933817594834544,0.8466505246166263,0.6384458815345374,,2.5
2023-26,2026-03-02,2026-03-02 09:58:00,1118031,1,24858.0,23.0,STOP,-1.0326086956521738,43.0,0.09052631578947369,88.0,0.07927927927927927,0.42792792792792794,0.5779499528845147,,2.5
2023-26,2026-03-02,2026-03-02 09:59:00,1118032,1,24862.0,18.0,STOP,-1.0416666666666667,-34.0,-0.06666666666666667,33.0,0.04429530201342282,0.6845637583892618,0.42066629023150764,,2.5
2023-26,2026-03-02,2026-03-02 10:20:00,1118053,1,24919.75,15.0,STOP,-1.05,-21.0,-0.13725490196078433,15.0,0.01698754246885617,0.17327293318233294,0.5925975638401396,,2.5
2023-26,2026-03-03,2026-03-03 09:35:00,1119388,1,24551.5,49.5,STOP,-1.0151515151515151,284.0,0.08352941176470588,474.0,0.10304347826086957,0.7391304347826086,2.6821279985836948,,2.5
2023-26,2026-03-03,2026-03-03 10:01:00,1119414,-1,24487.25,61.75,STOP,-1.0121457489878543,-104.0,-0.08188976377952756,2.0,0.0008244023083264633,0.5234954657873042,1.0284398584402847,,2.5
2023-26,2026-03-09,2026-03-09 09:56:00,1124929,-1,24373.25,29.25,STOP,-1.0256410256410255,-180.0,-0.15761821366024517,-139.0,-0.06870983687592684,0.5645081562036579,1.121385339609953,,2.5
2023-26,2026-03-10,2026-03-10 09:40:00,1126293,1,25023.5,20.0,STOP,-1.0375,-68.0,-0.1574074074074074,-9.0,-0.0050991501416430595,0.24475920679886687,1.228809134263933,,2.5
2023-26,2026-03-16,2026-03-16 09:42:00,1131815,1,24897.75,15.25,STOP,-1.0491803278688525,-152.0,-0.1039671682626539,-110.0,-0.058886509635974305,0.7826552462526767,1.0031449951198352,,2.5
2023-26,2026-03-16,2026-03-16 09:49:00,1131822,1,24927.0,23.25,STOP,-1.032258064516129,-384.0,-0.18096135721017909,-349.0,-0.1416971173365814,0.8615509541209907,1.203992015968064,,2.5
2023-26,2026-03-16,2026-03-16 10:15:00,1131848,1,24951.5,9.75,STOP,-1.0769230769230769,-135.0,-0.1802403204272363,-133.0,-0.12900096993210475,0.7264791464597479,0.7931522877024447,,2.5
2023-26,2026-03-16,2026-03-16 10:17:00,1131850,1,24960.5,20.0,STOP,-1.0375,-25.0,-0.023651844843897825,25.0,0.021422450728363324,0.9057412167952014,0.7272260053963767,,2.5
2023-26,2026-03-16,2026-03-16 10:24:00,1131857,1,24966.25,10.5,STOP,-1.0714285714285714,-22.0,-0.029411764705882353,-14.0,-0.017902813299232736,0.9565217391304348,0.6315034086831719,,2.5
2023-26,2026-03-17,2026-03-17 09:30:00,1133183,1,25001.75,38.25,TARGET,2.480392156862745,-116.0,-0.021553325901151988,-90.0,-0.014955134596211365,0.8943170488534397,7.305761753269707,,2.5
2023-26,2026-03-17,2026-03-17 09:31:00,1133184,1,25017.25,35.25,TARGET,2.478723404255319,-14.0,-0.0066985645933014355,194.0,0.06270200387847447,0.6755009696186167,2.9976781131614323,,2.5
2023-26,2026-03-18,2026-03-18 09:31:00,1134564,1,24928.0,24.25,TARGET,2.4690721649484537,-179.0,-0.0647846543612016,68.0,0.01795142555438226,0.7294086589229145,3.3478976337740454,,2.5
2023-26,2026-03-18,2026-03-18 09:44:00,1134577,1,24952.75,26.75,STOP,-1.02803738317757,-35.0,-0.02857142857142857,105.0,0.06939854593522803,0.8096497025776602,0.9428466200154016,,2.5
2023-26,2026-03-19,2026-03-19 09:39:00,1135952,-1,24384.0,24.0,STOP,-1.03125,-188.0,-0.3263888888888889,-22.0,-0.015514809590973202,0.40620592383638926,0.8463145329752313,,2.5
2023-26,2026-03-20,2026-03-20 10:10:00,1137363,-1,24287.75,22.5,STOP,-1.0333333333333334,-44.0,-0.03985507246376811,45.0,0.029980013324450366,0.7355096602265156,0.7924607993242173,,2.5
2023-26,2026-03-23,2026-03-23 09:56:00,1138729,1,24560.5,12.75,STOP,-1.0588235294117647,-32.0,-0.11267605633802817,77.0,0.07785642062689585,0.2871587462082912,0.6002306245068884,,2.5
2023-26,2026-03-26,2026-03-26 10:05:00,1142878,1,24205.0,25.5,STOP,-1.0294117647058822,-106.0,-0.08399366085578447,139.0,0.0809551543389633,0.7350029120559115,0.9769311927913542,,2.5
2023-26,2026-04-01,2026-04-01 09:56:00,1148389,-1,24104.0,12.75,STOP,-1.0588235294117647,-7.0,-0.02527075812274368,22.0,0.023404255319148935,0.2946808510638298,0.5344213308815079,,2.5
2023-26,2026-04-01,2026-04-01 10:19:00,1148412,1,24178.75,27.25,STOP,-1.0275229357798166,-94.0,-0.12335958005249344,3.0,0.0030643513789581204,0.7783452502553626,0.7521800929660789,,2.5
2023-26,2026-04-06,2026-04-06 10:26:00,1152088,1,24367.0,20.0,STOP,-1.0375,21.0,0.03614457831325301,129.0,0.13423517169614985,0.6045785639958376,0.8431303737497807,,2.5
2023-26,2026-04-06,2026-04-06 10:28:00,1152090,1,24378.25,23.0,STOP,-1.0326086956521738,-64.0,-0.20512820512820512,48.0,0.057279236276849645,0.3723150357995227,0.7621299622572871,,2.5
2023-26,2026-04-08,2026-04-08 09:30:00,1154792,-1,25185.0,65.25,TARGET,2.4885057471264367,-232.0,-0.057625434674615006,207.0,0.030863277173102728,0.6002683763232444,8.424291904791811,,2.5
2023-26,2026-04-08,2026-04-08 10:10:00,1154832,-1,25074.0,16.75,STOP,-1.044776119402985,-44.0,-0.04480651731160896,32.0,0.02593192868719611,0.7957860615883307,0.6864517564598225,,2.5
2023-26,2026-04-15,2026-04-15 09:35:00,1161697,1,26021.5,12.75,TARGET,2.4411764705882355,-160.0,-0.10973936899862825,-30.0,-0.013837638376383764,0.672509225092251,2.0672525792892626,,2.5
2023-26,2026-04-15,2026-04-15 09:37:00,1161699,1,26028.25,16.25,STOP,-1.0461538461538462,-34.0,-0.031423290203327174,27.0,0.01727447216890595,0.6922584772872681,1.3210666892779923,,2.5
2023-26,2026-04-15,2026-04-15 10:06:00,1161728,1,26074.75,18.0,STOP,-1.0416666666666667,-109.0,-0.08314263920671243,-24.0,-0.016107382550335572,0.8798657718120806,1.176144902317488,,2.5
2023-26,2026-04-15,2026-04-15 10:11:00,1161733,1,26071.25,12.5,TARGET,2.44,-70.0,-0.17857142857142858,62.0,0.055357142857142855,0.35,0.9812346545071904,,2.5
2023-26,2026-04-16,2026-04-16 09:46:00,1163088,-1,26381.0,11.0,TARGET,2.4318181818181817,-159.0,-0.23555555555555555,4.0,0.003105590062111801,0.5240683229813664,0.5474328459707583,,2.5
2023-26,2026-04-17,2026-04-17 09:56:00,1164478,1,26705.25,18.5,TARGET,2.4594594594594597,-140.0,-0.1437371663244353,-19.0,-0.0120942075111394,0.6199872692552514,0.7456452608097204,,2.5
2023-26,2026-04-17,2026-04-17 09:58:00,1164480,1,26713.0,20.5,TARGET,2.4634146341463414,-169.0,-0.15779645191409897,-52.0,-0.03389830508474576,0.6981747066492829,0.7524587349471463,,2.5
2023-26,2026-04-24,2026-04-24 09:34:00,1171355,-1,27220.75,25.0,STOP,-1.03,-146.0,-0.08518086347724621,-13.0,-0.006129184347006129,0.8081093823668081,1.835092576570341,,2.5
2023-26,2026-04-24,2026-04-24 10:24:00,1171405,1,27233.75,12.75,STOP,-1.0588235294117647,-34.0,-0.1223021582733813,-21.0,-0.027237354085603113,0.36057068741893644,0.6116377771607632,,2.5
2023-26,2026-04-28,2026-04-28 09:34:00,1174115,1,27139.5,15.0,TARGET,2.45,-33.0,-0.12087912087912088,144.0,0.07309644670050762,0.13857868020304567,1.3405501089324618,,2.5
2023-26,2026-04-29,2026-04-29 09:41:00,1175502,-1,27179.25,17.75,STOP,-1.0422535211267605,-94.0,-0.12947658402203857,18.0,0.015050167224080268,0.6070234113712375,0.7989845681074219,,2.5
2023-26,2026-04-29,2026-04-29 10:05:00,1175526,1,27210.0,17.25,STOP,-1.0434782608695652,-34.0,-0.08947368421052632,55.0,0.07649513212795549,0.5285118219749653,0.5877282987892468,,2.5
2023-26,2026-04-30,2026-04-30 09:50:00,1176891,-1,27315.0,28.25,TARGET,2.4734513274336285,128.0,0.07256235827664399,246.0,0.11171662125340599,0.8010899182561307,0.7941612168948947,,2.5
2023-26,2026-05-04,2026-05-04 09:53:00,1179654,1,27877.75,29.25,STOP,-1.0256410256410255,-258.0,-0.16951379763469118,-160.0,-0.09445100354191263,0.898465171192444,1.1986131748390292,,2.5
2023-26,2026-05-04,2026-05-04 09:58:00,1179659,1,27874.75,11.5,STOP,-1.065217391304348,-44.0,-0.18032786885245902,89.0,0.12309820193637622,0.33748271092669435,0.5603130933467664,,2.5
2023-26,2026-05-04,2026-05-04 10:02:00,1179663,1,27884.0,15.5,STOP,-1.0483870967741935,-210.0,-0.3442622950819672,-145.0,-0.12093411175979983,0.5087572977481234,0.9456208841042627,,2.5
2023-26,2026-05-04,2026-05-04 10:05:00,1179666,1,27877.0,17.25,STOP,-1.0434782608695652,-114.0,-0.3986013986013986,-12.0,-0.01195219123505976,0.2848605577689243,0.8157296067598311,,2.5
2023-26,2026-05-04,2026-05-04 10:26:00,1179687,1,27900.5,9.0,STOP,-1.0833333333333333,-61.0,-0.23193916349809887,-10.0,-0.018050541516245487,0.4747292418772563,0.4955498904244376,,2.5
2023-26,2026-05-05,2026-05-05 10:12:00,1181053,1,28090.5,10.75,STOP,-1.069767441860465,-74.0,-0.11746031746031746,-24.0,-0.03076923076923077,0.8076923076923077,0.5781846484563211,,2.5
2023-26,2026-05-08,2026-05-08 10:11:00,1185192,1,29093.25,18.25,TARGET,2.458904109589041,-102.0,-0.06042654028436019,-33.0,-0.017713365539452495,0.9060654857756307,1.0863403944485026,,2.5
2023-26,2026-05-08,2026-05-08 10:12:00,1185193,1,29094.75,9.25,TARGET,2.418918918918919,-125.0,-0.13966480446927373,-59.0,-0.04439428141459744,0.673438675696012,0.7904597632784155,,2.5
2023-26,2026-05-08,2026-05-08 10:15:00,1185196,1,29106.25,15.0,STOP,-1.05,-82.0,-0.16205533596837945,-31.0,-0.03018500486854917,0.49269717624148,0.6223110949524329,,2.5
2023-26,2026-05-08,2026-05-08 10:19:00,1185200,1,29114.25,11.5,TARGET,2.4347826086956523,-32.0,-0.03800475059382423,77.0,0.0650887573964497,0.7117497886728656,0.7420417124039517,,2.5
2023-26,2026-05-13,2026-05-13 09:58:00,1189319,-1,29163.5,18.75,STOP,-1.04,-48.0,-0.08080808080808081,33.0,0.024354243542435424,0.43837638376383764,0.5013432144511348,,2.5
2023-26,2026-05-13,2026-05-13 10:00:00,1189321,-1,29168.25,17.0,STOP,-1.0441176470588236,-76.0,-0.048223350253807105,-31.0,-0.014783023366714354,0.7515498330948974,0.7740213523131673,,2.5
2023-26,2026-05-14,2026-05-14 10:29:00,1190730,1,29623.0,28.0,TARGET,2.4732142857142856,-65.0,-0.09433962264150944,67.0,0.05560165975103734,0.5717842323651452,0.7757177803527745,,2.5
2023-26,2026-05-15,2026-05-15 09:31:00,1192052,1,29260.75,58.5,STOP,-1.0128205128205128,-266.0,-0.062265917602996254,-240.0,-0.054249547920433995,0.9656419529837251,3.4927908354730395,,2.5
2023-26,2026-05-19,2026-05-19 09:59:00,1194840,-1,28938.75,22.5,TARGET,2.466666666666667,-9.0,-0.022113022113022112,-24.0,-0.019736842105263157,0.3347039473684211,0.442294402211472,,2.5
2023-26,2026-05-20,2026-05-20 10:10:00,1196231,-1,29063.75,27.5,STOP,-1.0272727272727273,-51.0,-0.06064209274673008,7.0,0.005917159763313609,0.7109044801352493,0.6643789378937894,,2.5
2023-26,2026-05-20,2026-05-20 10:25:00,1196246,1,29160.25,43.25,TARGET,2.4826589595375723,-69.0,-0.040756054341405785,103.0,0.04679691049522944,0.769195820081781,0.8923320286357461,,2.5
2023-26,2026-05-21,2026-05-21 09:31:00,1197572,-1,29181.0,57.25,STOP,-1.0131004366812226,-95.0,-0.03663709988430389,65.0,0.017356475300400534,0.6923898531375167,3.996358183376178,,2.5
2023-26,2026-05-21,2026-05-21 10:08:00,1197609,1,29290.25,15.75,STOP,-1.0476190476190477,-132.0,-0.29464285714285715,-57.0,-0.044846577498033044,0.35247836349331235,0.5806155259531466,,2.5
2023-26,2026-05-22,2026-05-22 10:12:00,1198993,-1,29577.0,11.0,STOP,-1.0681818181818181,-98.0,-0.1952191235059761,-94.0,-0.0905587668593449,0.4836223506743738,0.635659389448544,,2.5
2023-26,2026-05-22,2026-05-22 10:17:00,1198998,-1,29566.75,14.75,TARGET,2.4491525423728815,-69.0,-0.14838709677419354,77.0,0.07849133537206932,0.4740061162079511,0.6077878628295282,,2.5
2023-26,2026-05-26,2026-05-26 10:06:00,1201507,1,29984.25,8.25,TARGET,2.409090909090909,-36.0,-0.24324324324324326,-51.0,-0.04995102840352596,0.14495592556317335,0.508099231132897,,2.5
2023-26,2026-05-29,2026-05-29 10:06:00,1205647,1,30518.25,25.75,STOP,-1.029126213592233,-60.0,-0.05385996409335727,104.0,0.0608187134502924,0.6514619883040935,1.0368349249658937,,2.5
2023-26,2026-06-01,2026-06-01 09:30:00,1206991,-1,30318.75,51.75,STOP,-1.0144927536231885,-237.0,-0.06980854197349043,-283.0,-0.04403298584098335,0.5282402365022562,4.287622737292098,,2.5
2023-26,2026-06-01,2026-06-01 10:27:00,1207048,1,30383.75,10.75,STOP,-1.069767441860465,-93.0,-0.35361216730038025,-35.0,-0.033751205400192864,0.2536162005785921,0.675270499283014,,2.5
2023-26,2026-06-03,2026-06-03 10:25:00,1209806,1,30682.0,17.0,TARGET,2.4558823529411766,-40.0,-0.04504504504504504,32.0,0.02472952086553323,0.6862442040185471,0.6774869109947644,,2.5
2023-26,2026-06-04,2026-06-04 09:52:00,1211153,-1,30267.5,49.0,STOP,-1.0153061224489797,138.0,0.06031468531468531,275.0,0.09078903928689336,0.7553648068669528,0.9283555064524545,,2.5
2023-26,2026-06-04,2026-06-04 09:53:00,1211154,-1,30259.5,29.0,STOP,-1.0258620689655173,-107.0,-0.1402359108781127,143.0,0.061505376344086024,0.3281720430107527,0.7342989058250585,,2.5
2023-26,2026-06-04,2026-06-04 10:00:00,1211161,-1,30234.0,38.25,STOP,-1.0196078431372548,-63.0,-0.034634414513468936,114.0,0.03544776119402985,0.5656094527363185,1.1633101494543012,,2.5
2023-26,2026-06-05,2026-06-05 09:30:00,1212511,-1,30020.25,39.75,STOP,-1.0188679245283019,-248.0,-0.11131059245960502,-68.0,-0.008824292758889176,0.2891253568647807,7.976812794368822,,2.5
2023-26,2026-06-10,2026-06-10 09:55:00,1216676,1,29036.25,35.0,STOP,-1.0214285714285714,-122.0,-0.10166666666666667,73.0,0.0392684238838085,0.6455083378160301,0.71955255365679,,2.5
2023-26,2026-06-10,2026-06-10 10:22:00,1216703,1,29119.5,25.5,TARGET,2.4705882352941178,-97.0,-0.21797752808988763,-161.0,-0.11266620013995801,0.311406578026592,0.8488016393929494,,2.5
2023-26,2026-06-15,2026-06-15 10:12:00,1220833,-1,30722.25,32.5,STOP,-1.023076923076923,-108.0,-0.09981515711645102,-78.0,-0.051181102362204724,0.7099737532808399,0.958331537898048,,2.5
2023-26,2026-06-18,2026-06-18 09:32:00,1224933,1,30574.0,30.75,STOP,-1.024390243902439,-309.0,-0.13359273670557717,-237.0,-0.08866442199775533,0.8653198653198653,2.10538752362949,,2.5
2023-26,2026-06-18,2026-06-18 10:15:00,1224976,1,30525.75,25.75,TARGET,2.470873786407767,1.0,0.0008857395925597874,69.0,0.04627766599597585,0.7572099262240107,0.8938045139825554,,2.5
2023-26,2026-06-19,2026-06-19 09:42:00,1226323,1,30659.75,9.0,STOP,-1.0833333333333333,-20.0,-0.13513513513513514,-17.0,-0.10179640718562874,0.8862275449101796,0.7510681358219025,,2.5
2023-26,2026-06-19,2026-06-19 09:49:00,1226330,1,30670.5,11.0,STOP,-1.0681818181818181,-49.0,-0.27071823204419887,-36.0,-0.14285714285714285,0.7182539682539683,0.898876404494382,,2.5
2023-26,2026-06-22,2026-06-22 10:12:00,1227493,1,30927.5,13.0,STOP,-1.0576923076923077,-115.0,-0.3872053872053872,-38.0,-0.04194260485651214,0.32781456953642385,0.6500448430493273,,2.5
2023-26,2026-06-25,2026-06-25 10:26:00,1231647,1,29608.5,47.0,STOP,-1.0159574468085106,-69.0,-0.1050228310502283,-14.0,-0.010071942446043165,0.47266187050359715,0.6243122459520762,,2.5
2023-26,2026-06-29,2026-06-29 09:50:00,1234371,1,29779.5,59.75,STOP,-1.0125523012552302,35.0,0.02334889926617745,117.0,0.0665907797381901,0.8531587933978372,0.9706746493708076,,2.5
2023-26,2026-06-29,2026-06-29 10:22:00,1234403,-1,29397.75,39.75,STOP,-1.0188679245283019,-21.0,-0.01220220801859384,2.0,0.001092896174863388,0.9404371584699454,0.8463231036479444,,2.5
2023-26,2026-06-30,2026-06-30 09:44:00,1235745,1,30215.75,66.0,TARGET,2.4886363636363638,-349.0,-0.17423864203694459,-177.0,-0.06841901816776189,0.7742558948589099,1.222440618561584,,2.5
2023-26,2026-06-30,2026-06-30 10:14:00,1235775,1,30354.5,13.0,STOP,-1.0576923076923077,-77.0,-0.14893617021276595,-11.0,-0.014230271668822769,0.6688227684346701,0.4795582852534276,,2.5
2023-26,2026-06-30,2026-06-30 10:17:00,1235778,1,30358.75,26.5,TARGET,2.4716981132075473,-36.0,-0.06818181818181818,25.0,0.02596053997923157,0.5482866043613707,0.6305863864060505,,2.5
2023-26,2026-06-30,2026-06-30 10:18:00,1235779,1,30362.25,19.5,TARGET,2.4615384615384617,-31.0,-0.0684326710816777,117.0,0.10165073848827107,0.3935708079930495,0.7621507085154284,,2.5
2023-26,2026-06-30,2026-06-30 10:20:00,1235781,1,30369.25,20.25,TARGET,2.462962962962963,-24.0,-0.029055690072639227,40.0,0.04184100418410042,0.8640167364016736,0.6855749578686937,,2.5
2023-26,2026-07-01,2026-07-01 10:19:00,1237160,1,30302.5,19.25,STOP,-1.0389610389610389,-96.0,-0.22119815668202766,26.0,0.028634361233480177,0.4779735682819383,0.6789546491195275,,2.5
2023-26,2026-07-03,2026-07-03 10:23:00,1239923,-1,29909.75,11.25,STOP,-1.0666666666666667,-1.0,-0.014084507042253521,42.0,0.28,0.47333333333333333,0.8382229673093043,,2.5
2023-26,2026-07-07,2026-07-07 10:01:00,1242421,-1,29468.25,38.0,TARGET,2.4802631578947367,16.0,0.0392156862745098,107.0,0.0527353376047314,0.2010842779694431,0.9431810246502641,,2.5
2023-26,2026-07-08,2026-07-08 10:18:00,1243818,-1,29285.75,30.75,STOP,-1.024390243902439,-46.0,-0.06084656084656084,26.0,0.01862464183381089,0.5415472779369628,1.0347255679501908,,2.5
2023-26,2026-07-09,2026-07-09 10:03:00,1245183,1,29915.25,29.75,STOP,-1.0252100840336134,-14.0,-0.01912568306010929,67.0,0.060089686098654706,0.6565022421524663,0.6882503626431283,,2.5
2023-26,2026-07-10,2026-07-10 09:43:00,1246543,1,29867.5,38.0,TARGET,2.4802631578947367,-50.0,-0.03526093088857546,-9.0,-0.005579665220086794,0.8791072535647861,1.005266274033218,,2.5
2023-26,2026-07-10,2026-07-10 10:08:00,1246568,1,29936.75,30.75,STOP,-1.024390243902439,-66.0,-0.13692946058091288,119.0,0.10711071107110712,0.43384338433843384,0.8502334124129486,,2.5
