tape,tf,sess,trend,W,U,buf,tgt,n,R,netR,win,be,excess,medRR,medRisk,t,H1,H2,drop3,flat
2020-22,1,NY,NONE,2.0,0.5,2,R3,1133,-0.17401732890959268,-197.1616336545685,0.24007060900264784,0.25,-0.009929390997352155,3.0,11.0,-3.4220718151628158,-0.16373471144454146,-0.18424563677535669,-0.1823765167330898,0.00264783759929391
2020-22,1,NY,NONE,2.0,0.5,2,DOL,1133,-0.12193899380676032,-138.15687998305944,0.40511915269196824,0.45882352941176463,-0.05370437671979639,1.1794871794871795,11.0,-2.8313090273306627,-0.13568456170867138,-0.10826602573531709,-0.15493109098702068,0.0
2020-22,3,NY,SLOPE,1.0,0.5,2,R1,429,-0.11219237087659359,-48.13052710605865,0.48484848484848486,0.5,-0.015151515151515138,1.0,21.0,-2.31071234567013,-0.14970597173060027,-0.07519979225667034,-0.11991573049765056,0.0
2020-22,3,NY,SLOPE,1.0,0.5,2,R2,429,-0.09114793857591724,-39.1024656490685,0.3146853146853147,0.3333333333333333,-0.018648018648018627,2.0,21.0,-1.352714124081321,-0.16242818400981962,-0.020857696550819052,-0.10573707103218956,0.02564102564102564
2020-22,3,NY,SLOPE,1.0,0.5,2,R3,429,-0.07206871213098652,-30.91747750419322,0.22144522144522144,0.25,-0.02855477855477856,3.0,21.0,-0.8893822549300812,-0.09213188668408659,-0.05228419278001288,-0.09356573735877338,0.05827505827505827
2020-22,3,NY,SLOPE,1.0,0.5,2,DOL,429,-0.08033200447606786,-34.46242992023311,0.41025641025641024,0.4962406015037594,-0.08598419124734918,1.0151515151515151,21.0,-1.2439740711664542,-0.1636879673734081,0.001866236714364897,-0.12098244964073601,0.0
2020-22,3,NY,SLOPE,2.0,0.5,2,R1,237,-0.07301504662524645,-17.30456605018341,0.5063291139240507,0.5,0.006329113924050667,1.0,19.25,-1.1149870973904126,-0.10332192914730765,-0.04296284378824457,-0.08655600344749267,0.0
2020-22,3,NY,SLOPE,2.0,0.5,2,R2,237,-0.038646685607282814,-9.159264488926027,0.3333333333333333,0.3333333333333333,0.0,2.0,19.25,-0.41925926722280127,-0.15161540488447972,0.07337271670119812,-0.06451770567843619,0.02531645569620253
2020-22,3,NY,SLOPE,2.0,0.5,2,R3,237,-0.0006411098806452215,-0.1519430417129175,0.24472573839662448,0.25,-0.0052742616033755185,3.0,19.25,-0.005689358357118443,-0.06887187722569778,0.06701628967159179,-0.03884539180145707,0.05063291139240506
2020-22,3,NY,SLOPE,2.0,0.5,2,DOL,237,0.01289433057274964,3.0559563457416647,0.42616033755274263,0.4657534246575343,-0.03959308710479165,1.1470588235294117,19.25,0.13547443123952255,-0.14599022640757867,0.1704437232087055,-0.05991511658537937,0.0
