day,ft,direction,entry,stop,risk_pts,exit_price,k0,life_min,life_end_ts,stopped,micros,pl_mech,pl,R,mfe_R,mae_R,fillhm,rk,oos,px_0800,prev_close,gap_pts,gap_abs,expiry_week,big_R2,reach4,et,buck,seg,has_depth,wall_ahead_d,wall_ahead_sz,wall_behind_d,thick,imb,leak_wall_ahead_d,t_mfe,t_mae,eff30,crosses,mfe30,adverse_first,stalled_1_2R,gave_back,sl_no_1R,mfe15,mfeU15,_shift_mfe15,mfeU30,_shift_mfe30,mfe45,mfeU45,_shift_mfe45,mfe60,mfeU60,_shift_mfe60,mfe_life,gap15,gap30,gap45,gap60,gap_life,won
2026-02-23,2026-02-23 13:05:00+00:00,long,24911.75,24903.0,8.75,25001.5,1111018,96,2026-02-23 14:41:00+00:00,True,11,1790.0,1969.0,10.228571428571428,14.657142857142857,-1.0857142857142856,485,8.75,True,24910.0,25074.75,-164.75,164.75,False,True,True,2026-02-23 08:05:00-05:00,1,early 08:00-08:29,True,4.25,7.0,0.75,54.0,-0.1111111111111111,6.25,87,96,0.0134128166915052,14.0,3.4571428571428573,False,False,False,False,3.0,3.0,3.0,3.4571428571428573,3.4571428571428573,4.885714285714286,4.885714285714286,4.885714285714286,4.885714285714286,4.885714285714286,4.885714285714286,14.657142857142857,-7.228571428571428,-6.7714285714285705,-5.342857142857142,-5.342857142857142,4.428571428571429,True
2026-02-24,2026-02-24 13:03:00+00:00,long,24823.25,24814.25,9.0,24848.75,1112396,85,2026-02-24 14:28:00+00:00,True,11,551.25,606.375,3.0625,7.638888888888889,-1.2777777777777777,483,9.0,True,24828.25,24768.0,60.25,60.25,False,True,True,2026-02-24 08:03:00-05:00,0,early 08:00-08:29,True,2.75,5.0,1.25,52.0,0.0384615384615384,6.75,52,85,0.213307240704501,8.0,5.222222222222222,False,False,False,False,2.0,2.0,2.75,5.222222222222222,5.222222222222222,7.083333333333333,7.083333333333333,7.333333333333333,7.638888888888889,7.638888888888889,7.638888888888889,7.638888888888889,-1.0625,2.1597222222222223,4.020833333333333,4.576388888888889,4.576388888888889,True
2026-02-24,2026-02-24 13:03:00+00:00,long,24823.5,24814.25,9.25,24885.75,1112396,85,2026-02-24 14:28:00+00:00,True,11,1240.0,1364.0,6.702702702702703,7.405405405405405,-1.2702702702702702,483,9.25,True,24828.25,24768.0,60.25,60.25,False,True,True,2026-02-24 08:03:00-05:00,0,early 08:00-08:29,True,2.5,5.0,1.5,52.0,0.0384615384615384,6.5,52,85,0.2133072407045009,8.0,5.054054054054054,False,False,False,False,1.9189189189189189,1.9189189189189189,2.6486486486486487,5.054054054054054,5.054054054054054,6.864864864864865,6.864864864864865,7.108108108108108,7.405405405405405,7.405405405405405,7.405405405405405,7.405405405405405,-4.783783783783784,-1.6486486486486482,0.16216216216216228,0.7027027027027026,0.7027027027027026,True
2026-02-25,2026-02-25 13:21:00+00:00,short,25139.0,25148.75,9.75,25149.0,1113794,34,2026-02-25 13:55:00+00:00,True,10,-205.0,-205.0,-1.051282051282051,1.564102564102564,-2.076923076923077,501,9.75,True,25138.0,25030.0,108.0,108.0,False,False,False,2026-02-25 08:21:00-05:00,4,early 08:00-08:29,True,0.25,12.0,0.75,84.0,0.0238095238095238,2.75,12,34,0.1165644171779141,3.0,1.564102564102564,False,True,True,False,1.564102564102564,1.564102564102564,1.564102564102564,1.564102564102564,1.564102564102564,1.564102564102564,1.564102564102564,1.564102564102564,1.564102564102564,1.564102564102564,1.564102564102564,1.564102564102564,2.615384615384615,2.615384615384615,2.615384615384615,2.615384615384615,2.615384615384615,False
2026-02-25,2026-02-25 14:23:00+00:00,long,25148.25,25134.75,13.5,25174.25,1113856,393,2026-02-25 20:56:00+00:00,False,7,515.0,360.5,1.907407407407408,18.38888888888889,-0.3148148148148148,563,13.5,True,25138.0,25030.0,108.0,108.0,False,False,True,2026-02-25 09:23:00-05:00,16,late 09:00-09:29,True,1.75,29.0,2.25,111.0,-0.3333333333333333,4.5,387,3,0.5736925515055468,15.0,14.833333333333334,True,False,False,False,7.444444444444445,7.444444444444445,7.87037037037037,14.833333333333334,14.833333333333334,15.814814814814815,15.814814814814815,15.814814814814815,15.814814814814815,15.814814814814815,15.814814814814815,18.38888888888889,5.537037037037036,12.925925925925926,13.907407407407407,13.907407407407407,16.48148148148148,True
2026-03-09,2026-03-09 12:55:00+00:00,short,24359.75,24382.5,22.75,24382.75,1124868,5,2026-03-09 13:00:00+00:00,True,3,-348.75,-139.5,-1.021978021978022,0.0109890109890109,-1.3956043956043955,535,22.75,True,24383.25,24667.75,-284.5,284.5,False,False,False,2026-03-09 08:55:00-04:00,11,mid 08:30-08:59,True,1.75,4.0,2.25,41.0,0.024390243902439,,0,5,0.1584948688711517,1.0,0.01098901098901099,False,False,False,True,0.01098901098901099,0.01098901098901099,-0.04395604395604396,0.01098901098901099,-0.04395604395604396,0.01098901098901099,0.01098901098901099,-0.04395604395604396,0.01098901098901099,2.0549450549450547,-0.04395604395604396,0.0109890109890109,1.0329670329670328,1.0329670329670328,1.0329670329670328,1.0329670329670328,1.0329670329670328,False
2026-03-09,2026-03-09 13:01:00+00:00,long,24377.5,24359.5,18.0,24470.5,1124874,41,2026-03-09 13:42:00+00:00,True,6,1880.0,1128.0,5.222222222222222,8.208333333333334,-1.3055555555555556,541,18.0,True,24383.25,24667.75,-284.5,284.5,False,True,True,2026-03-09 09:01:00-04:00,12,late 09:00-09:29,True,7.5,5.0,,48.0,-0.0833333333333333,8.0,30,41,0.3115996967399545,6.0,8.208333333333334,False,False,False,False,3.7916666666666665,3.7916666666666665,3.7916666666666665,8.208333333333334,8.208333333333334,8.208333333333334,8.208333333333334,8.208333333333334,8.208333333333334,8.208333333333334,8.208333333333334,8.208333333333334,-1.4305555555555558,2.9861111111111116,2.9861111111111116,2.9861111111111116,2.9861111111111116,True
2026-03-12,2026-03-12 12:37:00+00:00,short,24808.5,24827.25,18.75,24828.25,1128990,7,2026-03-12 12:44:00+00:00,True,5,-400.0,-200.0,-1.0666666666666669,0.3866666666666666,-1.0,517,18.75,True,24855.0,24984.0,-129.0,129.0,False,False,False,2026-03-12 08:37:00-04:00,7,mid 08:30-08:59,True,0.5,6.0,3.5,54.0,0.0,1.5,2,7,0.1934959349593495,3.0,0.38666666666666666,False,False,False,True,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.38666666666666666,2.96,0.38666666666666666,0.38666666666666666,3.533333333333333,0.38666666666666666,0.3866666666666666,1.4533333333333336,1.4533333333333336,1.4533333333333336,1.4533333333333336,1.4533333333333336,False
2026-03-13,2026-03-13 12:31:00+00:00,long,24673.0,24633.25,39.75,24701.5,1130364,64,2026-03-13 13:35:00+00:00,True,3,-255.0,169.5,0.710691823899371,1.6352201257861636,-1.371069182389937,511,39.75,True,24664.5,24555.25,109.25,109.25,False,False,False,2026-03-13 08:31:00-04:00,6,mid 08:30-08:59,True,1.0,4.0,3.25,63.0,0.0476190476190476,,15,64,0.0827067669172932,8.0,1.6352201257861636,False,True,False,False,1.6352201257861636,1.6352201257861636,1.6352201257861636,1.6352201257861636,1.6352201257861636,1.6352201257861636,1.6352201257861636,1.6352201257861636,1.6352201257861636,1.6352201257861636,1.6352201257861636,1.6352201257861636,0.9245283018867926,0.9245283018867926,0.9245283018867926,0.9245283018867926,0.9245283018867926,True
2026-03-17,2026-03-17 12:26:00+00:00,long,24903.25,24891.25,12.0,25032.5,1133119,450,2026-03-17 19:56:00+00:00,False,12,3870.0,3096.0,10.75,17.8125,-0.2916666666666667,506,12.0,True,24819.5,24884.5,-65.0,65.0,True,True,True,2026-03-17 08:26:00-04:00,5,early 08:00-08:29,True,,,216.5,54.0,0.1481481481481481,,81,0,0.1655913978494623,46.0,3.0833333333333335,True,False,False,False,3.0833333333333335,3.0833333333333335,3.0833333333333335,3.0833333333333335,3.0833333333333335,5.645833333333333,5.645833333333333,5.645833333333333,10.208333333333334,10.208333333333334,10.208333333333334,17.8125,-7.666666666666666,-7.666666666666666,-5.104166666666667,-0.5416666666666661,7.0625,True
2026-03-17,2026-03-17 12:56:00+00:00,long,24923.0,24916.0,7.0,24993.5,1133149,420,2026-03-17 19:56:00+00:00,False,14,872.5,1221.5,6.232142857142857,27.714285714285715,-0.7857142857142857,536,7.0,True,24819.5,24884.5,-65.0,65.0,True,True,True,2026-03-17 08:56:00-04:00,11,mid 08:30-08:59,True,,,218.5,44.0,0.2272727272727272,,51,1,0.5503875968992247,30.0,14.678571428571429,True,False,False,False,6.857142857142857,6.857142857142857,6.857142857142857,14.678571428571429,14.678571428571429,21.714285714285715,21.714285714285715,21.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,0.625,8.446428571428573,15.482142857142858,21.482142857142858,21.482142857142858,True
2026-03-20,2026-03-20 12:01:00+00:00,long,24461.75,24427.5,34.25,24427.25,1137234,3,2026-03-20 12:04:00+00:00,True,1,-270.0,-69.5,-1.0145985401459854,0.0656934306569343,-1.0802919708029195,481,34.25,True,24462.25,24574.75,-112.5,112.5,True,False,False,2026-03-20 08:01:00-04:00,0,early 08:00-08:29,False,,,,,,,0,3,0.14614499424626,2.0,0.06569343065693431,False,False,False,True,0.06569343065693431,1.0875912408759123,-0.0948905109489051,1.0875912408759123,-0.0948905109489051,0.06569343065693431,1.0875912408759123,-0.0948905109489051,0.06569343065693431,1.3868613138686132,-0.0948905109489051,0.0656934306569343,1.0802919708029197,1.0802919708029197,1.0802919708029197,1.0802919708029197,1.0802919708029197,False
2026-03-20,2026-03-20 12:06:00+00:00,long,24453.0,24424.75,28.25,24516.0,1137239,84,2026-03-20 13:30:00+00:00,True,4,1255.0,502.0,2.221238938053097,2.6371681415929205,-1.0884955752212389,486,28.25,True,24462.25,24574.75,-112.5,112.5,True,True,False,2026-03-20 08:06:00-04:00,1,early 08:00-08:29,False,,,,,,,80,84,0.1020408163265306,14.0,1.6283185840707965,False,False,False,False,1.6283185840707965,1.6283185840707965,1.6283185840707965,1.6283185840707965,1.6283185840707965,1.6283185840707965,1.6283185840707965,1.663716814159292,1.991150442477876,1.991150442477876,1.991150442477876,2.6371681415929205,-0.5929203539823005,-0.5929203539823005,-0.5929203539823005,-0.23008849557522093,0.41592920353982343,True
2026-03-24,2026-03-24 12:06:00+00:00,short,24346.0,24397.75,51.75,24215.0,1139999,470,2026-03-24 19:56:00+00:00,False,2,1305.0,261.0,1.2608695652173914,4.096618357487923,-0.7584541062801933,486,51.75,True,24392.75,24398.75,-6.0,6.0,False,False,True,2026-03-24 08:06:00-04:00,1,early 08:00-08:29,True,0.75,5.0,0.25,65.0,-0.1384615384615384,0.25,106,199,0.2222222222222223,19.0,1.077294685990338,False,False,False,False,0.5120772946859904,0.5120772946859904,0.5120772946859904,1.077294685990338,1.3623188405797102,1.5893719806763285,1.5893719806763285,1.5893719806763285,1.5893719806763285,1.5893719806763285,1.9806763285024154,4.096618357487923,-0.748792270531401,-0.1835748792270533,0.3285024154589371,0.3285024154589371,2.8357487922705316,True
2026-03-25,2026-03-25 12:01:00+00:00,long,24508.5,24469.5,39.0,24469.25,1141374,15,2026-03-25 12:16:00+00:00,True,1,-395.0,-79.0,-1.0128205128205128,0.8012820512820513,-1.5769230769230769,481,39.0,True,24508.75,24219.25,289.5,289.5,False,False,False,2026-03-25 08:01:00-04:00,0,early 08:00-08:29,True,2.25,9.0,0.5,63.0,-0.0476190476190476,0.75,7,15,0.3526011560693642,2.0,0.8012820512820513,False,False,False,True,0.8012820512820513,0.8012820512820513,0.8012820512820513,0.8012820512820513,0.8012820512820513,0.8012820512820513,0.8012820512820513,0.8012820512820513,0.8012820512820513,0.8012820512820513,0.8012820512820513,0.8012820512820513,1.814102564102564,1.814102564102564,1.814102564102564,1.814102564102564,1.814102564102564,False
2026-03-26,2026-03-26 13:21:00+00:00,long,24145.75,24126.0,19.75,24125.75,1142834,9,2026-03-26 13:30:00+00:00,True,3,-87.5,-121.5,-1.0253164556962024,0.6835443037974683,-2.607594936708861,561,19.75,True,24095.25,24371.75,-276.5,276.5,False,False,False,2026-03-26 09:21:00-04:00,16,late 09:00-09:29,True,1.5,5.0,2.0,72.0,0.1111111111111111,,8,9,0.1282608695652174,7.0,0.6835443037974683,False,False,False,True,0.6835443037974683,0.6835443037974683,0.6835443037974683,3.0632911392405062,0.6835443037974683,0.6835443037974683,4.430379746835443,0.6835443037974683,0.6835443037974683,4.89873417721519,0.6835443037974683,0.6835443037974683,1.7088607594936707,1.7088607594936707,1.7088607594936707,1.7088607594936707,1.7088607594936707,False
2026-03-31,2026-03-31 12:59:00+00:00,short,23378.5,23392.5,14.0,23392.75,1146952,11,2026-03-31 13:10:00+00:00,True,4,-42.5,-116.0,-1.0357142857142858,1.5357142857142858,-1.0178571428571428,539,14.0,True,23375.0,23135.5,239.5,239.5,False,False,False,2026-03-31 08:59:00-04:00,11,mid 08:30-08:59,True,0.75,3.0,2.0,46.0,-0.1304347826086956,5.5,5,11,0.0632530120481927,3.0,1.5357142857142858,False,True,True,False,1.5357142857142858,1.5357142857142858,1.5357142857142858,1.5357142857142858,1.5357142857142858,1.5357142857142858,1.5357142857142858,1.5357142857142858,1.5357142857142858,1.5357142857142858,1.5357142857142858,1.5357142857142858,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,False
2026-03-31,2026-03-31 13:21:00+00:00,long,23392.5,23379.0,13.5,23386.25,1146974,6,2026-03-31 13:27:00+00:00,True,6,43.125,34.5,0.2129629629629629,0.9629629629629628,-1.3333333333333333,561,13.5,True,23375.0,23135.5,239.5,239.5,False,False,False,2026-03-31 09:21:00-04:00,16,late 09:00-09:29,True,3.75,5.0,0.5,68.0,0.0,4.0,1,6,0.2472691161866931,1.0,0.9629629629629629,False,False,False,False,0.9629629629629629,5.055555555555555,0.9629629629629629,10.462962962962964,0.9629629629629629,0.9629629629629629,13.944444444444445,0.9629629629629629,0.9629629629629629,13.944444444444445,0.9629629629629629,0.9629629629629628,0.75,0.75,0.75,0.75,0.7499999999999999,True
2026-04-02,2026-04-02 13:01:00+00:00,short,23734.75,23754.25,19.5,23754.5,1149714,27,2026-04-02 13:28:00+00:00,True,3,-200.0,-120.0,-1.0256410256410255,1.4102564102564104,-1.294871794871795,541,19.5,True,23684.5,24200.75,-516.25,516.25,False,False,False,2026-04-02 09:01:00-04:00,12,late 09:00-09:29,True,0.75,5.0,,52.0,-0.0384615384615384,0.75,12,27,0.3304252998909487,10.0,1.4102564102564104,False,True,True,False,1.4102564102564104,1.4102564102564104,1.4102564102564104,1.4102564102564104,1.4102564102564104,1.4102564102564104,2.91025641025641,1.4102564102564104,1.4102564102564104,2.91025641025641,1.4102564102564104,1.4102564102564104,2.435897435897436,2.435897435897436,2.435897435897436,2.435897435897436,2.435897435897436,False
2026-04-06,2026-04-06 12:47:00+00:00,long,24334.5,24314.25,20.25,24314.0,1151989,5,2026-04-06 12:52:00+00:00,True,2,-125.0,-83.0,-1.0246913580246917,0.1481481481481481,-1.2962962962962965,527,20.25,True,24305.25,,,,False,False,False,2026-04-06 08:47:00-04:00,9,mid 08:30-08:59,True,1.0,2.0,2.5,44.0,0.2727272727272727,2.0,0,5,0.1721611721611722,1.0,0.14814814814814814,False,False,False,True,0.14814814814814814,0.14814814814814814,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.14814814814814814,1.1604938271604939,0.037037037037037035,0.14814814814814814,2.432098765432099,0.037037037037037035,0.1481481481481481,1.1728395061728398,1.1728395061728398,1.1728395061728398,1.1728395061728398,1.1728395061728398,False
2026-04-07,2026-04-07 12:01:00+00:00,short,24200.5,24220.5,20.0,24190.5,1153323,5,2026-04-07 12:06:00+00:00,True,2,97.5,39.0,0.4875,3.375,-1.5375,481,20.0,True,24200.75,24363.75,-163.0,163.0,False,False,False,2026-04-07 08:01:00-04:00,0,early 08:00-08:29,True,2.25,4.0,3.5,60.0,-0.1666666666666666,0.25,5,5,0.1214421252371916,1.0,3.375,False,False,False,False,3.375,3.375,3.375,3.375,3.375,3.375,3.375,3.375,3.375,3.375,3.375,3.375,2.8875,2.8875,2.8875,2.8875,2.8875,True
2026-04-07,2026-04-07 12:06:00+00:00,short,24187.75,24213.25,25.5,24213.5,1153328,0,2026-04-07 12:06:00+00:00,True,3,-390.0,-156.0,-1.0196078431372548,2.147058823529412,-1.7058823529411764,486,25.5,True,24200.75,24363.75,-163.0,163.0,False,False,False,2026-04-07 08:06:00-04:00,1,early 08:00-08:29,True,2.0,4.0,2.5,53.0,0.1320754716981132,19.75,0,0,0.1980769230769231,1.0,2.1470588235294117,False,False,True,False,2.1470588235294117,2.1470588235294117,2.0294117647058822,2.1470588235294117,2.0294117647058822,2.1470588235294117,2.1470588235294117,2.0294117647058822,2.1470588235294117,2.1470588235294117,2.0294117647058822,2.147058823529412,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.166666666666667,False
2026-04-08,2026-04-08 12:02:00+00:00,long,25221.75,25209.25,12.5,25242.75,1154704,17,2026-04-08 12:19:00+00:00,True,8,415.0,332.0,1.66,2.82,-1.26,482,12.5,True,25219.25,24369.5,849.75,849.75,False,False,False,2026-04-08 08:02:00-04:00,0,early 08:00-08:29,True,0.5,5.0,1.75,78.0,0.0256410256410256,7.25,5,17,0.1656590084643289,4.0,2.82,False,False,False,False,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,1.16,1.16,1.16,1.16,1.16,True
2026-04-08,2026-04-08 12:06:00+00:00,long,25242.25,25209.25,33.0,25209.0,1154708,13,2026-04-08 12:19:00+00:00,True,2,-85.0,-134.0,-1.0151515151515151,0.4469696969696969,-1.0984848484848484,486,33.0,True,25219.25,24369.5,849.75,849.75,False,False,False,2026-04-08 08:06:00-04:00,1,early 08:00-08:29,True,1.5,6.0,2.25,63.0,0.1111111111111111,8.25,1,13,0.305128205128205,3.0,0.44696969696969696,False,False,False,True,0.44696969696969696,0.44696969696969696,0.44696969696969696,0.44696969696969696,0.44696969696969696,0.44696969696969696,0.44696969696969696,0.44696969696969696,0.44696969696969696,0.44696969696969696,0.44696969696969696,0.4469696969696969,1.4621212121212122,1.4621212121212122,1.4621212121212122,1.4621212121212122,1.462121212121212,False
2026-04-10,2026-04-10 12:05:00+00:00,short,25272.75,25281.25,8.5,25281.5,1157467,3,2026-04-10 12:08:00+00:00,True,3,-31.25,-54.0,-1.0588235294117647,1.0588235294117647,-1.0588235294117647,485,8.5,True,25269.5,25249.0,20.5,20.5,False,False,False,2026-04-10 08:05:00-04:00,1,early 08:00-08:29,True,1.5,5.0,2.0,58.0,0.0344827586206896,6.0,1,3,0.2172523961661341,1.0,1.0588235294117647,False,True,True,False,1.0588235294117647,1.0588235294117647,1.0588235294117647,1.0588235294117647,1.0588235294117647,1.0588235294117647,1.0588235294117647,1.0588235294117647,1.0588235294117647,1.0588235294117647,1.0588235294117647,1.0588235294117647,2.1176470588235294,2.1176470588235294,2.1176470588235294,2.1176470588235294,2.1176470588235294,False
2026-04-13,2026-04-13 12:35:00+00:00,long,25141.25,25122.25,19.0,25190.5,1158877,441,2026-04-13 19:56:00+00:00,False,8,1470.0,784.0,2.5789473684210527,21.38157894736842,-0.5263157894736842,515,19.0,True,25083.5,25284.25,-200.75,200.75,False,True,True,2026-04-13 08:35:00-04:00,7,mid 08:30-08:59,True,0.5,4.0,3.25,56.0,0.1428571428571428,,441,2,0.2979591836734693,7.0,2.1052631578947367,True,False,False,False,1.763157894736842,1.763157894736842,1.763157894736842,2.1052631578947367,2.1052631578947367,2.6447368421052633,2.6447368421052633,2.6710526315789473,5.105263157894737,5.105263157894737,5.105263157894737,21.38157894736842,-0.8157894736842106,-0.47368421052631593,0.06578947368421062,2.5263157894736845,18.80263157894737,True
2026-04-15,2026-04-15 12:03:00+00:00,long,26000.25,25977.75,22.5,25977.5,1161605,2,2026-04-15 12:05:00+00:00,True,2,-230.0,-92.0,-1.022222222222222,0.0444444444444444,-1.4222222222222225,483,22.5,True,26000.5,26000.75,-0.25,0.25,False,False,False,2026-04-15 08:03:00-04:00,0,early 08:00-08:29,True,1.0,4.0,0.5,35.0,-0.0857142857142857,,0,2,0.0187891440501044,1.0,0.044444444444444446,False,False,False,True,0.044444444444444446,0.044444444444444446,-0.2777777777777778,0.044444444444444446,-0.2777777777777778,0.044444444444444446,0.3111111111111111,-0.2777777777777778,0.044444444444444446,0.3111111111111111,-0.2777777777777778,0.0444444444444444,1.0666666666666664,1.0666666666666664,1.0666666666666664,1.0666666666666664,1.0666666666666664,False
2026-04-16,2026-04-16 12:58:00+00:00,short,26401.0,26408.0,7.0,26408.25,1163040,3,2026-04-16 13:01:00+00:00,True,7,-155.0,-105.0,-1.0714285714285714,0.2142857142857142,-2.5,538,7.0,True,26416.5,26364.25,52.25,52.25,False,False,False,2026-04-16 08:58:00-04:00,11,mid 08:30-08:59,True,2.5,4.0,1.0,62.0,0.0,,1,3,0.1499118165784832,1.0,0.21428571428571427,False,False,False,True,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.8928571428571429,0.21428571428571427,0.21428571428571427,7.964285714285714,0.21428571428571427,0.21428571428571427,17.928571428571427,0.21428571428571427,0.2142857142857142,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.2857142857142856,1.2857142857142856,False
2026-04-17,2026-04-17 12:25:00+00:00,long,26593.0,26570.25,22.75,26592.5,1164387,451,2026-04-17 19:56:00+00:00,False,2,-7.5,-3.0,-0.0329670329670329,12.824175824175825,-0.2197802197802197,505,22.75,True,26562.75,26484.75,78.0,78.0,False,False,True,2026-04-17 08:25:00-04:00,5,early 08:00-08:29,True,0.5,9.0,3.0,78.0,-0.2051282051282051,19.0,251,0,0.3758200562324273,23.0,6.1208791208791204,True,False,True,False,2.318681318681319,2.318681318681319,2.318681318681319,6.1208791208791204,6.1208791208791204,9.186813186813186,9.186813186813186,9.43956043956044,9.87912087912088,9.87912087912088,9.87912087912088,12.824175824175825,2.3516483516483517,6.153846153846153,9.219780219780219,9.912087912087912,12.857142857142858,False
2026-04-20,2026-04-20 12:01:00+00:00,long,26714.5,26700.5,14.0,26730.0,1165743,160,2026-04-20 14:41:00+00:00,True,4,-55.0,122.0,1.0892857142857142,8.089285714285714,-1.821428571428572,481,14.0,True,26714.5,26827.25,-112.75,112.75,False,False,True,2026-04-20 08:01:00-04:00,0,early 08:00-08:29,True,1.5,5.0,2.5,74.0,0.081081081081081,,89,160,0.1324675324675324,14.0,1.0178571428571428,False,False,False,False,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0178571428571428,1.0178571428571428,2.0714285714285716,2.0714285714285716,2.732142857142857,4.392857142857143,4.392857142857143,4.392857142857143,8.089285714285714,-0.2321428571428571,-0.0714285714285714,0.9821428571428574,3.303571428571429,6.999999999999999,True
2026-04-24,2026-04-24 12:24:00+00:00,long,27293.0,27263.25,29.75,27263.0,1171285,10,2026-04-24 12:34:00+00:00,True,3,-605.0,-181.5,-1.0168067226890756,0.361344537815126,-1.184873949579832,504,29.75,True,27284.5,26926.25,358.25,358.25,False,False,False,2026-04-24 08:24:00-04:00,4,early 08:00-08:29,True,3.0,5.0,1.0,59.0,0.0508474576271186,8.0,0,10,0.4318471337579617,1.0,0.36134453781512604,False,False,False,True,0.36134453781512604,0.36134453781512604,0.3445378151260504,0.36134453781512604,0.3445378151260504,0.36134453781512604,0.36134453781512604,0.3445378151260504,0.36134453781512604,0.36134453781512604,0.3445378151260504,0.361344537815126,1.3781512605042017,1.3781512605042017,1.3781512605042017,1.3781512605042017,1.3781512605042017,False
2026-04-27,2026-04-27 12:25:00+00:00,short,27426.0,27451.5,25.5,27390.5,1172666,445,2026-04-27 19:50:00+00:00,True,2,176.25,141.0,1.3823529411764706,5.0,-1.1274509803921569,505,25.5,True,27480.5,27434.0,46.5,46.5,False,False,True,2026-04-27 08:25:00-04:00,5,early 08:00-08:29,True,2.0,6.0,2.0,79.0,-0.1139240506329113,6.0,87,445,0.0392156862745098,24.0,1.411764705882353,False,False,False,False,1.411764705882353,1.411764705882353,1.411764705882353,1.411764705882353,1.411764705882353,1.6372549019607843,1.6372549019607843,1.6372549019607843,1.6372549019607843,1.6372549019607843,1.6372549019607843,5.0,0.02941176470588247,0.02941176470588247,0.2549019607843137,0.2549019607843137,3.6176470588235294,True
2026-04-29,2026-04-29 12:03:00+00:00,short,27244.5,27253.0,8.5,27218.0,1175404,143,2026-04-29 14:26:00+00:00,True,6,-22.5,315.0,3.088235294117647,14.147058823529411,-1.411764705882353,483,8.5,True,27248.75,27169.25,79.5,79.5,False,True,True,2026-04-29 08:03:00-04:00,0,early 08:00-08:29,True,0.5,6.0,0.25,64.0,0.125,4.5,92,143,0.2558139534883721,10.0,5.323529411764706,False,False,False,False,1.7941176470588236,1.7941176470588236,1.7941176470588236,5.323529411764706,6.205882352941177,6.205882352941177,6.205882352941177,6.205882352941177,6.205882352941177,6.205882352941177,6.205882352941177,14.147058823529411,-1.2941176470588236,2.2352941176470584,3.1176470588235294,3.1176470588235294,11.058823529411764,True
2026-04-29,2026-04-29 12:41:00+00:00,long,27238.25,27201.5,36.75,27201.25,1175442,42,2026-04-29 13:23:00+00:00,True,3,-745.0,-223.5,-1.0136054421768708,0.3537414965986394,-1.0816326530612246,521,36.75,True,27248.75,27169.25,79.5,79.5,False,False,False,2026-04-29 08:41:00-04:00,8,mid 08:30-08:59,True,1.75,8.0,2.75,64.0,-0.0625,3.75,21,42,0.0588235294117646,3.0,0.35374149659863946,False,False,False,True,0.2653061224489796,0.2653061224489796,0.2653061224489796,0.35374149659863946,0.35374149659863946,0.35374149659863946,0.35374149659863946,0.35374149659863946,0.35374149659863946,0.35374149659863946,0.35374149659863946,0.3537414965986394,1.2789115646258504,1.3673469387755102,1.3673469387755102,1.3673469387755102,1.3673469387755102,False
2026-04-30,2026-04-30 13:12:00+00:00,short,27514.0,27530.25,16.25,27416.5,1176853,285,2026-04-30 17:57:00+00:00,True,3,742.5,445.5,4.569230769230769,21.584615384615383,-1.5076923076923077,552,16.25,True,27447.75,27337.25,110.5,110.5,False,True,True,2026-04-30 09:12:00-04:00,14,late 09:00-09:29,True,2.0,15.0,2.0,79.0,0.1139240506329113,10.5,65,285,0.5194300518134717,12.0,14.953846153846154,False,False,False,False,1.0923076923076922,1.0923076923076922,1.323076923076923,14.953846153846154,14.953846153846154,18.646153846153847,18.646153846153847,19.138461538461538,19.276923076923076,19.276923076923076,19.276923076923076,21.584615384615383,-3.476923076923077,10.384615384615385,14.076923076923078,14.707692307692307,17.015384615384612,True
2026-05-01,2026-05-01 12:41:00+00:00,short,27598.0,27613.5,15.5,27613.75,1178202,28,2026-05-01 13:09:00+00:00,True,3,-160.0,-96.0,-1.032258064516129,2.0806451612903225,-1.1290322580645162,521,15.5,True,27571.0,27577.5,-6.5,6.5,False,False,False,2026-05-01 08:41:00-04:00,8,mid 08:30-08:59,True,1.5,4.0,3.5,76.0,-0.1052631578947368,18.0,5,28,0.3896457765667574,3.0,2.0806451612903225,False,False,True,False,2.0806451612903225,2.0806451612903225,2.0806451612903225,2.0806451612903225,2.0806451612903225,2.0806451612903225,2.0806451612903225,2.0806451612903225,2.0806451612903225,2.0806451612903225,2.0806451612903225,2.0806451612903225,3.1129032258064515,3.1129032258064515,3.1129032258064515,3.1129032258064515,3.1129032258064515,False
