fib,side,score,R,fill,day,hm,hold_min,htf,has_sweep,span
0.71,long,3,2.4482758620689653,2024-10-18 09:30:00-04:00,2024-10-18,570,11,premium,True,55.25
0.75,long,3,3.0,2024-10-18 12:13:00-04:00,2024-10-18,733,55,premium,True,98.75
0.71,long,3,2.4482758620689653,2024-10-18 10:56:00-04:00,2024-10-18,656,35,premium,True,98.75
0.75,long,3,3.0,2024-10-18 12:13:00-04:00,2024-10-18,733,55,premium,True,98.75
0.71,long,3,2.4482758620689653,2024-10-18 10:56:00-04:00,2024-10-18,656,35,premium,True,98.75
0.75,short,3,3.0,2024-10-18 13:05:00-04:00,2024-10-18,785,755,premium,True,87.75
0.71,short,3,2.4482758620689653,2024-10-18 13:00:00-04:00,2024-10-18,780,760,premium,True,87.75
0.75,long,3,-1.0,2024-10-21 01:02:00-04:00,2024-10-21,62,98,premium,True,84.0
0.71,long,3,-1.0,2024-10-21 00:52:00-04:00,2024-10-21,52,108,premium,True,84.0
0.75,short,2,-1.0,2024-10-21 10:03:00-04:00,2024-10-21,603,3,premium,False,81.75
0.71,short,2,-1.0,2024-10-21 09:54:00-04:00,2024-10-21,594,12,premium,False,81.75
0.75,short,4,-1.0,2024-10-21 09:30:00-04:00,2024-10-21,570,1,premium,True,66.25
0.71,short,4,-1.0,2024-10-21 09:30:00-04:00,2024-10-21,570,1,premium,True,66.25
0.75,short,4,-1.0,2024-10-21 09:30:00-04:00,2024-10-21,570,1,premium,True,117.0
0.71,short,4,-1.0,2024-10-21 09:29:00-04:00,2024-10-21,569,2,premium,True,117.0
0.75,short,4,-1.0,2024-10-21 09:30:00-04:00,2024-10-21,570,1,premium,True,117.0
0.71,short,4,-1.0,2024-10-21 09:29:00-04:00,2024-10-21,569,2,premium,True,117.0
0.75,long,3,-1.0,2024-10-21 11:00:00-04:00,2024-10-21,660,2,premium,True,139.25
0.71,long,3,-1.0,2024-10-21 11:00:00-04:00,2024-10-21,660,2,premium,True,139.25
0.75,long,2,3.0,2024-10-22 05:48:00-04:00,2024-10-22,348,258,premium,False,152.25
0.71,long,2,2.4482758620689653,2024-10-22 05:25:00-04:00,2024-10-22,325,281,premium,False,152.25
0.75,long,2,3.0,2024-10-22 05:23:00-04:00,2024-10-22,323,497,premium,False,202.25
0.71,long,2,2.4482758620689653,2024-10-22 05:20:00-04:00,2024-10-22,320,500,premium,False,202.25
0.75,short,3,-1.0,2024-10-22 13:35:00-04:00,2024-10-22,815,5,premium,False,87.5
0.71,short,3,-1.0,2024-10-22 13:35:00-04:00,2024-10-22,815,5,premium,False,87.5
0.75,short,3,-1.0,2024-10-22 13:35:00-04:00,2024-10-22,815,5,premium,False,90.0
0.71,short,3,-1.0,2024-10-22 13:35:00-04:00,2024-10-22,815,5,premium,False,90.0
0.75,short,2,-1.0,2024-10-22 09:45:00-04:00,2024-10-22,585,21,discount,False,112.25
0.71,short,2,-1.0,2024-10-22 09:42:00-04:00,2024-10-22,582,24,discount,False,112.25
0.75,long,4,-1.0,2024-10-22 04:32:00-04:00,2024-10-22,272,27,discount,True,55.0
0.71,long,4,-1.0,2024-10-22 04:32:00-04:00,2024-10-22,272,27,discount,True,55.0
0.75,short,3,-1.0,2024-10-22 09:42:00-04:00,2024-10-22,582,4,discount,True,99.75
0.71,short,3,-1.0,2024-10-22 09:42:00-04:00,2024-10-22,582,4,discount,True,99.75
0.75,long,1,-1.0,2024-10-22 09:00:00-04:00,2024-10-22,540,4,premium,False,69.25
0.71,long,1,-1.0,2024-10-22 09:00:00-04:00,2024-10-22,540,4,premium,False,69.25
0.75,short,4,-1.0,2024-10-22 09:30:00-04:00,2024-10-22,570,4,premium,True,59.0
0.71,short,4,-1.0,2024-10-22 09:30:00-04:00,2024-10-22,570,4,premium,True,59.0
0.75,long,3,-1.0,2024-10-23 09:31:00-04:00,2024-10-23,571,33,premium,True,133.25
0.71,long,3,2.4482758620689653,2024-10-22 12:42:00-04:00,2024-10-22,762,53,premium,True,133.25
0.75,long,3,-1.0,2024-10-23 05:15:00-04:00,2024-10-23,315,246,premium,True,168.0
0.71,long,3,-1.0,2024-10-23 05:15:00-04:00,2024-10-23,315,246,premium,True,168.0
0.75,long,2,3.0,2024-10-23 02:21:00-04:00,2024-10-23,141,54,premium,True,37.25
0.71,long,2,2.4482758620689653,2024-10-23 02:02:00-04:00,2024-10-23,122,73,premium,True,37.25
0.75,short,3,-1.0,2024-10-25 08:49:00-04:00,2024-10-25,529,42,discount,True,182.25
0.71,short,3,-1.0,2024-10-25 08:43:00-04:00,2024-10-25,523,48,discount,True,182.25
0.75,short,3,3.0,2024-10-23 10:47:00-04:00,2024-10-23,647,26,discount,True,140.75
0.71,short,2,2.4482758620689653,2024-10-23 10:45:00-04:00,2024-10-23,645,28,discount,True,140.75
0.75,short,3,-1.0,2024-10-24 03:50:00-04:00,2024-10-24,230,1680,discount,True,407.75
0.71,short,3,-1.0,2024-10-24 03:16:00-04:00,2024-10-24,196,1714,discount,True,407.75
0.75,short,3,-1.0,2024-10-24 03:50:00-04:00,2024-10-24,230,1680,discount,True,407.75
0.71,short,3,-1.0,2024-10-24 03:16:00-04:00,2024-10-24,196,1714,discount,True,407.75
0.75,long,4,-1.0,2024-10-24 11:47:00-04:00,2024-10-24,707,3,discount,True,70.25
0.71,long,4,-1.0,2024-10-24 11:47:00-04:00,2024-10-24,707,3,discount,True,70.25
0.75,long,3,-1.0,2024-10-24 11:47:00-04:00,2024-10-24,707,3,premium,True,75.5
0.71,long,3,-1.0,2024-10-24 11:47:00-04:00,2024-10-24,707,3,premium,True,75.5
0.75,long,3,-1.0,2024-10-24 09:31:00-04:00,2024-10-24,571,16,premium,True,91.25
0.71,long,3,-1.0,2024-10-24 09:31:00-04:00,2024-10-24,571,16,premium,True,91.25
0.75,long,3,-1.0,2024-10-24 09:31:00-04:00,2024-10-24,571,17,premium,True,95.0
0.71,long,3,-1.0,2024-10-24 09:31:00-04:00,2024-10-24,571,17,premium,True,95.0
0.75,long,3,-1.0,2024-10-24 09:31:00-04:00,2024-10-24,571,17,premium,True,95.0
0.71,long,3,-1.0,2024-10-24 09:31:00-04:00,2024-10-24,571,17,premium,True,95.0
0.75,long,3,-1.0,2024-10-24 09:30:00-04:00,2024-10-24,570,1,discount,False,114.0
0.71,long,3,-1.0,2024-10-24 09:30:00-04:00,2024-10-24,570,1,discount,False,114.0
0.75,short,3,-1.0,2024-10-24 15:31:00-04:00,2024-10-24,931,683,discount,True,132.25
0.71,short,3,-1.0,2024-10-24 15:13:00-04:00,2024-10-24,913,701,discount,True,132.25
0.75,short,4,-1.0,2024-10-24 15:13:00-04:00,2024-10-24,913,701,premium,True,166.75
0.71,short,4,-1.0,2024-10-24 15:13:00-04:00,2024-10-24,913,701,premium,True,166.75
0.75,long,3,-1.0,2024-10-24 23:46:00-04:00,2024-10-24,1426,22,discount,True,47.0
0.71,long,3,-1.0,2024-10-24 23:14:00-04:00,2024-10-24,1394,54,discount,True,47.0
0.75,short,4,-1.0,2024-10-25 01:55:00-04:00,2024-10-25,115,33,premium,True,40.25
0.71,short,4,-1.0,2024-10-25 01:55:00-04:00,2024-10-25,115,33,premium,True,40.25
0.75,long,3,3.0,2024-10-25 13:44:00-04:00,2024-10-25,824,2815,premium,True,284.0
0.71,long,3,2.4482758620689653,2024-10-25 13:43:00-04:00,2024-10-25,823,2816,premium,True,284.0
0.75,long,3,3.0,2024-10-27 23:49:00-04:00,2024-10-27,1429,61,premium,True,62.75
0.71,long,3,2.4482758620689653,2024-10-27 23:40:00-04:00,2024-10-27,1420,70,premium,True,62.75
0.75,long,3,3.0,2024-10-27 23:49:00-04:00,2024-10-27,1429,59,premium,True,60.25
0.71,long,3,2.4482758620689653,2024-10-27 23:49:00-04:00,2024-10-27,1429,59,premium,True,60.25
0.75,short,3,-1.0,2024-10-28 00:41:00-04:00,2024-10-28,41,4,premium,True,39.5
0.71,short,3,-1.0,2024-10-28 00:39:00-04:00,2024-10-28,39,6,premium,True,39.5
0.75,long,3,-1.0,2024-10-28 04:02:00-04:00,2024-10-28,242,6,premium,True,48.0
0.71,long,2,-1.0,2024-10-28 04:02:00-04:00,2024-10-28,242,6,premium,True,48.0
0.75,long,2,-1.0,2024-10-28 04:03:00-04:00,2024-10-28,243,5,premium,True,41.0
0.71,long,2,-1.0,2024-10-28 04:02:00-04:00,2024-10-28,242,6,premium,True,41.0
0.75,long,2,-1.0,2024-10-28 07:00:00-04:00,2024-10-28,420,35,premium,True,66.0
0.71,long,3,-1.0,2024-10-28 06:57:00-04:00,2024-10-28,417,38,premium,True,66.0
0.75,long,1,-1.0,2024-10-28 07:02:00-04:00,2024-10-28,422,62,premium,False,74.75
0.71,long,1,-1.0,2024-10-28 07:00:00-04:00,2024-10-28,420,64,premium,False,74.75
0.75,short,4,-1.0,2024-10-28 08:45:00-04:00,2024-10-28,525,11,premium,True,77.5
0.71,short,4,-1.0,2024-10-28 08:45:00-04:00,2024-10-28,525,11,premium,True,77.5
0.75,short,4,-1.0,2024-10-29 12:00:00-04:00,2024-10-29,720,52,premium,True,129.75
0.71,short,4,-1.0,2024-10-29 11:51:00-04:00,2024-10-29,711,61,premium,True,129.75
0.75,short,3,-1.0,2024-10-29 12:00:00-04:00,2024-10-29,720,62,premium,False,161.25
0.71,short,3,-1.0,2024-10-29 11:42:00-04:00,2024-10-29,702,80,premium,False,161.25
0.75,short,3,-1.0,2024-10-29 10:24:00-04:00,2024-10-29,624,78,premium,False,130.25
0.71,short,3,-1.0,2024-10-29 10:24:00-04:00,2024-10-29,624,78,premium,False,130.25
0.75,long,3,-1.0,2024-10-29 04:18:00-04:00,2024-10-29,258,232,premium,True,78.5
0.71,long,3,-1.0,2024-10-29 04:16:00-04:00,2024-10-29,256,234,premium,True,78.5
0.75,short,4,-1.0,2024-10-29 01:26:00-04:00,2024-10-29,86,41,premium,True,64.0
0.71,short,4,-1.0,2024-10-29 01:25:00-04:00,2024-10-29,85,42,premium,True,64.0
0.75,long,2,-1.0,2024-10-29 08:10:00-04:00,2024-10-29,490,82,premium,False,103.75
0.71,long,2,-1.0,2024-10-29 08:10:00-04:00,2024-10-29,490,82,premium,False,103.75
0.75,short,3,3.0,2024-10-29 09:30:00-04:00,2024-10-29,570,2,premium,True,70.25
0.71,short,3,2.4482758620689653,2024-10-29 09:09:00-04:00,2024-10-29,549,23,premium,True,70.25
0.75,long,2,-1.0,2024-10-30 16:00:00-04:00,2024-10-30,960,84,premium,True,212.25
0.71,long,2,-1.0,2024-10-30 16:00:00-04:00,2024-10-30,960,84,premium,True,212.25
0.75,long,2,-1.0,2024-10-30 16:00:00-04:00,2024-10-30,960,84,premium,True,314.25
0.71,long,2,-1.0,2024-10-30 15:55:00-04:00,2024-10-30,955,89,premium,True,314.25
0.75,long,2,-1.0,2024-10-30 01:49:00-04:00,2024-10-30,109,424,premium,False,106.75
0.71,long,2,-1.0,2024-10-30 01:47:00-04:00,2024-10-30,107,426,premium,False,106.75
0.75,long,2,-1.0,2024-10-30 01:49:00-04:00,2024-10-30,109,424,premium,False,106.75
0.71,long,2,-1.0,2024-10-30 01:47:00-04:00,2024-10-30,107,426,premium,False,106.75
0.71,short,4,2.4482758620689653,2024-10-30 04:05:00-04:00,2024-10-30,245,42,premium,True,70.0
0.75,short,4,3.0,2024-10-30 04:05:00-04:00,2024-10-30,245,241,premium,True,81.25
0.71,short,4,2.4482758620689653,2024-10-30 04:04:00-04:00,2024-10-30,244,242,premium,True,81.25
0.75,short,3,3.0,2024-10-30 07:18:00-04:00,2024-10-30,438,44,premium,True,56.0
0.71,short,3,2.4482758620689653,2024-10-30 07:18:00-04:00,2024-10-30,438,44,premium,True,56.0
0.75,short,3,3.0,2024-10-30 07:22:00-04:00,2024-10-30,442,28,premium,True,46.75
0.71,short,3,2.4482758620689653,2024-10-30 07:18:00-04:00,2024-10-30,438,32,premium,True,46.75
0.71,short,4,2.4482758620689653,2024-10-30 10:24:00-04:00,2024-10-30,624,330,premium,True,211.75
0.75,short,2,3.0,2024-10-31 08:23:00-04:00,2024-10-31,503,69,discount,False,150.0
0.71,short,2,2.4482758620689653,2024-10-31 07:59:00-04:00,2024-10-31,479,93,discount,False,150.0
0.75,long,4,-1.0,2024-10-31 09:30:00-04:00,2024-10-31,570,1,discount,True,111.25
0.71,long,4,-1.0,2024-10-31 09:30:00-04:00,2024-10-31,570,1,discount,True,111.25
0.75,short,3,-1.0,2024-11-01 00:45:00-04:00,2024-11-01,45,32,discount,True,87.75
0.71,short,3,-1.0,2024-11-01 00:45:00-04:00,2024-11-01,45,32,discount,True,87.75
0.75,short,2,-1.0,2024-11-01 04:03:00-04:00,2024-11-01,243,219,discount,False,71.75
0.71,short,2,-1.0,2024-11-01 04:02:00-04:00,2024-11-01,242,220,discount,False,71.75
0.75,long,4,-1.0,2024-11-01 02:30:00-04:00,2024-11-01,150,20,discount,True,49.75
0.71,long,4,-1.0,2024-11-01 02:30:00-04:00,2024-11-01,150,20,discount,True,49.75
0.75,short,3,-1.0,2024-11-01 05:30:00-04:00,2024-11-01,330,81,discount,True,57.25
0.71,short,3,-1.0,2024-11-01 05:30:00-04:00,2024-11-01,330,81,discount,True,57.25
0.75,long,4,-1.0,2024-11-01 09:21:00-04:00,2024-11-01,561,9,discount,True,88.25
0.71,long,4,-1.0,2024-11-01 09:21:00-04:00,2024-11-01,561,9,discount,True,88.25
0.75,long,4,-1.0,2024-11-01 14:20:00-04:00,2024-11-01,860,161,discount,True,194.25
0.71,long,4,-1.0,2024-11-01 14:09:00-04:00,2024-11-01,849,172,discount,True,194.25
0.75,short,2,3.0,2024-11-03 21:24:00-05:00,2024-11-03,1284,730,discount,False,183.25
0.71,short,2,2.4482758620689653,2024-11-03 21:08:00-05:00,2024-11-03,1268,746,discount,False,183.25
0.75,long,4,-1.0,2024-11-04 07:29:00-05:00,2024-11-04,449,116,discount,True,152.5
0.71,long,4,-1.0,2024-11-04 03:45:00-05:00,2024-11-04,225,340,discount,True,152.5
0.75,long,3,-1.0,2024-11-04 03:36:00-05:00,2024-11-04,216,242,discount,False,122.5
0.71,long,3,-1.0,2024-11-04 03:34:00-05:00,2024-11-04,214,244,discount,False,122.5
0.75,long,3,-1.0,2024-11-04 04:01:00-05:00,2024-11-04,241,212,discount,False,123.5
0.71,long,3,-1.0,2024-11-04 04:00:00-05:00,2024-11-04,240,213,discount,False,123.5
0.75,short,3,3.0,2024-11-04 11:11:00-05:00,2024-11-04,671,26,discount,True,108.5
0.71,short,3,2.4482758620689653,2024-11-04 11:11:00-05:00,2024-11-04,671,26,discount,True,108.5
0.75,short,3,-1.0,2024-11-04 10:23:00-05:00,2024-11-04,623,27,discount,True,108.5
0.71,short,3,2.4482758620689653,2024-11-04 08:39:00-05:00,2024-11-04,519,46,discount,True,108.5
0.75,long,3,-1.0,2024-11-04 11:45:00-05:00,2024-11-04,705,1,discount,True,133.5
0.71,long,4,-1.0,2024-11-04 11:45:00-05:00,2024-11-04,705,1,discount,True,133.5
0.75,short,1,-1.0,2024-11-05 02:11:00-05:00,2024-11-05,131,119,discount,False,121.5
0.71,short,1,-1.0,2024-11-05 02:07:00-05:00,2024-11-05,127,123,discount,False,121.5
0.75,short,2,-1.0,2024-11-06 03:30:00-05:00,2024-11-06,210,20,premium,False,253.5
0.71,short,2,-1.0,2024-11-06 03:30:00-05:00,2024-11-06,210,20,premium,False,253.5
0.75,short,4,-1.0,2024-11-06 07:46:00-05:00,2024-11-06,466,107,premium,True,151.25
0.71,short,4,-1.0,2024-11-06 07:44:00-05:00,2024-11-06,464,109,premium,True,151.25
0.71,long,2,2.4482758620689653,2024-11-06 11:22:00-05:00,2024-11-06,682,86,premium,True,143.75
0.71,long,2,2.4482758620689653,2024-11-06 11:22:00-05:00,2024-11-06,682,86,premium,True,143.75
0.75,short,3,-1.0,2024-11-06 20:37:00-05:00,2024-11-06,1237,213,premium,True,73.75
0.71,short,3,-1.0,2024-11-06 20:36:00-05:00,2024-11-06,1236,214,premium,True,73.75
0.75,long,2,-1.0,2024-11-08 03:10:00-05:00,2024-11-08,190,124,premium,True,42.5
0.71,long,2,-1.0,2024-11-08 03:10:00-05:00,2024-11-08,190,124,premium,True,42.5
0.75,long,2,-1.0,2024-11-08 01:37:00-05:00,2024-11-08,97,93,premium,False,47.75
0.71,long,2,-1.0,2024-11-08 01:34:00-05:00,2024-11-08,94,96,premium,False,47.75
0.75,short,4,-1.0,2024-11-08 09:30:00-05:00,2024-11-08,570,240,premium,True,115.75
0.71,short,4,-1.0,2024-11-08 09:30:00-05:00,2024-11-08,570,240,premium,True,115.75
0.75,long,2,-1.0,2024-11-11 09:43:00-05:00,2024-11-11,583,2,premium,False,123.5
0.71,long,2,-1.0,2024-11-11 09:43:00-05:00,2024-11-11,583,2,premium,False,123.5
0.75,long,2,-1.0,2024-11-11 09:32:00-05:00,2024-11-11,572,7,premium,False,51.0
0.71,long,2,-1.0,2024-11-11 09:32:00-05:00,2024-11-11,572,7,premium,False,51.0
0.75,long,3,-1.0,2024-11-11 04:06:00-05:00,2024-11-11,246,1,premium,True,45.75
0.71,long,3,-1.0,2024-11-11 04:01:00-05:00,2024-11-11,241,6,premium,True,45.75
0.75,short,4,-1.0,2024-11-11 07:10:00-05:00,2024-11-11,430,16,premium,True,41.25
0.71,short,4,-1.0,2024-11-11 07:06:00-05:00,2024-11-11,426,20,premium,True,41.25
0.75,long,3,-1.0,2024-11-11 08:52:00-05:00,2024-11-11,532,38,premium,True,68.0
0.71,long,3,-1.0,2024-11-11 08:48:00-05:00,2024-11-11,528,42,premium,True,68.0
0.71,short,4,2.4482758620689653,2024-11-13 13:48:00-05:00,2024-11-13,828,672,premium,True,227.75
0.75,long,3,-1.0,2024-11-12 05:04:00-05:00,2024-11-12,304,22,premium,True,95.75
0.71,long,3,-1.0,2024-11-12 05:03:00-05:00,2024-11-12,303,23,premium,True,95.75
0.75,long,3,-1.0,2024-11-11 21:49:00-05:00,2024-11-11,1309,2,premium,True,52.0
0.71,long,3,-1.0,2024-11-11 21:48:00-05:00,2024-11-11,1308,3,premium,True,52.0
0.75,short,2,3.0,2024-11-12 03:53:00-05:00,2024-11-12,233,57,premium,False,63.5
0.71,short,3,2.4482758620689653,2024-11-12 03:53:00-05:00,2024-11-12,233,57,premium,False,63.5
0.75,short,3,3.0,2024-11-12 03:53:00-05:00,2024-11-12,233,57,premium,False,69.25
0.71,short,3,2.4482758620689653,2024-11-12 03:53:00-05:00,2024-11-12,233,57,premium,False,69.25
0.75,long,2,3.0,2024-11-12 09:31:00-05:00,2024-11-12,571,5,premium,True,60.5
0.71,long,2,2.4482758620689653,2024-11-12 09:31:00-05:00,2024-11-12,571,5,premium,True,60.5
0.75,short,4,-1.0,2024-11-12 07:09:00-05:00,2024-11-12,429,103,premium,True,103.5
0.71,short,4,-1.0,2024-11-12 07:05:00-05:00,2024-11-12,425,107,premium,True,103.5
0.75,long,2,3.0,2024-11-13 01:16:00-05:00,2024-11-13,76,751,premium,False,197.0
0.71,long,2,2.4482758620689653,2024-11-13 01:12:00-05:00,2024-11-13,72,755,premium,False,197.0
0.75,short,3,-1.0,2024-11-12 13:57:00-05:00,2024-11-12,837,1065,premium,True,186.75
0.71,short,3,-1.0,2024-11-12 13:55:00-05:00,2024-11-12,835,1067,premium,True,186.75
0.75,short,3,-1.0,2024-11-12 13:57:00-05:00,2024-11-12,837,1065,premium,True,186.75
0.71,short,3,-1.0,2024-11-12 13:55:00-05:00,2024-11-12,835,1067,premium,True,186.75
0.75,long,2,3.0,2024-11-13 03:15:00-05:00,2024-11-13,195,21,premium,True,28.5
0.71,long,3,2.4482758620689653,2024-11-13 03:15:00-05:00,2024-11-13,195,21,premium,True,28.5
0.75,short,4,-1.0,2024-11-13 03:18:00-05:00,2024-11-13,198,18,premium,True,59.75
0.71,short,4,-1.0,2024-11-13 02:42:00-05:00,2024-11-13,162,54,premium,True,59.75
0.75,long,3,-1.0,2024-11-13 06:05:00-05:00,2024-11-13,365,39,premium,True,54.25
0.71,long,3,-1.0,2024-11-13 06:05:00-05:00,2024-11-13,365,39,premium,True,54.25
0.75,long,3,-1.0,2024-11-13 15:06:00-05:00,2024-11-13,906,488,premium,True,154.25
0.71,long,3,-1.0,2024-11-13 15:03:00-05:00,2024-11-13,903,491,premium,True,154.25
0.71,short,3,2.4482758620689653,2024-11-13 15:45:00-05:00,2024-11-13,945,1054,premium,False,212.0
0.75,long,2,-1.0,2024-11-13 20:24:00-05:00,2024-11-13,1224,800,premium,True,182.25
0.71,long,2,-1.0,2024-11-13 20:03:00-05:00,2024-11-13,1203,821,premium,True,182.25
0.71,short,2,2.4482758620689653,2024-11-14 04:11:00-05:00,2024-11-14,251,266,premium,False,104.5
0.75,long,2,-1.0,2024-11-14 00:06:00-05:00,2024-11-14,6,8,premium,True,34.75
0.71,long,2,-1.0,2024-11-14 00:06:00-05:00,2024-11-14,6,8,premium,True,34.75
0.75,short,3,-1.0,2024-11-14 03:16:00-05:00,2024-11-14,196,19,premium,False,82.5
0.71,short,3,-1.0,2024-11-14 03:12:00-05:00,2024-11-14,192,23,premium,False,82.5
0.75,short,3,-1.0,2024-11-14 03:12:00-05:00,2024-11-14,192,17,premium,False,71.75
0.71,short,3,-1.0,2024-11-14 03:08:00-05:00,2024-11-14,188,21,premium,False,71.75
0.75,short,3,-1.0,2024-11-14 03:05:00-05:00,2024-11-14,185,11,premium,False,61.25
0.71,short,3,-1.0,2024-11-14 03:05:00-05:00,2024-11-14,185,11,premium,False,61.25
0.75,long,3,-1.0,2024-11-14 08:36:00-05:00,2024-11-14,516,67,premium,True,98.0
0.71,long,3,-1.0,2024-11-14 08:36:00-05:00,2024-11-14,516,67,premium,True,98.0
0.75,short,2,3.0,2024-11-14 09:30:00-05:00,2024-11-14,570,11,premium,False,77.5
0.71,short,2,2.4482758620689653,2024-11-14 09:30:00-05:00,2024-11-14,570,11,premium,False,77.5
0.75,long,4,3.0,2024-11-18 08:21:00-05:00,2024-11-18,501,125,discount,True,187.75
0.71,long,4,2.4482758620689653,2024-11-18 08:21:00-05:00,2024-11-18,501,125,discount,True,187.75
0.75,long,3,-1.0,2024-11-18 04:18:00-05:00,2024-11-18,258,226,discount,False,112.25
0.71,long,3,-1.0,2024-11-18 04:17:00-05:00,2024-11-18,257,227,discount,False,112.25
0.75,long,3,-1.0,2024-11-18 02:30:00-05:00,2024-11-18,150,19,discount,False,70.0
0.71,long,3,-1.0,2024-11-18 02:30:00-05:00,2024-11-18,150,19,discount,False,70.0
0.75,short,3,3.0,2024-11-18 03:30:00-05:00,2024-11-18,210,47,discount,True,78.5
0.71,short,3,2.4482758620689653,2024-11-18 03:30:00-05:00,2024-11-18,210,47,discount,True,78.5
0.75,short,3,-1.0,2024-11-18 10:26:00-05:00,2024-11-18,626,4,discount,True,111.75
0.71,short,3,-1.0,2024-11-18 10:24:00-05:00,2024-11-18,624,6,discount,True,111.75
0.75,short,2,-1.0,2024-11-18 10:15:00-05:00,2024-11-18,615,14,discount,False,166.75
0.71,short,2,-1.0,2024-11-18 10:15:00-05:00,2024-11-18,615,14,discount,False,166.75
0.75,long,4,-1.0,2024-11-19 03:39:00-05:00,2024-11-19,219,49,discount,True,179.75
0.71,long,4,-1.0,2024-11-18 13:47:00-05:00,2024-11-18,827,821,discount,True,179.75
0.75,short,1,-1.0,2024-11-18 21:38:00-05:00,2024-11-18,1298,41,discount,False,67.75
0.71,short,1,-1.0,2024-11-18 21:33:00-05:00,2024-11-18,1293,46,discount,False,67.75
0.75,long,4,-1.0,2024-11-19 03:36:00-05:00,2024-11-19,216,1,discount,True,82.75
0.71,long,4,-1.0,2024-11-19 03:35:00-05:00,2024-11-19,215,2,discount,True,82.75
0.75,long,4,-1.0,2024-11-19 03:36:00-05:00,2024-11-19,216,1,discount,True,82.75
0.71,long,4,-1.0,2024-11-19 03:35:00-05:00,2024-11-19,215,2,discount,True,82.75
0.75,short,3,-1.0,2024-11-19 11:05:00-05:00,2024-11-19,665,32,discount,True,134.5
0.71,short,3,-1.0,2024-11-19 11:04:00-05:00,2024-11-19,664,33,discount,True,134.5
0.75,short,3,-1.0,2024-11-19 10:49:00-05:00,2024-11-19,649,45,discount,True,195.5
0.71,short,3,-1.0,2024-11-19 10:37:00-05:00,2024-11-19,637,57,discount,True,195.5
0.75,short,2,-1.0,2024-11-19 10:29:00-05:00,2024-11-19,629,36,discount,False,285.75
0.71,short,2,-1.0,2024-11-19 10:29:00-05:00,2024-11-19,629,36,discount,False,285.75
0.75,long,3,-1.0,2024-11-20 10:06:00-05:00,2024-11-20,606,11,discount,True,192.75
0.71,long,4,-1.0,2024-11-20 10:06:00-05:00,2024-11-20,606,11,discount,True,192.75
0.75,long,4,-1.0,2024-11-20 10:05:00-05:00,2024-11-20,605,12,discount,True,284.5
0.71,long,4,-1.0,2024-11-20 10:05:00-05:00,2024-11-20,605,12,discount,True,284.5
0.75,long,3,-1.0,2024-11-20 09:33:00-05:00,2024-11-20,573,6,discount,False,155.0
0.71,long,3,-1.0,2024-11-20 09:33:00-05:00,2024-11-20,573,6,discount,False,155.0
0.75,long,4,-1.0,2024-11-20 04:00:00-05:00,2024-11-20,240,80,discount,True,67.5
0.71,long,4,-1.0,2024-11-20 04:00:00-05:00,2024-11-20,240,80,discount,True,67.5
0.75,long,4,-1.0,2024-11-20 04:00:00-05:00,2024-11-20,240,80,discount,True,70.25
0.71,long,4,-1.0,2024-11-20 04:00:00-05:00,2024-11-20,240,80,discount,True,70.25
0.75,short,2,3.0,2024-11-20 08:07:00-05:00,2024-11-20,487,42,discount,True,55.25
0.71,short,2,2.4482758620689653,2024-11-20 08:04:00-05:00,2024-11-20,484,45,discount,True,55.25
0.75,short,3,3.0,2024-11-20 07:16:00-05:00,2024-11-20,436,124,discount,True,90.25
0.71,short,3,2.4482758620689653,2024-11-20 07:15:00-05:00,2024-11-20,435,125,discount,True,90.25
0.75,short,3,-1.0,2024-11-20 15:50:00-05:00,2024-11-20,950,941,discount,True,366.25
0.71,short,3,-1.0,2024-11-20 15:40:00-05:00,2024-11-20,940,951,discount,True,366.25
0.75,long,3,-1.0,2024-11-20 08:57:00-05:00,2024-11-20,537,15,discount,True,59.0
0.71,long,3,-1.0,2024-11-20 08:49:00-05:00,2024-11-20,529,23,discount,True,59.0
0.75,short,3,-1.0,2024-11-20 15:36:00-05:00,2024-11-20,936,943,discount,True,339.0
0.71,short,3,-1.0,2024-11-20 15:34:00-05:00,2024-11-20,934,945,discount,True,339.0
0.75,short,3,-1.0,2024-11-20 15:30:00-05:00,2024-11-20,930,3,discount,True,151.5
0.71,short,3,-1.0,2024-11-20 15:30:00-05:00,2024-11-20,930,3,discount,True,151.5
