trading_date,entry_price,n_bars,prev_poc,midnight_open,day_open,prev_val,prev_vah,R_long,MFE_long,MAE_long,pts_long,stopped_long,R_short,MFE_short,MAE_short,pts_short,stopped_short
2024-08-21,19842.0,391,19820.25,19832.5,19803.0,19781.25,19867.75,-1.0,139.75,30.0,69.5,True,-1.0,29.0,30.0,-69.5,True
2024-08-22,19997.5,391,19854.5,19882.5,19921.25,19818.5,19901.0,-1.0,27.75,30.0,-411.5,True,13.716666666666667,455.5,27.75,411.5,False
2024-08-23,19755.25,391,19604.75,19666.5,19621.5,19542.0,19893.75,-1.0,9.5,30.0,29.25,True,-1.0,48.75,30.0,-29.25,True
2024-08-26,19763.0,391,19727.75,19763.25,19787.75,19684.25,19804.75,-1.0,38.5,30.0,-179.0,True,-1.0,21.0,30.0,179.0,True
2024-08-27,19523.5,391,19585.25,19596.25,19558.75,19505.75,19663.25,-1.0,15.0,30.0,130.75,True,-1.0,82.0,30.0,-130.75,True
2024-08-28,19625.75,391,19639.75,19619.5,19635.5,19577.75,19678.75,-1.0,30.75,30.0,-231.25,True,-1.0,5.25,30.0,231.25,True
2024-08-30,19559.25,391,19627.5,19453.25,19445.75,19440.5,19690.0,-1.0,18.0,30.0,40.5,True,-1.0,45.25,30.0,-40.5,True
2024-09-02,19618.75,210,19526.0,19589.25,19599.0,19474.0,19626.0,-1.0,26.75,30.0,28.25,True,-1.0,31.25,30.0,-28.25,True
2024-09-03,19478.0,391,19587.5,19561.75,19646.5,19567.5,19643.0,-1.0,5.25,30.0,-458.75,True,15.291666666666666,567.0,5.25,458.75,False
2024-09-04,18878.25,391,19158.0,18881.75,18993.75,19066.5,19522.0,-1.0,113.0,30.0,82.75,True,-1.0,18.25,30.0,-82.75,True
2024-09-05,18886.5,391,19016.75,18905.0,18965.75,18892.75,19038.75,-1.0,264.0,30.0,96.0,True,-1.0,1.5,30.0,-96.0,True
2024-09-06,18929.75,391,18904.75,18871.0,18921.0,18881.25,19007.75,-1.0,37.5,30.0,-498.5,True,-1.0,6.0,30.0,498.5,True
2024-09-09,18628.75,391,18480.0,18538.25,18400.0,18430.0,18757.5,-1.0,92.0,30.0,66.0,True,-1.0,24.0,30.0,-66.0,True
2024-09-10,18758.25,391,18620.5,18652.5,18727.0,18581.0,18704.0,-1.0,63.5,30.0,91.0,True,-1.0,10.75,30.0,-91.0,True
2024-09-11,18902.0,391,18749.25,18750.0,18837.75,18684.25,18844.75,-1.0,2.5,30.0,338.25,True,-1.0,355.0,30.0,-338.25,True
2024-09-12,19258.75,391,18796.5,19308.0,19241.5,18552.5,18940.5,-1.0,9.5,30.0,191.5,True,-1.0,48.5,30.0,-191.5,True
2024-09-13,19409.25,391,19283.0,19451.5,19419.5,19221.5,19386.5,3.683333333333333,168.0,11.0,110.5,False,-1.0,11.0,30.0,-110.5,True
2024-09-16,19670.75,391,19508.75,19767.5,19498.0,19461.75,19561.25,-1.0,5.0,30.0,-8.75,True,0.2916666666666667,141.75,26.75,8.75,False
2024-09-17,19795.5,391,19662.75,19647.25,19655.0,19583.25,19684.25,-1.0,33.25,30.0,-116.5,True,-1.0,12.25,30.0,116.5,True
2024-09-18,19730.5,391,19777.5,19687.0,19686.75,19673.0,19850.0,-1.0,6.0,30.0,-148.5,True,-1.0,147.0,30.0,148.5,True
2024-09-19,20052.25,391,19702.0,19865.25,19648.75,19620.5,19736.5,-1.0,6.25,30.0,29.25,True,-1.0,88.25,30.0,-29.25,True
2024-09-20,20035.0,391,20116.25,20051.5,20066.0,20009.75,20173.25,-1.0,47.5,30.0,-1.25,True,-1.0,3.0,30.0,1.25,True
2024-09-23,20077.25,391,20014.25,20145.5,20040.0,19975.25,20061.25,-1.0,8.5,30.0,6.75,True,-1.0,46.0,30.0,-6.75,True
2024-09-24,20135.0,391,20070.5,20050.25,20063.25,20044.5,20096.5,-1.0,19.0,30.0,31.0,True,-1.0,182.0,30.0,-31.0,True
2024-09-25,20141.0,391,20151.0,20128.25,20183.75,20078.5,20193.5,1.8,130.0,5.5,54.0,False,-1.0,3.0,30.0,-54.0,True
2024-09-26,20503.0,391,20188.25,20364.25,20242.0,20163.25,20245.25,-1.0,14.5,30.0,-153.75,True,5.125,315.0,14.5,153.75,False
2024-09-27,20377.5,391,20339.75,20320.75,20345.0,20188.75,20390.25,-1.0,5.5,30.0,-160.5,True,5.35,204.5,5.5,160.5,False
2024-09-30,20179.5,391,20246.75,20219.75,20198.5,20217.75,20327.25,-1.0,83.0,30.0,66.5,True,-1.0,10.75,30.0,-66.5,True
2024-10-01,20252.0,391,20209.25,20284.25,20234.25,20147.25,20234.75,-1.0,14.0,30.0,-245.5,True,8.183333333333334,434.0,14.0,245.5,False
2024-10-02,19942.75,391,19910.25,19985.25,19975.25,19866.25,20056.25,-1.0,2.5,30.0,71.0,True,-1.0,109.25,30.0,-71.0,True
2024-10-03,19912.0,391,20046.25,19950.0,20055.5,19943.75,20058.25,-1.0,201.75,30.0,80.25,True,-1.0,17.25,30.0,-80.25,True
2024-10-04,20227.25,391,19958.0,20012.25,19965.5,19914.0,20007.5,-1.0,8.5,30.0,-4.0,True,0.13333333333333333,214.0,18.25,4.0,False
2024-10-07,20137.0,391,20093.75,20219.0,20220.0,20030.75,20171.75,-1.0,26.75,30.0,-129.5,True,-1.0,48.5,30.0,129.5,True
2024-10-08,20103.25,391,20141.75,19985.0,20025.75,20057.75,20196.75,-1.0,3.0,30.0,183.5,True,-1.0,33.5,30.0,-183.5,True
2024-10-09,20282.0,391,20225.25,20237.0,20294.25,20132.25,20329.25,-1.0,8.0,30.0,164.0,True,-1.0,43.5,30.0,-164.0,True
2024-10-10,20359.0,391,20431.25,20470.0,20445.25,20297.25,20482.75,-1.0,31.0,30.0,69.75,True,-1.0,18.5,30.0,-69.75,True
2024-10-11,20340.25,391,20419.5,20456.0,20435.0,20367.5,20452.5,3.6333333333333333,154.0,25.5,109.0,False,-1.0,25.5,30.0,-109.0,True
2024-10-14,20550.5,391,20446.5,20408.0,20432.5,20392.0,20481.5,2.125,129.5,25.5,63.75,False,-1.0,9.5,30.0,-63.75,True
2024-10-15,20631.75,391,20616.0,20633.5,20638.75,20563.5,20666.5,-1.0,27.5,30.0,-280.75,True,9.358333333333333,377.75,27.5,280.75,False
2024-10-16,20352.5,391,20347.0,20387.75,20334.5,20263.0,20515.5,-1.0,4.75,30.0,-11.25,True,0.375,146.25,26.75,11.25,False
2024-10-17,20573.25,391,20341.25,20297.0,20328.0,20287.25,20370.25,-1.0,2.75,30.0,-187.25,True,6.241666666666666,219.5,2.75,187.25,False
2024-10-18,20465.75,391,20381.25,20362.25,20384.0,20366.75,20488.25,-1.0,2.25,30.0,18.0,True,-1.0,32.75,30.0,-18.0,True
2024-10-21,20427.75,391,20486.5,20480.0,20496.25,20459.0,20507.0,-1.0,126.75,30.0,90.75,True,-1.0,0.75,30.0,-90.75,True
2024-10-22,20402.75,391,20457.5,20468.0,20536.5,20422.0,20520.5,-1.0,14.75,30.0,121.25,True,-1.0,33.25,30.0,-121.25,True
2024-10-23,20435.0,391,20472.5,20511.75,20521.0,20425.5,20545.5,-1.0,27.75,30.0,-225.75,True,7.525,356.0,27.75,225.75,False
2024-10-24,20372.5,391,20407.75,20320.0,20294.25,20224.25,20529.75,-1.0,3.75,30.0,18.75,True,-1.0,110.75,30.0,-18.75,True
2024-10-25,20491.25,391,20376.25,20375.25,20388.5,20316.25,20383.75,-1.0,216.0,30.0,6.0,True,-1.0,1.0,30.0,-6.0,True
2024-10-29,20511.0,391,20533.5,20461.25,20513.0,20505.5,20600.5,-1.0,15.5,30.0,192.75,True,-1.0,78.75,30.0,-192.75,True
2024-10-30,20661.25,391,20499.0,20728.5,20734.0,20432.5,20659.5,-1.0,8.0,30.0,-163.75,True,-1.0,118.5,30.0,163.75,True
2024-10-31,20366.0,391,20640.75,20422.25,20482.0,20564.75,20689.25,-1.0,3.25,30.0,-334.0,True,11.133333333333333,357.5,3.25,334.0,False
2024-11-01,20069.0,391,20070.25,20087.25,20071.0,20009.25,20184.25,3.183333333333333,219.0,11.5,95.5,False,-1.0,11.5,30.0,-95.5,True
2024-11-04,20120.25,391,20169.0,20233.75,20138.0,20127.5,20256.0,-1.0,21.0,30.0,-32.75,True,-1.0,107.25,30.0,32.75,True
2024-11-05,20152.25,391,20137.25,20085.25,20130.75,20083.25,20181.75,6.466666666666667,220.5,5.25,194.0,False,-1.0,5.25,30.0,-194.0,True
2024-11-06,20684.75,391,20304.75,20596.25,20360.5,20256.25,20371.25,-1.0,120.5,30.0,228.25,True,-1.0,14.75,30.0,-228.25,True
2024-11-07,21006.75,391,20789.0,20922.0,20923.5,20644.0,20882.5,7.166666666666667,246.25,2.75,215.0,False,-1.0,2.75,30.0,-215.0,True
2024-11-08,21185.5,391,21163.5,21224.75,21224.25,21086.5,21247.0,1.8083333333333333,79.5,24.25,54.25,False,-1.0,-0.0,30.0,-54.25,True
2024-11-11,21283.0,391,21225.25,21287.5,21249.75,21185.25,21238.75,-1.0,9.75,30.0,-71.25,True,2.375,184.75,9.75,71.25,False
2024-11-12,21214.25,391,21199.5,21222.5,21221.0,21148.5,21244.0,-1.0,8.25,30.0,-24.25,True,-1.0,32.75,30.0,24.25,True
2024-11-13,21158.75,391,21191.75,21140.25,21178.0,21165.75,21228.25,-1.0,25.75,30.0,5.75,True,-1.0,102.25,30.0,-5.75,True
2024-11-14,21137.75,391,21170.5,21139.0,21167.0,21116.5,21208.0,-1.0,37.0,30.0,-130.0,True,-1.0,-0.0,30.0,130.0,True
2024-11-15,20758.75,391,21086.25,20919.0,20977.5,21031.75,21143.25,-1.0,15.0,30.0,-245.0,True,8.166666666666666,353.5,15.0,245.0,False
2024-11-18,20557.0,391,20491.25,20648.75,20504.0,20405.25,20675.25,-1.0,2.5,30.0,78.5,True,-1.0,56.0,30.0,-78.5,True
2024-11-19,20521.5,391,20643.0,20682.75,20633.25,20560.0,20671.5,8.725,271.0,13.5,261.75,False,-1.0,8.0,30.0,-261.75,True
2024-11-20,20753.0,391,20679.25,20802.5,20762.25,20507.75,20724.75,-1.0,3.0,30.0,19.5,True,-0.65,276.0,21.75,-19.5,False
2024-11-21,20876.0,391,20613.0,20677.25,20738.0,20556.5,20735.5,-1.0,29.75,30.0,-48.5,True,1.6166666666666667,361.75,29.75,48.5,False
2024-11-22,20791.25,391,20844.5,20809.75,20794.0,20678.5,20872.5,-1.0,81.75,30.0,66.0,True,-1.0,16.25,30.0,-66.0,True
2024-11-26,20938.75,391,20954.25,20901.0,20906.25,20851.25,20968.25,-1.0,86.0,30.0,63.0,True,-1.0,0.75,30.0,-63.0,True
2024-11-27,20936.25,391,20950.25,20966.75,20990.75,20923.75,20990.25,-1.0,3.25,30.0,-113.5,True,3.783333333333333,261.25,3.25,113.5,False
2024-11-28,20874.0,210,20799.0,20855.0,20813.0,20694.5,20842.5,0.5333333333333333,35.5,0.0,16.0,False,-1.0,-0.0,30.0,-16.0,True
2024-11-29,20830.5,225,20854.75,20932.25,20884.0,20841.75,20890.75,5.358333333333333,187.0,25.0,160.75,False,-1.0,25.0,30.0,-160.75,True
2024-12-02,21042.75,391,20982.0,20957.5,20995.25,20897.0,21017.5,6.0,217.0,16.25,180.0,False,-1.0,16.25,30.0,-180.0,True
2024-12-03,21158.0,391,21214.0,21224.75,21220.0,21141.0,21247.5,4.016666666666667,131.75,23.75,120.5,False,-1.0,23.75,30.0,-120.5,True
2024-12-04,21417.5,391,21214.0,21351.5,21323.0,21178.0,21246.5,3.75,131.0,29.25,112.5,False,-1.0,29.25,30.0,-112.5,True
2024-12-05,21535.25,391,21463.25,21510.75,21513.25,21392.25,21492.25,-1.0,16.25,30.0,-71.25,True,-1.0,47.5,30.0,71.25,True
2024-12-06,21491.0,391,21505.75,21472.5,21450.0,21490.75,21536.75,5.333333333333333,178.25,5.0,160.0,False,-1.0,5.0,30.0,-160.0,True
2024-12-09,21615.0,391,21631.25,21639.0,21649.0,21592.25,21663.75,-1.0,5.75,30.0,-139.75,True,-1.0,32.25,30.0,139.75,True
2024-12-10,21532.75,391,21487.75,21468.25,21479.25,21436.25,21588.25,-1.0,74.0,30.0,-119.5,True,-1.0,27.25,30.0,119.5,True
2024-12-11,21589.5,391,21471.25,21431.0,21436.0,21443.75,21569.75,6.35,230.5,16.5,190.5,False,-1.0,16.5,30.0,-190.5,True
2024-12-12,21694.0,391,21787.5,21761.5,21756.75,21683.5,21820.0,-1.0,2.75,30.0,-57.75,True,-1.0,69.25,30.0,57.75,True
2024-12-16,21899.5,391,21798.75,21800.5,21780.25,21714.75,21841.75,7.233333333333333,253.0,3.5,217.0,False,-1.0,3.5,30.0,-217.0,True
2024-12-17,22336.0,391,22124.75,22415.5,22115.0,21950.25,22152.25,-1.0,2.0,30.0,-33.0,True,-1.0,56.5,30.0,33.0,True
2024-12-18,22280.5,391,22310.75,22335.0,22309.25,22279.25,22353.25,-1.0,22.75,30.0,-802.5,True,-1.0,69.25,30.0,802.5,True
2024-12-19,21677.0,391,22302.75,21484.5,21499.75,21837.25,22382.25,-1.0,0.5,30.0,-291.5,True,9.716666666666667,316.75,20.75,291.5,False
2024-12-20,21210.5,391,21497.0,21247.75,21429.25,21454.0,21602.0,-1.0,98.5,30.0,393.75,True,-1.0,26.25,30.0,-393.75,True
2024-12-23,21619.25,391,21662.0,21705.75,21566.0,21288.5,21812.0,-1.0,56.25,30.0,145.5,True,-1.0,10.25,30.0,-145.5,True
2024-12-24,21826.25,225,21666.0,21751.0,21743.25,21602.0,21756.5,7.341666666666667,223.5,27.0,220.25,False,-1.0,27.0,30.0,-220.25,True
2024-12-26,21961.5,391,21956.5,22086.5,22049.5,21822.0,21999.5,-1.0,46.5,30.0,43.75,True,-1.0,5.5,30.0,-43.75,True
2024-12-27,21846.0,391,22002.5,21947.5,21990.75,21963.5,22058.0,-1.0,17.0,30.0,-125.0,True,4.166666666666667,347.25,17.0,125.0,False
2024-12-30,21409.0,391,21639.25,21688.25,21711.0,21525.75,21708.25,-1.0,7.0,30.0,-21.0,True,-1.0,156.0,30.0,21.0,True
2024-12-31,21456.0,391,21394.5,21410.25,21390.25,21283.0,21511.0,-1.0,32.5,30.0,-226.75,True,-1.0,22.75,30.0,226.75,True
2025-01-02,21347.75,391,21224.0,21324.75,21269.0,21189.0,21388.0,-1.0,25.25,30.0,-163.0,True,-1.0,181.25,30.0,163.0,True
2025-01-03,21293.75,391,21294.5,21225.0,21186.75,21131.5,21420.0,-1.0,147.0,30.0,212.75,True,-1.0,16.0,30.0,-212.75,True
2025-01-06,21732.75,391,21505.75,21523.25,21532.25,21337.25,21545.75,-1.0,164.0,30.0,35.0,True,-1.0,9.25,30.0,-35.0,True
2025-01-07,21791.75,391,21717.0,21720.25,21781.25,21659.5,21838.0,-1.0,14.25,30.0,-419.0,True,13.966666666666667,512.25,14.25,419.0,False
2025-01-08,21355.75,391,21438.75,21393.75,21380.75,21279.75,21611.75,-1.0,10.0,30.0,30.0,True,-1.0,69.75,30.0,-30.0,True
2025-01-10,21192.5,391,21310.0,21302.75,21302.75,21285.5,21328.5,-1.0,4.75,30.0,-162.75,True,5.425,317.75,4.75,162.75,False
2025-01-13,20765.75,391,21010.0,20897.5,21027.5,20924.0,21137.5,-1.0,19.75,30.0,191.0,True,-1.0,63.75,30.0,-191.0,True
2025-01-14,21071.5,391,20880.25,21043.75,21020.0,20768.25,20924.25,-1.0,12.0,30.0,-123.75,True,-1.0,53.25,30.0,123.75,True
2025-01-15,21251.25,391,20972.75,20944.5,20977.0,20892.25,21104.75,-1.0,8.75,30.0,147.25,True,-1.0,30.25,30.0,-147.25,True
2025-01-16,21494.5,391,21326.75,21390.0,21389.0,21273.75,21435.75,-1.0,3.5,30.0,-256.25,True,8.541666666666666,265.0,3.5,256.25,False
2025-01-17,21647.25,391,21388.5,21289.5,21227.5,21330.0,21468.0,-1.0,6.5,30.0,-60.5,True,2.0166666666666666,166.0,24.75,60.5,False
2025-01-20,21723.75,210,21614.25,21565.0,21600.0,21532.25,21644.75,-1.0,55.0,30.0,-40.75,True,-1.0,10.5,30.0,40.75,True
2025-01-21,21710.75,391,21687.0,21607.75,21687.25,21611.0,21778.5,-1.0,7.5,30.0,41.75,True,-1.0,185.0,30.0,-41.75,True
2025-01-22,21913.75,391,21734.75,21869.0,21809.25,21625.25,21762.25,2.8583333333333334,179.75,11.25,85.75,False,-1.0,11.25,30.0,-85.75,True
2025-01-23,21888.75,391,22017.0,21963.5,21981.75,21976.0,22072.0,5.125,160.5,22.75,153.75,False,-1.0,22.75,30.0,-153.75,True
2025-01-24,22044.25,391,21900.25,21995.25,22018.5,21872.25,21955.25,-1.0,8.25,30.0,-135.5,True,-1.0,44.5,30.0,135.5,True
2025-01-28,21302.75,391,21204.5,21300.75,21343.25,21121.0,21341.0,-1.0,16.75,30.0,269.75,True,-1.0,143.25,30.0,-269.75,True
2025-01-29,21599.75,391,21558.5,21597.0,21559.0,21339.5,21622.5,-1.0,6.5,30.0,-123.5,True,4.116666666666666,232.75,6.5,123.5,False
2025-01-30,21650.0,391,21494.0,21660.0,21547.75,21458.5,21586.5,-1.0,18.75,30.0,-2.5,True,-1.0,53.25,30.0,2.5,True
2025-02-04,21421.25,391,21398.75,21449.25,21592.0,21217.25,21519.75,8.475,272.75,16.0,254.25,False,-1.0,16.0,30.0,-254.25,True
2025-02-05,21551.0,391,21634.25,21561.75,21562.0,21548.25,21691.75,-1.0,5.5,30.0,209.25,True,-1.0,32.0,30.0,-209.25,True
2025-02-06,21777.0,391,21708.75,21804.5,21764.5,21557.25,21794.75,-1.0,4.75,30.0,74.75,True,-1.0,38.75,30.0,-74.75,True
2025-02-07,21886.0,391,21774.5,21857.0,21817.75,21761.0,21827.5,-1.0,82.0,30.0,-286.25,True,-1.0,16.25,30.0,286.25,True
2025-02-11,21706.0,391,21861.5,21784.25,21832.0,21785.5,21894.0,2.6166666666666667,165.5,5.25,78.5,False,-1.0,5.25,30.0,-78.5,True
2025-02-12,21551.0,391,21792.25,21782.75,21794.25,21755.25,21836.75,8.683333333333334,288.0,14.75,260.5,False,-1.0,14.75,30.0,-260.5,True
2025-02-13,21870.0,391,21792.0,21906.75,21861.25,21682.5,21837.5,-1.0,81.0,30.0,224.75,True,-1.0,7.25,30.0,-224.75,True
2025-02-14,22108.0,391,21948.25,22142.25,22071.0,21856.25,22038.25,2.591666666666667,117.0,18.0,77.75,False,-1.0,9.5,30.0,-77.75,True
2025-02-17,22241.25,210,22135.5,22276.0,22235.75,22097.0,22170.5,-1.0,1.75,30.0,-6.0,True,0.2,48.75,10.5,6.0,False
2025-02-18,22257.75,391,22236.25,22268.5,22224.75,22210.75,22252.75,-1.0,4.25,30.0,-19.0,True,0.6333333333333333,155.0,10.25,19.0,False
2025-02-19,22207.25,391,22174.25,22267.75,22224.5,22138.25,22227.25,-1.0,2.5,30.0,18.0,True,-1.0,89.25,30.0,-18.0,True
2025-02-20,22209.5,391,22215.75,22176.5,22213.0,22185.75,22269.75,-1.0,16.0,30.0,-75.0,True,2.5,258.5,16.0,75.0,False
2025-02-21,22186.25,391,22062.25,22124.25,22136.0,22000.75,22130.75,-1.0,1.75,30.0,-493.0,True,16.433333333333334,523.75,1.75,493.0,False
2025-02-25,21391.0,391,21601.25,21424.25,21442.5,21450.25,21653.75,-1.0,2.0,30.0,-227.0,True,7.566666666666666,401.0,6.5,227.0,False
2025-02-26,21238.75,391,21182.75,21252.25,21230.5,21047.75,21263.25,-1.0,2.0,30.0,-23.75,True,-1.0,49.75,30.0,23.75,True
2025-02-27,21340.75,391,21284.75,21171.25,21249.0,21170.25,21372.75,-1.0,40.25,30.0,-751.25,True,-1.0,20.25,30.0,751.25,True
2025-02-28,20590.25,391,21048.5,20616.75,20649.5,20795.5,21264.0,-1.0,5.25,30.0,328.0,True,-1.0,129.75,30.0,-328.0,True
2025-03-04,20342.5,391,20928.25,20530.25,20527.0,20667.75,21021.25,-1.0,6.0,30.0,86.5,True,-1.0,82.5,30.0,-86.5,True
2025-03-05,20421.25,391,20324.25,20537.75,20555.0,20134.75,20495.25,-1.0,24.75,30.0,238.75,True,-1.0,107.5,30.0,-238.75,True
2025-03-06,20310.75,391,20452.5,20637.5,20605.25,20303.0,20576.0,-1.0,5.25,30.0,-213.0,True,-1.0,82.5,30.0,213.0,True
2025-03-11,19420.5,391,19458.0,19434.75,19440.0,19330.0,19750.0,-1.0,40.0,30.0,-5.25,True,-1.0,8.75,30.0,5.25,True
2025-03-12,19696.5,391,19413.5,19451.25,19412.75,19345.5,19568.0,-1.0,81.25,30.0,-99.25,True,-1.0,26.0,30.0,99.25,True
2025-03-13,19574.0,391,19621.0,19518.5,19572.0,19554.0,19713.0,-1.0,2.5,30.0,-307.0,True,10.233333333333333,404.0,3.0,307.0,False
2025-03-14,19465.0,391,19342.5,19449.0,19312.75,19184.0,19470.0,7.125,277.5,28.25,213.75,False,-1.0,14.25,30.0,-213.75,True
2025-03-17,19702.75,391,19662.25,19584.5,19668.25,19498.75,19712.75,-1.0,145.0,30.0,117.0,True,-1.0,19.5,30.0,-117.0,True
2025-03-18,19898.0,391,19684.5,19940.25,19821.0,19654.0,19864.5,-1.0,2.25,30.0,-165.5,True,5.516666666666667,293.75,2.25,165.5,False
2025-03-19,19789.0,391,19687.75,19762.75,19704.75,19634.25,19752.25,-1.0,25.75,30.0,181.75,True,-1.0,82.75,30.0,-181.75,True
2025-03-20,19786.5,391,19881.25,20083.5,19949.75,19705.75,19937.25,-1.0,3.0,30.0,113.5,True,-1.0,30.5,30.0,-113.5,True
2025-03-21,19657.25,391,19859.25,19874.0,19898.5,19780.25,20000.25,-1.0,54.25,30.0,289.25,True,-1.0,12.0,30.0,-289.25,True
2025-03-25,20401.25,391,20334.0,20338.75,20353.0,20273.0,20391.5,-1.0,27.75,30.0,99.75,True,-1.0,39.5,30.0,-99.75,True
2025-03-26,20439.0,391,20427.75,20479.75,20511.5,20402.25,20486.75,-1.0,36.0,30.0,-324.75,True,-1.0,26.0,30.0,324.75,True
2025-03-28,19911.0,391,20070.5,19988.75,19995.25,20020.5,20120.5,-1.0,6.25,30.0,-461.0,True,-1.0,71.0,30.0,461.0,True
2025-04-01,19380.5,391,19223.0,19360.5,19411.25,19060.0,19285.5,-1.0,5.0,30.0,223.0,True,-1.0,33.0,30.0,-223.0,True
2025-04-02,19328.0,391,19385.75,19567.75,19600.5,19338.25,19546.75,13.858333333333333,562.25,11.5,415.75,False,-1.0,11.5,30.0,-415.75,True
2025-04-04,18154.5,391,18858.75,18561.25,18660.0,18763.75,19002.25,-1.0,94.25,30.0,-608.75,True,-1.0,13.25,30.0,608.75,True
2025-04-08,18150.5,391,17626.75,17773.0,17665.0,16926.75,17769.25,-1.0,34.75,30.0,-916.75,True,-1.0,2.0,30.0,916.75,True
2025-04-09,17208.5,391,17760.0,16930.25,17220.25,17494.5,18178.5,70.54166666666667,2178.25,6.25,2116.25,False,-1.0,6.25,30.0,-2116.25,True
2025-04-11,18415.5,391,18466.5,18479.25,18464.75,18241.0,18845.0,-1.0,63.75,30.0,412.25,True,-1.0,2.25,30.0,-412.25,True
2025-04-15,18986.75,391,19043.75,18915.25,18902.5,18929.25,19193.25,-1.0,158.0,30.0,-27.25,True,-1.0,18.25,30.0,27.25,True
2025-04-17,18498.25,391,18595.5,18534.25,18391.25,18392.0,18777.0,-1.0,11.25,30.0,-120.25,True,4.008333333333334,236.75,27.75,120.25,False
2025-04-22,18152.25,391,17794.5,17981.0,17914.0,17701.0,17982.0,-1.0,6.75,30.0,276.5,True,-1.0,51.75,30.0,-276.5,True
2025-04-24,18875.25,391,18916.5,18756.75,18826.5,18727.0,18977.5,14.758333333333333,463.0,28.75,442.75,False,-1.0,28.75,30.0,-442.75,True
2025-04-28,19548.25,391,19414.75,19403.25,19524.5,19309.25,19512.25,-1.0,27.25,30.0,-38.75,True,-1.0,65.5,30.0,38.75,True
2025-04-29,19426.75,391,19492.5,19574.0,19478.25,19372.0,19569.5,7.391666666666667,261.75,23.0,221.75,False,-1.0,15.75,30.0,-221.75,True
2025-04-30,19301.25,391,19567.25,19522.75,19599.75,19466.25,19619.25,-1.0,1.0,30.0,353.5,True,-1.0,197.5,30.0,-353.5,True
2025-05-01,19971.0,391,19508.0,19958.25,19834.0,19290.5,19601.0,-1.0,19.75,30.0,-66.25,True,-1.0,111.0,30.0,66.25,True
2025-05-02,20091.0,391,19991.5,19978.25,19782.5,19910.0,20024.0,-1.0,34.0,30.0,97.0,True,-1.0,17.5,30.0,-97.0,True
2025-05-05,20010.25,391,20221.0,20056.5,20181.5,20077.5,20259.0,1.5583333333333333,181.25,25.0,46.75,False,-1.0,16.75,30.0,-46.75,True
2025-05-06,19795.5,391,20106.25,19987.25,20014.25,20029.75,20141.25,-1.0,68.5,30.0,66.25,True,-1.0,15.75,30.0,-66.25,True
2025-05-07,19899.5,391,19906.5,20002.0,19809.0,19838.0,19952.5,-1.0,3.5,30.0,88.5,True,-1.0,33.5,30.0,-88.5,True
2025-05-08,20163.0,391,19829.25,20164.75,19934.5,19788.75,19960.75,-1.0,11.0,30.0,6.5,True,-1.0,184.0,30.0,-6.5,True
2025-05-09,20227.0,391,20283.75,20185.5,20157.0,20140.75,20331.25,-1.0,52.75,30.0,-87.0,True,-1.0,0.75,30.0,87.0,True
2025-05-13,21004.5,391,20907.75,20844.25,20954.75,20782.75,20961.75,-1.0,4.25,30.0,246.0,True,-1.0,31.75,30.0,-246.0,True
2025-05-14,21314.75,391,21302.0,21288.25,21250.0,21110.5,21346.5,-1.0,90.5,30.0,67.0,True,-1.0,0.5,30.0,-67.0,True
2025-05-15,21302.5,391,21360.25,21379.0,21379.75,21310.75,21389.25,-1.0,36.75,30.0,131.0,True,-1.0,20.5,30.0,-131.0,True
2025-05-16,21467.5,391,21419.0,21405.5,21396.0,21290.5,21446.5,-1.0,2.5,30.0,25.25,True,-1.0,147.25,30.0,-25.25,True
2025-05-20,21413.0,391,21494.25,21434.75,21513.0,21308.75,21543.25,-1.0,26.75,30.0,17.0,True,-1.0,58.25,30.0,-17.0,True
2025-05-21,21278.75,391,21431.0,21378.0,21414.75,21378.5,21452.5,-1.0,279.75,30.0,-130.25,True,-1.0,1.75,30.0,130.25,True
2025-05-22,21171.25,391,21303.5,21165.5,21145.0,21159.5,21433.5,-1.0,48.25,30.0,21.0,True,-1.0,9.0,30.0,-21.0,True
2025-05-23,20849.0,391,21210.25,21190.5,21223.75,21166.75,21283.75,4.016666666666667,234.0,26.5,120.5,False,-1.0,26.5,30.0,-120.5,True
2025-05-26,21260.0,210,20936.0,21212.5,20978.0,20860.5,21074.5,-1.0,47.75,30.0,23.5,True,-1.0,1.25,30.0,-23.5,True
2025-05-27,21259.5,391,21268.25,21152.0,21281.25,21198.75,21287.25,-1.0,25.0,30.0,195.25,True,-1.0,66.75,30.0,-195.25,True
2025-05-28,21505.25,391,21445.0,21443.25,21480.0,21309.0,21480.5,-1.0,62.25,30.0,-171.25,True,-1.0,14.75,30.0,171.25,True
2025-05-29,21674.25,391,21461.0,21782.5,21513.0,21428.5,21495.5,-1.0,5.5,30.0,-271.5,True,9.05,373.25,5.5,271.5,False
2025-05-30,21382.0,391,21380.5,21345.75,21371.25,21317.5,21626.5,-1.0,8.5,30.0,21.75,True,-1.0,310.5,30.0,-21.75,True
2025-06-03,21547.0,391,21440.25,21461.5,21555.0,21251.75,21474.25,-1.0,48.75,30.0,137.75,True,-1.0,1.25,30.0,-137.75,True
2025-06-04,21725.75,391,21675.25,21679.5,21688.25,21576.75,21749.25,-1.0,67.5,30.0,26.25,True,-1.0,9.0,30.0,-26.25,True
