Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
2656,Entry short,2025-04-24 16:17,S @ 18732,18732.25,1,374645,-105,-0.03,10,0,0.00,-100,-0.03,-29755,-2.98,1
2657,Exit long,2025-04-24 17:02,xL,18727,1,374635,-105,-0.03,10,0,0.00,-100,-0.03,-29860,-2.99,0
2657,Entry long,2025-04-24 17:02,L @ 18732,18731.75,1,374635,-105,-0.03,10,0,0.00,-100,-0.03,-29860,-2.99,0
2658,Exit short,2025-04-24 17:05,xS,18724.75,1,374645,140,0.04,10,145,0.04,-70,-0.02,-29720,-2.97,0
2658,Entry short,2025-04-24 17:05,S @ 18732,18732.25,1,374645,140,0.04,10,145,0.04,-70,-0.02,-29720,-2.97,0
2659,Exit long,2025-04-24 17:18,xL,18737.25,1,374635,100,0.03,10,105,0.03,-75,-0.02,-29620,-2.96,2
2659,Entry long,2025-04-24 17:16,L @ 18732,18731.75,1,374635,100,0.03,10,105,0.03,-75,-0.02,-29620,-2.96,2
2660,Exit long,2025-04-24 17:19,xL,18737,1,374635,95,0.03,10,100,0.03,-45,-0.01,-29525,-2.95,0
2660,Entry long,2025-04-24 17:19,L @ 18732,18731.75,1,374635,95,0.03,10,100,0.03,-45,-0.01,-29525,-2.95,0
2661,Exit long,2025-04-24 17:24,SAR,18723.75,1,374635,-170,-0.05,10,0,0.00,-165,-0.04,-29695,-2.97,2
2661,Entry long,2025-04-24 17:22,L @ 18732,18731.75,1,374635,-170,-0.05,10,0,0.00,-165,-0.04,-29695,-2.97,2
2662,Exit short,2025-04-24 20:33,xS,18739,1,374645,-145,-0.04,10,75,0.02,-140,-0.04,-29840,-2.98,2
2662,Entry short,2025-04-24 20:31,S @ 18732,18732.25,1,374645,-145,-0.04,10,75,0.02,-140,-0.04,-29840,-2.98,2
2663,Exit short,2025-04-24 23:56,xS,19014,1,380145,-145,-0.04,10,0,0.00,-140,-0.04,-29985,-3.00,0
2663,Entry short,2025-04-24 23:56,S @ 19007,19007.25,1,380145,-145,-0.04,10,0,0.00,-140,-0.04,-29985,-3.00,0
