ts,tf,direction,kind,pattern,htf_flag,entry_ref,stop_ref,wick_low,wick_high,cluster_center,confluence_count,cluster_types,vwap_touched,close,ob_mid,ob_stop
2026-05-13T10:34:00-04:00,2min,long,rejection_block,A,counter_trend,29234.125,29221.5,29221.5,29232.75,29231.2807,3,"['bb', 'poc', 'vwap']",True,29238.5,29241.0,29221.5
2026-05-13T10:35:00-04:00,5min,long,rejection_block,A,counter_trend,29237.202,29221.5,29221.5,29236.0,29233.3768,3,"['bb', 'poc', 'vwap']",True,29274.5,29250.0,29221.5
2026-05-13T10:36:00-04:00,3min,long,displacement,B,counter_trend,29238.5656,29230.25,29230.25,29232.0,29235.7122,2,"['poc', 'vwap']",True,29279.25,29250.625,29221.5
2026-05-13T10:40:00-04:00,5min,long,rejection_block,A,counter_trend,29234.7398,29218.75,29218.75,29239.5,29232.3216,3,"['bb', 'poc', 'vwap']",True,29239.5,29249.625,29218.75
2026-05-13T10:41:00-04:00,1min,long,rejection_block,A,counter_trend,29234.7548,29229.75,29229.75,29239.25,29232.3266,3,"['bb', 'poc', 'vwap']",True,29239.25,29232.75,29218.75
2026-05-13T10:42:00-04:00,3min,long,rejection_block,A,counter_trend,29234.7979,29218.75,29218.75,29243.75,29231.449,2,"['bb', 'vwap']",True,29246.5,29249.625,29218.75
2026-05-13T10:43:00-04:00,1min,long,rejection_block,A,counter_trend,29246.525,29242.5,29242.5,29245.75,29243.8769,3,"['bb', 'poc', 'vwap']",True,29260.75,29245.5,29229.75
2026-05-13T10:44:00-04:00,2min,long,rejection_block,A,counter_trend,29248.6875,29242.5,29242.5,29245.75,29244.8628,3,"['bb', 'poc', 'vwap']",True,29272.5,29247.25,29218.75
2026-05-13T10:45:00-04:00,5min,long,rejection_block,A,counter_trend,29235.0979,29229.75,29229.75,29239.5,29231.0677,2,"['bb', 'vwap']",True,29265.25,29249.625,29218.75
2026-05-13T10:46:00-04:00,2min,long,rejection_block,A,counter_trend,29250.975,29246.25,29246.25,29260.25,29246.0996,3,"['bb', 'poc', 'vwap']",False,29260.25,29248.875,29218.75
2026-05-13T10:48:00-04:00,3min,long,rejection_block,A,counter_trend,29244.125,29238.25,29238.25,29265.75,29239.7327,2,"['poc', 'vwap']",True,29267.75,29258.75,29237.0
2026-05-13T10:50:00-04:00,5min,long,rejection_block,A,counter_trend,29246.5639,29238.25,29238.25,29265.75,29245.3444,2,"['poc', 'vwap']",True,29270.25,29249.625,29218.75
2026-05-14T07:45:00-04:00,5min,short,rejection_block,unclassified,range,29547.2875,29549.75,29546.0,29549.75,29548.4537,2,"['bb', 'vwap']",True,29546.0,29545.875,29551.75
2026-05-14T07:48:00-04:00,3min,long,displacement,B,range,29549.2708,29544.25,29544.25,29546.0,29547.0342,2,"['bb', 'vwap']",True,29557.75,29549.875,29541.25
2026-05-14T07:50:00-04:00,5min,long,displacement,B,range,29549.2287,29544.25,29544.25,29546.0,29547.8057,2,"['bb', 'vwap']",True,29563.75,,
2026-05-14T07:56:00-04:00,1min,short,displacement,B,range,29549.0362,29555.75,29554.25,29555.75,29548.5872,2,"['bb', 'vwap']",True,29548.5,29552.375,29557.0
2026-05-14T08:00:00-04:00,5min,short,displacement,B,with_trend,29543.7125,29558.75,29554.25,29558.75,29548.0569,2,"['bb', 'vwap']",True,29540.0,29550.875,29565.0
2026-05-14T08:01:00-04:00,1min,long,displacement,B,counter_trend,29545.9125,29536.5,29536.5,29540.0,29548.0525,2,"['bb', 'vwap']",False,29547.0,29547.625,29536.5
2026-05-14T08:02:00-04:00,2min,long,displacement,B,counter_trend,29549.6625,29535.0,29535.0,29540.0,29548.103,2,"['bb', 'vwap']",True,29550.5,29546.875,29535.0
2026-05-14T08:05:00-04:00,5min,long,displacement,B,counter_trend,29549.2625,29535.0,29535.0,29540.0,29548.5426,2,"['bb', 'vwap']",True,29553.25,29546.875,29535.0
2026-05-14T08:06:00-04:00,3min,long,displacement,B,counter_trend,29553.8125,29546.5,29546.5,29548.75,29548.9708,2,"['bb', 'vwap']",True,29557.0,29547.75,29536.75
2026-05-14T08:07:00-04:00,1min,long,rejection_block,A,counter_trend,29554.0625,29554.0,29554.0,29557.25,29549.0138,2,"['bb', 'vwap']",False,29560.0,,
2026-05-14T08:08:00-04:00,2min,long,rejection_block,A,counter_trend,29554.0625,29554.0,29554.0,29557.25,29549.3577,2,"['bb', 'vwap']",False,29557.75,29554.0,29546.5
2026-05-14T08:09:00-04:00,3min,long,rejection_block,A,counter_trend,29554.0125,29554.0,29554.0,29557.25,29549.3108,2,"['bb', 'vwap']",False,29562.25,29549.875,29536.75
2026-05-14T08:10:00-04:00,5min,long,rejection_block,A,counter_trend,29553.8625,29550.75,29550.75,29552.5,29549.7776,2,"['bb', 'vwap']",False,29560.75,29549.875,29536.75
2026-05-14T08:14:00-04:00,2min,long,rejection_block,A,counter_trend,29554.075,29552.0,29552.0,29557.75,29550.1031,2,"['bb', 'vwap']",False,29557.75,,
2026-05-14T08:15:00-04:00,5min,long,rejection_block,A,counter_trend,29554.4125,29552.0,29552.0,29560.75,29550.3529,2,"['bb', 'vwap']",False,29560.75,29551.0,29536.75
2026-05-14T08:19:00-04:00,1min,short,displacement,B,with_trend,29554.45,29567.0,29567.0,29567.0,29551.2604,2,"['bb', 'vwap']",False,29551.0,29558.875,29567.25
2026-05-14T08:20:00-04:00,2min,short,displacement,B,with_trend,29554.925,29567.0,29567.0,29567.0,29551.6591,2,"['bb', 'vwap']",False,29552.0,29558.5,29567.5
2026-05-14T08:21:00-04:00,3min,long,rejection_block,A,counter_trend,29554.925,29549.5,29549.5,29563.0,29550.2629,2,"['bb', 'vwap']",False,29563.0,29558.25,29549.5
2026-05-14T08:22:00-04:00,1min,long,rejection_block,A,counter_trend,29560.375,29560.25,29560.25,29562.5,29559.5812,2,"['bb', 'poc']",False,29562.5,29557.75,29549.5
2026-05-14T08:24:00-04:00,3min,long,rejection_block,A,counter_trend,29560.7375,29560.25,29560.25,29563.75,29560.5563,2,"['bb', 'poc']",False,29568.75,29561.0,29549.5
2026-05-14T08:25:00-04:00,5min,long,displacement,B,counter_trend,29561.625,29552.5,29552.5,29552.5,29561.0,2,"['bb', 'poc']",False,29571.0,29561.625,29549.5
2026-05-14T08:27:00-04:00,3min,long,rejection_block,A,counter_trend,29562.3,29560.0,29560.0,29563.5,29561.3375,2,"['bb', 'poc']",False,29563.5,29562.25,29549.5
2026-05-14T08:31:00-04:00,1min,long,rejection_block,A,counter_trend,29557.8125,29551.25,29551.25,29562.5,29553.4006,2,"['bb', 'vwap']",False,29562.5,29558.625,29551.25
2026-05-14T08:32:00-04:00,2min,short,displacement,B,with_trend,29555.0,29564.75,29562.75,29564.75,29553.304,2,"['bb', 'vwap']",False,29553.5,,
2026-05-14T08:33:00-04:00,3min,short,displacement,B,with_trend,29547.667,29564.75,29562.75,29564.75,29553.3074,2,"['bb', 'vwap']",True,29542.0,29556.75,29572.5
2026-05-14T08:34:00-04:00,2min,short,rejection_block,B2,with_trend,29547.5713,29557.75,29553.75,29557.75,29553.1803,2,"['bb', 'vwap']",True,29546.0,,
2026-05-14T08:35:00-04:00,1min,short,rejection_block,B2,with_trend,29547.526,29549.5,29547.0,29549.5,29553.069,2,"['bb', 'vwap']",True,29547.0,29544.125,29549.5
2026-05-14T08:40:00-04:00,5min,short,rejection_block,B2,with_trend,29546.9421,29553.75,29547.25,29553.75,29552.7609,2,"['bb', 'vwap']",True,29536.0,29547.875,29573.75
2026-05-14T09:10:00-04:00,5min,short,displacement,B,with_trend,29484.8464,29495.25,29492.5,29495.25,29488.3232,2,"['bb', 'vwap']",True,29461.5,29481.25,29505.75
2026-05-14T09:17:00-04:00,1min,long,displacement,B,counter_trend,29479.35,29473.25,29473.25,29475.0,29478.5076,2,"['bb', 'vwap']",True,29481.5,,
2026-05-14T09:18:00-04:00,3min,short,rejection_block,B2,with_trend,29477.121,29484.0,29474.75,29484.0,29477.5418,2,"['bb', 'vwap']",True,29474.75,29466.125,29484.0
2026-05-14T09:19:00-04:00,1min,short,rejection_block,B2,with_trend,29476.475,29479.5,29475.0,29479.5,29476.4968,2,"['bb', 'vwap']",True,29474.5,29476.75,29484.0
2026-05-14T09:20:00-04:00,5min,short,rejection_block,B2,with_trend,29475.1375,29484.0,29473.25,29484.0,29475.5883,2,"['bb', 'vwap']",True,29467.75,29466.125,29484.0
2026-05-14T09:21:00-04:00,1min,long,displacement,B,counter_trend,29475.3066,29466.0,29466.0,29468.0,29475.2658,2,"['bb', 'vwap']",True,29481.25,29473.875,29466.0
2026-05-14T09:22:00-04:00,2min,long,displacement,B,counter_trend,29475.4375,29466.0,29466.0,29468.0,29475.0455,2,"['bb', 'vwap']",True,29489.75,29478.25,29466.0
2026-05-14T09:25:00-04:00,5min,long,displacement,B,counter_trend,29474.9,29466.0,29466.0,29468.0,29473.9787,2,"['bb', 'vwap']",True,29490.0,29481.375,29466.0
2026-05-14T09:28:00-04:00,2min,short,displacement,B,with_trend,29469.3806,29481.0,29480.0,29481.0,29471.7403,2,"['bb', 'vwap']",True,29459.25,29477.125,29496.75
2026-05-14T09:29:00-04:00,1min,long,displacement,B,counter_trend,29474.125,29452.5,29452.5,29459.0,29470.8517,2,"['bb', 'vwap']",True,29479.0,29466.0,29452.5
2026-05-14T09:30:00-04:00,5min,long,rejection_block,A,counter_trend,29474.8625,29452.5,29452.5,29476.25,29470.0579,2,"['bb', 'vwap']",True,29476.25,29472.75,29452.5
2026-05-14T09:31:00-04:00,1min,short,rejection_block,A,with_trend,29475.0,29492.5,29476.25,29492.5,29476.375,2,"['bb', 'vwap']",True,29472.5,29472.5,29492.5
2026-05-14T09:32:00-04:00,2min,long,rejection_block,A,counter_trend,29480.7875,29458.5,29458.5,29476.25,29477.7114,2,"['bb', 'vwap']",True,29499.0,29480.75,29457.5
2026-05-14T09:33:00-04:00,3min,long,rejection_block,A,counter_trend,29480.7875,29458.5,29458.5,29476.25,29477.7975,2,"['bb', 'vwap']",True,29515.75,29494.5,29458.5
2026-05-14T09:34:00-04:00,2min,long,rejection_block,A,counter_trend,29499.9125,29497.75,29497.75,29498.0,29498.0806,2,"['bb', 'vwap']",True,29536.25,29501.125,29457.5
2026-05-14T09:35:00-04:00,5min,long,displacement,B,counter_trend,29529.2637,29458.5,29458.5,29476.25,29525.2194,2,"['bb', 'vwap']",True,29550.0,29502.25,29452.5
2026-05-14T09:37:00-04:00,1min,short,rejection_block,B2,with_trend,29560.375,29572.5,29563.75,29572.5,29563.7047,2,"['poc', 'vwap']",True,29557.25,29556.375,29572.5
2026-05-14T09:38:00-04:00,2min,long,rejection_block,A,counter_trend,29567.1776,29553.25,29553.25,29563.75,29562.2847,2,"['poc', 'vwap']",True,29581.0,,
2026-05-14T09:39:00-04:00,3min,long,displacement,B,counter_trend,29568.5723,29553.25,29553.25,29563.75,29565.48,2,"['poc', 'vwap']",True,29590.5,,
2026-05-14T10:00:00-04:00,5min,short,displacement,B,with_trend,29560.375,29624.75,29609.0,29624.75,29565.3688,2,"['bb', 'poc']",True,29541.75,29603.75,29680.75
2026-05-14T10:01:00-04:00,1min,long,displacement,B,counter_trend,29570.3625,29533.0,29533.0,29542.0,29565.3688,2,"['bb', 'poc']",True,29592.25,29559.875,29526.75
2026-05-14T10:02:00-04:00,2min,long,displacement,B,counter_trend,29581.1488,29533.0,29533.0,29542.0,29578.8556,2,"['bb', 'vwap']",True,29613.75,29571.5,29526.75
2026-05-14T10:03:00-04:00,3min,long,rejection_block,A,counter_trend,29534.2875,29533.0,29533.0,29542.0,29530.2667,2,"['bb', 'vwap']",True,29588.75,29573.0,29526.75
2026-05-14T10:05:00-04:00,5min,long,rejection_block,A,counter_trend,29535.4875,29533.0,29533.0,29542.0,29531.1032,2,"['bb', 'vwap']",True,29595.0,29575.75,29526.75
2026-05-14T10:06:00-04:00,3min,long,rejection_block,A,counter_trend,29590.873,29567.25,29567.25,29590.0,29586.3862,2,"['bb', 'vwap']",True,29593.25,29573.0,29526.75
2026-05-14T10:10:00-04:00,5min,short,displacement,B,with_trend,29553.6625,29605.5,29596.25,29605.5,29557.0187,2,"['bb', 'poc']",True,29550.5,29574.875,29616.75
2026-05-14T10:12:00-04:00,2min,long,displacement,B,counter_trend,29560.375,29537.5,29537.5,29549.5,29559.8563,2,"['bb', 'poc']",True,29574.25,29556.125,29537.5
2026-05-14T10:14:00-04:00,1min,long,rejection_block,A,counter_trend,29587.9484,29580.0,29580.0,29583.5,29584.2154,2,"['bb', 'vwap']",True,29590.0,,
2026-05-14T10:15:00-04:00,5min,long,displacement,B,counter_trend,29582.7375,29537.5,29537.5,29549.5,29583.7958,2,"['bb', 'vwap']",True,29583.75,29571.5,29537.5
2026-05-14T10:16:00-04:00,2min,long,rejection_block,A,counter_trend,29588.1169,29578.25,29578.25,29589.5,29583.9204,2,"['bb', 'vwap']",True,29605.75,29576.5,29541.5
2026-05-14T10:18:00-04:00,3min,long,displacement,B,counter_trend,29588.5691,29578.25,29578.25,29583.0,29586.1283,2,"['bb', 'vwap']",True,29612.0,29579.0,29541.5
2026-05-14T10:20:00-04:00,5min,long,displacement,B,counter_trend,29590.325,29578.25,29578.25,29583.0,29589.9524,2,"['bb', 'vwap']",True,29635.5,29590.75,29541.5
2026-05-14T10:30:00-04:00,5min,long,rejection_block,unclassified,range,29604.4875,29595.5,29595.5,29623.0,29600.5713,2,"['bb', 'vwap']",False,29623.0,29631.0,29595.5
2026-05-14T10:33:00-04:00,3min,long,rejection_block,unclassified,range,29610.125,29607.0,29607.0,29618.5,29608.9625,2,"['bb', 'poc']",False,29618.5,29631.375,29607.0
2026-05-14T10:34:00-04:00,2min,long,rejection_block,unclassified,range,29610.125,29607.0,29607.0,29618.5,29608.9625,2,"['bb', 'poc']",False,29618.5,29618.25,29602.75
2026-05-14T10:35:00-04:00,5min,long,rejection_block,unclassified,range,29610.125,29607.0,29607.0,29622.25,29608.9625,2,"['bb', 'poc']",False,29632.25,29616.0,29595.5
2026-05-14T10:36:00-04:00,3min,long,rejection_block,unclassified,range,29611.7,29609.5,29609.5,29617.0,29610.9125,2,"['bb', 'poc']",True,29641.5,29626.0,29607.0
2026-05-14T10:37:00-04:00,1min,long,rejection_block,unclassified,range,29638.0764,29635.25,29635.25,29641.25,29633.7569,2,"['bb', 'vwap']",True,29654.0,,
2026-05-14T10:38:00-04:00,2min,long,rejection_block,unclassified,range,29638.5358,29635.25,29635.25,29641.25,29635.2554,2,"['bb', 'vwap']",True,29662.75,29635.125,29607.0
2026-05-14T10:39:00-04:00,3min,long,rejection_block,unclassified,range,29639.0988,29635.25,29635.25,29641.25,29636.6744,2,"['bb', 'vwap']",True,29668.5,29639.75,29607.0
2026-05-14T10:40:00-04:00,5min,long,displacement,B,range,29646.1729,29623.75,29623.75,29632.75,29640.6893,2,"['bb', 'vwap']",True,29677.5,29637.375,29595.5
2026-05-14T11:00:00-04:00,5min,long,rejection_block,unclassified,range,29670.1092,29664.0,29664.0,29674.25,29667.9734,2,"['bb', 'vwap']",True,29674.25,29697.0,29664.0
2026-05-15T07:49:00-04:00,1min,long,displacement,B,counter_trend,29294.8875,29283.5,29283.5,29283.5,29289.9833,2,"['bb', 'poc']",False,29295.25,,
2026-05-15T07:51:00-04:00,3min,long,displacement,B,counter_trend,29293.875,29282.25,29282.25,29283.5,29289.5938,2,"['bb', 'poc']",False,29296.25,29283.0,29267.0
2026-05-15T07:52:00-04:00,2min,long,rejection_block,A,counter_trend,29293.875,29282.25,29282.25,29291.75,29289.325,2,"['bb', 'poc']",False,29303.75,29290.5,29265.75
2026-05-15T07:55:00-04:00,5min,long,rejection_block,A,counter_trend,29293.875,29282.25,29282.25,29291.75,29289.4437,2,"['bb', 'poc']",False,29297.25,29291.125,29267.0
2026-05-15T07:56:00-04:00,2min,short,rejection_block,B2,with_trend,29284.0,29300.25,29292.0,29300.25,29290.6083,2,"['bb', 'poc']",False,29270.0,29289.5,29315.25
2026-05-15T07:57:00-04:00,3min,short,rejection_block,B2,with_trend,29293.875,29300.25,29292.0,29300.25,29296.8469,2,"['bb', 'poc']",False,29275.75,29282.0,29300.25
2026-05-15T08:00:00-04:00,5min,short,rejection_block,B2,with_trend,29293.875,29300.0,29295.5,29300.0,29296.3792,2,"['bb', 'poc']",True,29254.5,29283.0,29315.25
2026-05-15T09:20:00-04:00,5min,short,rejection_block,B2,with_trend,29206.125,29210.25,29201.25,29210.25,29209.2623,2,"['bb', 'vwap']",False,29201.25,29185.75,29210.25
2026-05-15T09:21:00-04:00,1min,long,displacement,B,counter_trend,29212.0778,29200.5,29200.5,29201.75,29209.1014,2,"['bb', 'vwap']",True,29213.0,29204.875,29196.25
2026-05-15T09:23:00-04:00,1min,short,rejection_block,B2,with_trend,29206.125,29208.75,29206.0,29208.75,29208.8242,2,"['bb', 'vwap']",False,29202.5,29204.75,29213.5
2026-05-15T09:24:00-04:00,2min,short,rejection_block,B2,with_trend,29206.125,29212.25,29206.0,29212.25,29208.7028,2,"['bb', 'vwap']",True,29205.25,29205.5,29215.0
2026-05-15T09:26:00-04:00,2min,long,rejection_block,A,counter_trend,29210.0047,29199.25,29199.25,29206.0,29206.6274,2,"['bb', 'vwap']",True,29240.0,29220.5,29196.0
2026-05-15T09:27:00-04:00,3min,long,rejection_block,A,counter_trend,29209.7245,29199.25,29199.25,29206.0,29206.4872,2,"['bb', 'vwap']",True,29240.5,29220.625,29196.0
2026-05-15T09:32:00-04:00,2min,long,rejection_block,A,counter_trend,29204.5554,29202.75,29202.75,29260.75,29203.6089,2,"['bb', 'vwap']",True,29260.75,29246.875,29202.75
2026-05-15T09:33:00-04:00,3min,long,rejection_block,A,counter_trend,29203.5342,29202.75,29202.75,29246.75,29203.0983,2,"['bb', 'vwap']",True,29246.75,29243.5,29196.0
2026-05-15T09:35:00-04:00,5min,long,rejection_block,A,counter_trend,29200.928,29188.75,29188.75,29254.0,29200.714,2,"['bb', 'vwap']",True,29254.0,,
2026-05-15T09:36:00-04:00,3min,long,rejection_block,A,counter_trend,29200.5,29188.75,29188.75,29210.0,29197.7205,2,"['bb', 'vwap']",True,29210.0,29239.875,29188.75
2026-05-15T09:37:00-04:00,1min,long,rejection_block,A,counter_trend,29200.5,29197.0,29197.0,29210.0,29197.4414,2,"['bb', 'vwap']",True,29217.75,29226.75,29197.0
2026-05-15T09:38:00-04:00,2min,short,rejection_block,B2,with_trend,29226.125,29238.0,29210.0,29238.0,29230.8699,2,"['bb', 'vwap']",True,29166.75,,
2026-05-15T09:39:00-04:00,3min,short,rejection_block,B2,with_trend,29223.9,29238.0,29210.0,29238.0,29226.5308,2,"['bb', 'vwap']",True,29160.75,29219.625,29288.25
2026-05-15T09:40:00-04:00,5min,short,displacement,B,with_trend,29191.943,29256.5,29254.0,29256.5,29193.8993,2,"['bb', 'vwap']",True,29166.25,29219.625,29288.25
2026-05-15T09:41:00-04:00,1min,long,displacement,B,counter_trend,29224.3889,29161.0,29161.0,29167.5,29223.9444,2,"['bb', 'vwap']",True,29240.0,29197.375,29151.0
2026-05-15T09:42:00-04:00,3min,short,rejection_block,B2,with_trend,29223.7203,29243.75,29218.0,29243.75,29223.8852,2,"['bb', 'vwap']",True,29218.0,,
2026-05-15T09:43:00-04:00,1min,short,displacement,B,with_trend,29187.9711,29222.25,29218.25,29222.25,29192.2288,2,"['bb', 'vwap']",True,29175.25,29202.375,29243.75
2026-05-15T09:44:00-04:00,2min,short,rejection_block,B2,with_trend,29219.9844,29222.25,29218.25,29222.25,29220.9672,2,"['bb', 'vwap']",True,29190.5,29202.375,29243.75
2026-05-15T09:45:00-04:00,5min,short,rejection_block,B2,with_trend,29185.3383,29243.75,29167.5,29243.75,29189.7509,2,"['bb', 'vwap']",True,29167.25,29224.625,29288.25
2026-05-15T09:49:00-04:00,1min,long,displacement,B,counter_trend,29197.15,29145.0,29145.0,29149.5,29196.5462,2,"['bb', 'vwap']",True,29198.5,29155.25,29095.5
2026-05-15T09:50:00-04:00,2min,long,displacement,B,counter_trend,29199.6125,29145.0,29145.0,29149.5,29196.4757,2,"['bb', 'vwap']",True,29219.75,29172.625,29121.75
2026-05-15T09:52:00-04:00,1min,short,rejection_block,B2,with_trend,29190.1875,29200.0,29196.75,29200.0,29195.3309,2,"['bb', 'vwap']",True,29178.5,29193.375,29223.5
2026-05-15T09:53:00-04:00,1min,long,displacement,B,counter_trend,29206.625,29173.5,29173.5,29179.5,29201.9375,3,"['bb', 'poc', 'vwap']",True,29210.75,29190.0,29163.25
2026-05-15T09:54:00-04:00,2min,long,displacement,B,counter_trend,29206.625,29173.5,29173.5,29179.5,29202.9773,3,"['bb', 'poc', 'vwap']",True,29217.25,29201.0,29163.25
2026-05-15T09:55:00-04:00,5min,long,rejection_block,A,counter_trend,29206.625,29163.25,29163.25,29219.75,29203.7114,3,"['bb', 'poc', 'vwap']",True,29262.25,29217.375,29161.0
2026-05-15T09:58:00-04:00,2min,short,displacement,B,with_trend,29206.4031,29288.0,29273.0,29288.0,29206.9844,3,"['bb', 'poc', 'vwap']",True,29206.25,29245.625,29288.0
2026-05-15T09:59:00-04:00,1min,short,displacement,B,with_trend,29196.3,29206.75,29206.5,29206.75,29199.6573,2,"['bb', 'vwap']",True,29164.5,29215.875,29275.0
2026-05-15T10:00:00-04:00,5min,short,displacement,B,with_trend,29203.9795,29288.0,29262.0,29288.0,29205.2098,3,"['bb', 'poc', 'vwap']",True,29143.25,29213.75,29288.0
2026-05-15T10:03:00-04:00,3min,long,displacement,B,counter_trend,29203.6625,29132.0,29132.0,29144.0,29203.7813,3,"['bb', 'poc', 'vwap']",True,29205.75,29195.75,29132.0
2026-05-15T10:04:00-04:00,2min,short,rejection_block,B2,with_trend,29200.2875,29213.25,29179.75,29213.25,29202.2871,3,"['bb', 'poc', 'vwap']",True,29166.0,29172.625,29213.25
2026-05-15T10:05:00-04:00,5min,short,rejection_block,B2,with_trend,29199.7398,29213.25,29164.5,29213.25,29202.0881,3,"['bb', 'poc', 'vwap']",True,29164.5,29202.875,29273.75
2026-05-15T10:06:00-04:00,2min,short,rejection_block,B2,with_trend,29190.6625,29190.75,29171.25,29190.75,29195.8312,2,"['bb', 'vwap']",True,29171.25,29161.375,29190.75
2026-05-15T10:09:00-04:00,3min,long,displacement,B,counter_trend,29198.6828,29163.0,29163.0,29171.5,29195.5801,2,"['bb', 'vwap']",True,29223.0,29185.125,29143.0
2026-05-15T10:12:00-04:00,3min,long,rejection_block,A,counter_trend,29200.1048,29193.25,29193.25,29223.25,29194.2058,2,"['bb', 'vwap']",True,29230.0,29197.125,29143.0
2026-05-15T10:15:00-04:00,5min,long,rejection_block,A,counter_trend,29204.3769,29193.25,29193.25,29212.25,29198.9298,2,"['bb', 'vwap']",True,29301.0,29222.125,29139.5
2026-05-15T10:28:00-04:00,2min,short,displacement,B,with_trend,29307.0375,29339.25,29327.0,29339.25,29309.0496,2,"['bb', 'vwap']",True,29301.25,29340.125,29382.75
2026-05-15T10:30:00-04:00,2min,short,rejection_block,B2,with_trend,29310.9513,29324.0,29301.0,29324.0,29313.2257,2,"['bb', 'vwap']",True,29291.5,29326.25,29382.75
2026-05-15T10:31:00-04:00,1min,short,rejection_block,B2,with_trend,29310.9291,29323.0,29310.5,29323.0,29314.7958,2,"['bb', 'vwap']",True,29310.5,29306.125,29324.0
2026-05-15T10:48:00-04:00,3min,short,displacement,B,with_trend,29311.8197,29354.0,29346.75,29354.0,29312.1952,2,"['bb', 'vwap']",True,29300.5,29318.875,29354.0
2026-05-15T10:50:00-04:00,5min,short,displacement,B,with_trend,29311.7074,29354.0,29346.75,29354.0,29313.5832,2,"['bb', 'vwap']",True,29290.5,29320.75,29360.5
2026-05-15T10:51:00-04:00,3min,long,rejection_block,A,counter_trend,29252.05,29249.75,29249.75,29276.75,29248.2071,2,"['bb', 'vwap']",False,29276.75,29301.875,29249.75
2026-05-15T10:52:00-04:00,2min,long,rejection_block,A,counter_trend,29252.05,29249.75,29249.75,29261.0,29248.2898,2,"['bb', 'vwap']",False,29261.0,29277.125,29249.75
2026-05-15T10:53:00-04:00,1min,long,rejection_block,A,counter_trend,29252.05,29247.5,29247.5,29261.75,29248.3729,2,"['bb', 'vwap']",False,29266.0,29264.5,29247.5
2026-05-15T10:54:00-04:00,3min,long,rejection_block,A,counter_trend,29252.05,29247.5,29247.5,29273.75,29248.5219,2,"['bb', 'vwap']",False,29273.75,29276.0,29247.5
2026-05-15T10:56:00-04:00,2min,short,rejection_block,B2,with_trend,29310.8879,29327.0,29307.25,29327.0,29313.361,2,"['bb', 'vwap']",True,29307.25,29287.25,29327.0
2026-05-15T10:57:00-04:00,3min,long,displacement,B,counter_trend,29317.3875,29271.75,29271.75,29273.5,29313.4371,2,"['bb', 'vwap']",True,29321.5,29287.25,29247.5
2026-05-15T10:59:00-04:00,1min,short,rejection_block,B2,with_trend,29308.75,29318.5,29314.25,29318.5,29312.6826,2,"['bb', 'vwap']",True,29301.5,29305.0,29322.0
2026-05-15T11:00:00-04:00,5min,short,rejection_block,unclassified,range,29306.65,29329.25,29308.5,29329.25,29311.3206,2,"['bb', 'vwap']",True,29281.25,29288.375,29329.25
2026-05-18T07:52:00-04:00,2min,short,displacement,B,range,29184.6875,29198.0,29197.25,29198.0,29186.1445,2,"['bb', 'vwap']",True,29176.75,,
2026-05-18T07:53:00-04:00,1min,short,rejection_block,unclassified,range,29187.6725,29189.0,29185.5,29189.0,29188.0362,2,"['bb', 'vwap']",True,29185.5,29187.875,29200.25
2026-05-18T07:54:00-04:00,3min,short,rejection_block,unclassified,range,29187.762,29195.75,29183.25,29195.75,29189.5122,2,"['bb', 'vwap']",True,29180.0,,
2026-05-18T07:55:00-04:00,5min,short,displacement,B,range,29187.838,29198.0,29197.25,29198.0,29190.5502,2,"['bb', 'vwap']",True,29180.0,29224.875,29274.25
2026-05-18T07:57:00-04:00,3min,short,rejection_block,unclassified,range,29188.11,29193.75,29179.0,29193.75,29192.6863,2,"['bb', 'vwap']",True,29162.25,,
2026-05-18T08:03:00-04:00,3min,short,rejection_block,unclassified,range,29188.752,29198.0,29181.0,29198.0,29189.6635,2,"['bb', 'vwap']",True,29181.0,29178.0,29198.0
2026-05-18T08:05:00-04:00,5min,long,displacement,B,range,29188.8831,29171.75,29171.75,29178.75,29187.5103,2,"['bb', 'vwap']",True,29194.5,29178.0,29158.0
2026-05-18T08:06:00-04:00,3min,long,displacement,B,range,29189.0711,29179.25,29179.25,29181.0,29187.5668,2,"['bb', 'vwap']",True,29206.75,29184.25,29160.25
2026-05-18T08:16:00-04:00,2min,short,displacement,B,range,29200.425,29222.0,29213.75,29222.0,29197.3374,2,"['bb', 'vwap']",False,29199.25,,
2026-05-18T08:17:00-04:00,1min,long,rejection_block,unclassified,range,29200.425,29186.25,29186.25,29200.25,29196.0157,2,"['bb', 'vwap']",True,29201.25,29204.125,29186.25
2026-05-18T08:18:00-04:00,2min,short,rejection_block,unclassified,range,29204.275,29218.0,29202.75,29218.0,29204.4542,2,"['bb', 'poc']",True,29202.75,,
2026-05-18T08:19:00-04:00,1min,short,rejection_block,unclassified,range,29204.4625,29208.75,29203.0,29208.75,29204.7875,2,"['bb', 'poc']",False,29198.0,29201.875,29208.75
2026-05-18T08:20:00-04:00,5min,short,displacement,B,range,29203.375,29222.0,29218.25,29222.0,29204.6833,2,"['bb', 'poc']",True,29193.0,29210.625,29235.0
2026-05-18T08:21:00-04:00,3min,short,rejection_block,unclassified,range,29203.375,29208.75,29203.0,29208.75,29204.7125,2,"['bb', 'poc']",True,29194.5,29206.125,29222.75
2026-05-18T08:22:00-04:00,2min,long,displacement,B,range,29207.0625,29189.5,29189.5,29190.0,29205.8438,2,"['bb', 'poc']",True,29212.0,29201.125,29189.5
