ts,tf,direction,kind,pattern,htf_flag,entry_ref,stop_ref,wick_low,wick_high,cluster_center,confluence_count,cluster_types,vwap_touched,ob_mid,ob_stop,close
2026-06-01T09:00:00-04:00,5min,short,rejection_block,B2,with_trend,30451.2321,30459.5,30456.25,30459.5,30454.8857,2,"['bb', 'vwap']",True,30467.5,30489.0,30449.5
2026-06-01T09:01:00-04:00,1min,short,rejection_block,B2,with_trend,30451.0946,30454.25,30449.0,30454.25,30454.8399,2,"['bb', 'vwap']",True,30448.75,30454.25,30449.0
2026-06-01T09:02:00-04:00,2min,short,rejection_block,B2,with_trend,30450.9816,30454.25,30449.0,30454.25,30454.848,2,"['bb', 'vwap']",True,,,30444.25
2026-06-01T09:03:00-04:00,3min,short,rejection_block,B2,with_trend,30450.8324,30454.25,30449.0,30454.25,30454.5316,2,"['bb', 'vwap']",True,,,30435.75
2026-06-01T09:05:00-04:00,5min,short,rejection_block,B2,with_trend,30450.2995,30454.25,30449.0,30454.25,30456.4699,2,"['bb', 'vwap']",True,,,30436.25
2026-06-01T09:08:00-04:00,2min,short,rejection_block,B2,with_trend,30449.7613,30450.25,30449.5,30450.25,30453.0872,2,"['bb', 'vwap']",True,,,30449.5
2026-06-01T09:11:00-04:00,1min,short,displacement,B,with_trend,30448.275,30456.0,30450.5,30456.0,30451.9415,2,"['bb', 'vwap']",True,30439.375,30456.0,30429.75
2026-06-01T09:12:00-04:00,3min,short,displacement,B,with_trend,30443.1375,30456.0,30450.5,30456.0,30445.1654,2,"['bb', 'vwap']",True,30406.75,30456.0,30365.25
2026-06-01T09:32:00-04:00,2min,long,rejection_block,A,counter_trend,30341.4978,30309.5,30309.5,30343.0,30336.0181,2,"['bb', 'vwap']",True,30340.75,30291.5,30356.5
2026-06-01T09:33:00-04:00,3min,long,rejection_block,A,counter_trend,30337.275,30309.5,30309.5,30343.0,30334.0871,2,"['bb', 'vwap']",True,30348.875,30292.5,30398.75
2026-06-01T09:34:00-04:00,1min,long,rejection_block,A,counter_trend,30385.1,30384.75,30384.75,30392.75,30383.4954,2,"['bb', 'vwap']",True,30367.5,30310.75,30392.75
2026-06-01T09:35:00-04:00,5min,long,rejection_block,A,counter_trend,30342.175,30309.5,30309.5,30343.0,30339.4979,2,"['bb', 'vwap']",True,30359.75,30295.25,30380.5
2026-06-01T09:37:00-04:00,1min,long,rejection_block,A,counter_trend,30414.425,30408.25,30408.25,30420.25,30412.6014,2,"['bb', 'vwap']",True,30406.5,30367.5,30420.25
2026-06-01T09:38:00-04:00,2min,long,rejection_block,A,counter_trend,30417.3427,30408.25,30408.25,30436.25,30415.8839,2,"['bb', 'vwap']",True,,,30446.25
2026-06-01T09:39:00-04:00,3min,long,rejection_block,A,counter_trend,30424.75,30408.25,30408.25,30436.25,30424.1748,2,"['bb', 'vwap']",True,,,30448.0
2026-06-01T09:41:00-04:00,1min,short,displacement,B,with_trend,30423.4625,30445.5,30435.5,30445.5,30426.778,2,"['bb', 'vwap']",True,30432.75,30458.5,30408.75
2026-06-01T09:43:00-04:00,1min,long,rejection_block,A,counter_trend,30432.612,30403.25,30403.25,30426.0,30428.0372,2,"['bb', 'vwap']",True,30424.375,30403.25,30433.0
2026-06-01T09:49:00-04:00,1min,short,rejection_block,B2,with_trend,30455.9223,30465.5,30455.5,30465.5,30459.8986,2,"['poc', 'vwap']",True,30450.125,30467.25,30447.5
2026-06-01T09:50:00-04:00,5min,short,rejection_block,B2,with_trend,30455.738,30467.25,30427.0,30467.25,30459.8065,2,"['poc', 'vwap']",True,30419.375,30467.25,30427.0
2026-06-01T09:51:00-04:00,3min,short,rejection_block,B2,with_trend,30455.6079,30465.5,30455.5,30465.5,30459.7415,2,"['poc', 'vwap']",True,30439.25,30467.25,30437.0
2026-06-01T09:52:00-04:00,2min,long,rejection_block,A,counter_trend,30406.2115,30401.25,30401.25,30417.75,30405.212,2,"['bb', 'vwap']",True,30433.375,30401.25,30417.75
2026-06-01T09:53:00-04:00,1min,short,displacement,B,with_trend,30404.2125,30421.5,30417.5,30421.5,30405.147,2,"['bb', 'vwap']",True,30420.375,30451.5,30397.0
2026-06-01T09:54:00-04:00,3min,long,rejection_block,A,counter_trend,30406.0881,30389.25,30389.25,30411.25,30403.9503,2,"['bb', 'vwap']",True,30427.375,30389.25,30411.25
2026-06-01T09:55:00-04:00,5min,short,displacement,B,with_trend,30379.7804,30451.5,30428.25,30451.5,30384.184,2,"['bb', 'vwap']",True,30422.125,30467.25,30377.25
2026-06-01T09:56:00-04:00,2min,short,displacement,B,with_trend,30401.8125,30413.5,30410.5,30413.5,30403.0667,2,"['bb', 'vwap']",True,,,30358.75
2026-06-01T10:09:00-04:00,3min,short,rejection_block,B2,with_trend,30376.225,30378.0,30370.75,30378.0,30378.4572,2,"['bb', 'vwap']",True,30335.0,30378.0,30370.75
2026-06-01T10:10:00-04:00,5min,long,displacement,B,counter_trend,30356.5754,30303.0,30303.0,30308.5,30356.0502,2,"['bb', 'vwap']",True,30338.0,30292.0,30374.5
2026-06-01T10:11:00-04:00,1min,long,rejection_block,A,counter_trend,30356.0737,30342.75,30342.75,30366.5,30354.0368,2,"['bb', 'vwap']",True,,,30366.5
2026-06-01T10:12:00-04:00,3min,long,rejection_block,A,counter_trend,30355.5788,30342.75,30342.75,30356.5,30352.2581,2,"['bb', 'vwap']",True,,,30356.5
