day,ft,oos,R,pl,big_R2,reach4,gap_abs,gap_pts,expiry_week,cvd_5,cvd_15,cvd_30,cvd_norm_15,abs_cvd_15,delta_div_15,absorp_15,vol_15,vol_30,stack_bid_bin,stack_ask_bin,absorp_atr,absorp_rel,vol_15_rel,vol_30_rel,stack_bid_exc,stack_ask_exc
2026-06-24,2026-06-24 12:03:00+00:00,True,-1.021505376344086,-190.0,False,False,189.25,189.25,False,30.0,360.0,535.0,0.11560693641618497,360.0,0.0,49.42857142857143,3114.0,5397.0,1.0,1.0,4.245295420795093,0.840301056604603,1.7168849069607168,1.5648013917077415,0.16666666666666663,0.18333333333333335
2026-06-25,2026-06-25 13:07:00+00:00,True,2.0,396.0,True,True,613.5,613.5,False,-171.0,-310.0,-176.0,-0.09090909090909091,310.0,0.0,60.08810572687225,3410.0,7982.0,1.0,1.0,4.589171132633198,0.6967771613520125,0.818924111431316,1.0624251297750567,0.1333333333333333,0.1499999999999999
2026-06-26,2026-06-26 13:16:00+00:00,True,2.019607843137255,618.0,True,True,396.75,-396.75,False,-44.0,-141.0,-290.0,-0.0333569907735983,141.0,0.0,57.9041095890411,4227.0,8020.0,1.0,1.0,5.986343634616357,0.7302655049835166,1.0858647485710615,1.0916020144276575,0.1166666666666667,0.1499999999999999
2026-06-26,2026-06-26 13:20:00+00:00,True,-1.018348623853211,-222.0,False,False,396.75,-396.75,False,-509.0,-593.0,-761.0,-0.09974768713204374,593.0,0.0,71.8429003021148,5945.0,10113.0,1.0,1.0,8.419402154670982,0.906056448168468,1.5271979962751268,1.3764801959983666,0.1166666666666667,0.1499999999999999
2026-06-29,2026-06-29 12:55:00+00:00,True,1.4779411764705883,452.25,False,False,382.25,382.25,False,53.0,52.0,-28.0,0.021885521885521887,52.0,0.0,60.53503184713376,2376.0,4480.0,1.0,1.0,3.7926061055211924,0.9260035894070804,0.7405329593267882,0.7233681831025713,0.09999999999999998,0.1499999999999999
2026-06-29,2026-06-29 12:55:00+00:00,True,-1.0285714285714285,-324.0,False,False,382.25,382.25,False,53.0,52.0,-28.0,0.021885521885521887,52.0,0.0,60.53503184713376,2376.0,4480.0,1.0,1.0,3.7926061055211924,0.9260035894070804,0.7405329593267882,0.7233681831025713,0.09999999999999998,0.1499999999999999
2026-06-30,2026-06-30 12:01:00+00:00,True,1.6488549618320612,324.0,False,False,80.75,80.75,False,-64.0,-43.0,35.0,-0.02015939990623535,43.0,0.0,42.66,2133.0,3375.0,1.0,1.0,3.2823500316012204,0.8799967579860039,1.2548904250625093,1.0263818140348209,0.1499999999999999,0.1499999999999999
2026-06-30,2026-06-30 12:26:00+00:00,True,0.7465753424657534,218.0,False,False,80.75,80.75,False,-109.0,-45.0,-33.0,-0.014427701186277652,45.0,0.0,39.85942492012779,3119.0,5811.0,1.0,1.0,4.799648264680828,0.822226083096554,1.8349757317252537,1.7672013989203983,0.1499999999999999,0.1499999999999999
2026-07-06,2026-07-06 12:23:00+00:00,True,-1.0240963855421688,-297.5,False,False,,,False,11.0,-97.0,63.0,-0.04125903870693322,97.0,0.0,79.02521008403362,2351.0,5265.0,0.0,1.0,3.834901401066092,1.7709508642292315,1.3831445800853066,1.5941261070320187,-0.8166666666666667,0.18333333333333335
2026-07-10,2026-07-10 13:16:00+00:00,True,4.263888888888889,460.5,True,True,134.0,-134.0,False,70.0,50.0,-207.0,0.015489467162329617,50.0,0.0,89.66666666666667,3228.0,5849.0,1.0,1.0,5.229798929553016,1.228084105627158,0.8608573904926995,0.8415524621416496,0.1499999999999999,0.09999999999999998
2026-07-10,2026-07-10 13:16:00+00:00,True,3.5609756097560976,730.0,True,True,134.0,-134.0,False,70.0,50.0,-207.0,0.015489467162329617,50.0,0.0,89.66666666666667,3228.0,5849.0,1.0,1.0,5.229798929553016,1.228084105627158,0.8608573904926995,0.8415524621416496,0.1499999999999999,0.09999999999999998
