day,stance,stance_asked,health_override,book,act,size,pl,oracle,hit,orc,e3,e4
2023-01-04,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,1155,MOMENTUM,True,1155,0,1155
2023-01-05,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-165,ROTATION,False,78,78,-165
2023-01-06,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,0,ROTATION,False,1174,1174,0
2023-01-09,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-132,MOMENTUM,False,110,-132,110
2023-01-10,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-395,FLAT,False,0,-450,-395
2023-01-11,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,225,MOMENTUM,True,225,-235,225
2023-01-12,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,FLAT,False,0,-560,0
2023-01-13,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-480,ROTATION,False,820,820,-480
2023-01-16,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,245,MOMENTUM,True,245,-70,245
2023-01-17,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,110,ROTATION,False,410,410,110
2023-01-18,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-35,FLAT,False,0,-150,-35
2023-01-19,risk_on,risk_on,False,ROTATION,ROTATION,1.0,-325,FLAT,False,0,-325,-465
2023-01-20,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-305,FLAT,False,0,-65,-305
2023-01-23,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,160,ROTATION,False,190,190,160
2023-01-24,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-30,-345
2023-01-25,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,258,258,205
2023-01-26,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-94,FLAT,False,0,-94,0
2023-01-27,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,206,206,-410
2023-01-30,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-555,FLAT,False,0,-555,-400
2023-01-31,risk_on,risk_on,False,ROTATION,ROTATION,1.0,-165,FLAT,False,0,-165,-375
2023-02-01,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-325,FLAT,False,0,-391,-325
2023-02-02,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,225,-625,225
2023-02-06,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-410,-635
2023-02-07,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-280,-35
2023-02-08,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-350,-35
2023-02-09,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,55,-275,55
2023-02-10,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,432,432,-360
2023-02-13,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-440,FLAT,False,0,-340,-440
2023-02-14,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,FLAT,False,0,-495,0
2023-02-15,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-175,-580
2023-02-16,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,2990,-115,2990
2023-02-17,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,90,-480,90
2023-02-20,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,60,MOMENTUM,True,60,-115,60
2023-02-21,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-545,FLAT,False,0,-176,-545
2023-02-22,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-380,FLAT,False,0,-191,-380
2023-02-23,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,45,MOMENTUM,True,45,-548,45
2023-02-24,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,810,MOMENTUM,True,810,-475,810
2023-02-27,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,340,MOMENTUM,True,340,-22,340
2023-02-28,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,165,ROTATION,False,211,211,165
2023-03-01,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-665,FLAT,False,0,0,-665
2023-03-02,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,45,ROTATION,False,309,309,45
2023-03-03,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,375,MOMENTUM,True,375,88,375
2023-03-06,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,150,MOMENTUM,True,150,-255,150
2023-03-07,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,125,MOMENTUM,True,125,0,125
2023-03-08,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-65,FLAT,False,0,-80,-65
2023-03-09,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,140,ROTATION,False,195,195,140
2023-03-10,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,FLAT,False,0,-98,0
2023-03-13,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,590,MOMENTUM,True,590,-100,590
2023-03-15,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-310,FLAT,False,0,-46,-310
2023-03-16,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-380,FLAT,False,0,-200,-380
2023-03-17,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,695,MOMENTUM,True,695,-340,695
2023-03-20,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,680,MOMENTUM,True,680,-400,680
2023-03-21,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,225,MOMENTUM,True,225,-15,225
2023-03-22,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,215,ROTATION,False,398,398,215
2023-03-23,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-745,ROTATION,False,256,256,-745
2023-03-24,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-600,ROTATION,False,129,129,-600
2023-03-27,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,95,MOMENTUM,True,95,-245,95
2023-03-28,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-330,FLAT,False,0,-105,-330
2023-03-29,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-400,FLAT,False,0,-455,-400
2023-03-30,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-615,FLAT,False,0,-495,-615
2023-03-31,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,275,MOMENTUM,True,275,-480,275
2023-04-03,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,495,MOMENTUM,True,495,-496,495
2023-04-04,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,660,MOMENTUM,True,660,240,660
2023-04-05,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-325,FLAT,False,0,-360,-325
2023-04-06,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,1195,MOMENTUM,True,1195,1039,1195
2023-04-10,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-215,FLAT,False,0,-300,-215
2023-04-11,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-385,FLAT,False,0,-290,-385
2023-04-12,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-345,FLAT,False,0,-145,-345
2023-04-13,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-10,-495
2023-04-14,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,730,MOMENTUM,True,730,182,730
2023-04-17,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-485,FLAT,False,0,-485,-485
2023-04-18,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-210,FLAT,False,0,-140,-210
2023-04-19,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-270,-465
2023-04-20,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-55,-35
2023-04-21,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,440,MOMENTUM,True,440,-322,440
2023-04-24,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-305,FLAT,False,0,-305,-280
2023-04-25,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-340,FLAT,False,0,-270,-340
2023-04-26,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,645,69,645
2023-04-27,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,30,MOMENTUM,True,30,-468,30
2023-04-28,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-335,FLAT,False,0,-111,-335
2023-05-01,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-640,FLAT,False,0,-91,-640
2023-05-02,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-270,FLAT,False,0,-18,-270
2023-05-03,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,4,4,-430
2023-05-04,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-230,FLAT,False,0,-91,-230
2023-05-05,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,0,FLAT,False,0,-10,0
2023-05-08,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,474,474,160
2023-05-09,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-155,-265
2023-05-10,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-270,-130
2023-05-11,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,400,MOMENTUM,True,400,-295,400
2023-05-12,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-245,FLAT,False,0,-81,-245
2023-05-15,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,365,MOMENTUM,True,365,-405,365
2023-05-16,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-205,FLAT,False,0,-8,-205
2023-05-17,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-79,-280
2023-05-18,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,625,-102,625
2023-05-19,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-81,-415
2023-05-22,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-300,FLAT,False,0,-249,-300
2023-05-23,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-42,-320
2023-05-24,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-445,FLAT,False,0,-100,-445
2023-05-25,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-395,FLAT,False,0,-290,-395
2023-05-26,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-380,FLAT,False,0,-96,-380
2023-05-29,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,142,142,-195
2023-05-30,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-305,FLAT,False,0,-305,-305
2023-05-31,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,315,315,210
2023-06-01,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,0,-835
2023-06-02,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,ROTATION,False,561,561,0
2023-06-05,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,222,222,-310
2023-06-06,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,10,-89,10
2023-06-07,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,116,116,-360
2023-06-08,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,58,58,-680
2023-06-09,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,1935,170,1935
2023-06-12,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-300,FLAT,False,0,-12,-300
2023-06-13,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-340,-395
2023-06-14,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,252,252,-345
2023-06-15,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,820,MOMENTUM,True,820,-290,820
2023-06-16,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,320,MOMENTUM,True,320,-525,320
2023-06-19,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-365,FLAT,False,0,-145,-365
2023-06-20,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-215,ROTATION,False,55,55,-215
2023-06-21,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,1900,MOMENTUM,True,1900,0,1900
2023-06-22,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,1115,MOMENTUM,True,1115,-185,1115
2023-06-23,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,310,MOMENTUM,True,310,-335,310
2023-06-26,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-420,FLAT,False,0,-170,-420
2023-06-27,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-340,FLAT,False,0,-305,-340
2023-06-28,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-260,ROTATION,False,44,44,-260
2023-06-29,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-455,FLAT,False,0,-325,-455
2023-06-30,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,1350,MOMENTUM,True,1350,505,1350
2023-07-03,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-410,ROTATION,False,52,52,-410
2023-07-05,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,210,MOMENTUM,True,210,-14,210
2023-07-06,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,655,MOMENTUM,True,655,0,655
2023-07-07,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-305,FLAT,False,0,-520,-305
2023-07-10,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-465,FLAT,False,0,-295,-465
2023-07-11,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-455,ROTATION,False,85,85,-455
2023-07-12,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-250,FLAT,False,0,-72,-250
2023-07-13,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-615,FLAT,False,0,-460,-615
2023-07-14,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-320,FLAT,False,0,-155,-320
2023-07-17,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-415,FLAT,False,0,-185,-415
2023-07-18,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-175,FLAT,False,0,-174,-175
2023-07-19,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,490,MOMENTUM,True,490,208,490
2023-07-20,risk_on,risk_on,False,ROTATION,ROTATION,1.0,0,FLAT,False,0,0,-235
2023-07-21,risk_on,risk_on,False,ROTATION,ROTATION,1.0,320,ROTATION,True,320,320,-395
2023-07-24,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-990,ROTATION,False,412,412,-990
2023-07-25,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-365,ROTATION,False,805,805,-365
2023-07-26,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-300,FLAT,False,0,-325,-300
2023-07-27,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,275,-310,275
2023-07-28,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-285,FLAT,False,0,-300,-285
2023-07-31,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,351,351,-280
2023-08-01,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-85,-235
2023-08-02,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,290,ROTATION,False,495,495,290
2023-08-03,risk_on,risk_on,False,ROTATION,ROTATION,1.0,-395,FLAT,False,0,-395,-195
2023-08-04,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,570,MOMENTUM,True,570,-10,570
2023-08-07,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-260,FLAT,False,0,-380,-260
2023-08-08,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-325,FLAT,False,0,-100,-325
2023-08-09,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-325,-495
2023-08-10,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-500,-75
2023-08-11,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-515,-275
2023-08-14,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,430,MOMENTUM,True,430,-55,430
2023-08-15,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,525,MOMENTUM,True,525,-665,525
2023-08-16,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-25,FLAT,False,0,-230,-25
2023-08-17,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-40,-45
2023-08-18,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-400,ROTATION,False,208,208,-400
2023-08-22,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-240,-300
2023-08-23,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-125,FLAT,False,0,-115,-125
2023-08-24,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,600,-345,600
2023-08-25,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-205,ROTATION,False,258,258,-205
2023-08-28,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-570,FLAT,False,0,-22,-570
2023-08-29,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,590,MOMENTUM,True,590,-169,590
2023-08-30,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,235,MOMENTUM,True,235,30,235
2023-08-31,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-345,FLAT,False,0,-290,-345
2023-09-01,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-355,FLAT,False,0,-195,-355
2023-09-04,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,90,MOMENTUM,True,90,25,90
2023-09-05,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-225,FLAT,False,0,-185,-225
2023-09-06,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-305,FLAT,False,0,0,-305
2023-09-07,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,745,745,-325
2023-09-08,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,1490,MOMENTUM,True,1490,-20,1490
2023-09-11,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-515,ROTATION,False,192,192,-515
2023-09-12,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,370,MOMENTUM,True,370,279,370
2023-09-13,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,0,FLAT,False,0,-735,0
2023-09-14,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-290,ROTATION,False,204,204,-290
2023-09-15,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-370,FLAT,False,0,-270,-370
2023-09-18,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,205,-330,205
2023-09-19,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,1555,610,1555
2023-09-20,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-485,FLAT,False,0,-239,-485
2023-09-21,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-175,FLAT,False,0,-175,-185
2023-09-22,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,924,924,-15
2023-09-25,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-305,-500
2023-09-26,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,285,MOMENTUM,True,285,-62,285
2023-09-27,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-95,ROTATION,False,615,615,-95
2023-09-28,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,1615,-205,1615
2023-09-29,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-170,ROTATION,False,211,211,-170
2023-10-02,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,0,FLAT,False,0,0,-310
2023-10-03,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,1345,MOMENTUM,True,1345,8,1345
2023-10-04,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-490,FLAT,False,0,0,-490
2023-10-05,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-325,FLAT,False,0,-170,-325
2023-10-06,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,-500,MOMENTUM,False,2600,-500,2600
2023-10-09,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-225,ROTATION,False,366,366,-225
2023-10-10,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-435,FLAT,False,0,-320,-435
2023-10-11,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-230,FLAT,False,0,-49,-230
2023-10-12,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,56,56,-215
2023-10-13,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,MOMENTUM,False,365,-140,365
2023-10-16,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-195,-285
2023-10-17,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,2885,MOMENTUM,True,2885,760,2885
2023-10-18,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,ROTATION,False,159,159,-450
2023-10-19,risk_off,risk_off,False,CHAMPION,FLAT,0.0,0,FLAT,True,0,-250,-225
2023-10-20,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,875,MOMENTUM,False,1115,875,1115
2023-10-23,risk_on,risk_on,False,CHAMPION,ROTATION,1.0,529,MOMENTUM,False,750,529,750
2023-10-24,risk_on,risk_on,False,MOMENTUM,MOMENTUM,1.0,-495,FLAT,False,0,-430,-495
2023-10-25,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,345,ROTATION,False,674,674,345
2023-10-26,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-200,ROTATION,False,475,475,-200
2023-10-27,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,-100,FLAT,False,0,-520,-100
2023-10-30,risk_on,risk_on,False,CHAMPION,MOMENTUM,1.0,595,MOMENTUM,True,595,-276,595
